V1	V2
NDUFV2	TAF1
NDUFV2	NDUFS1
NDUFV2	PHB
NDUFV2	SNCA
NDUFV2	HTT
NDUFV2	NDUFV1
NDUFV2	RAB5C
NDUFV2	RAB7A
NDUFV2	NDUFA8
NDUFV2	RABGGTB
NDUFV2	FOXG1
NDUFV2	NDUFV3
NDUFV2	NDUFA6
NDUFV2	HSF1
NDUFV2	GRIN2B
NDUFV2	SMAD4
NDUFV2	CRMP1
NDUFV2	NDUFA5
NDUFV2	NDUFA9
NDUFV2	NDUFAF6
NDUFV2	NDUFAF5
NDUFV2	TCTN3
NDUFV2	FAT4
NDUFV2	NDUFAF7
NDUFV2	NDUFA11
NDUFV2	TMEM126B
NDUFV2	NDUFAF2
NDUFV2	MMGT1
NDUFV2	CCNB3
NDUFV2	KAT5
NDUFV2	RMDN3
NDUFV2	TCF12
NDUFV2	TTC1
NDUFV2	HSD17B10
NDUFV2	FOXB1
NDUFV2	ECSIT
NDUFV2	NDUFAF3
NDUFV2	NMES1
NDUFV2	ACAD9
NDUFV2	SP110
NDUFV2	TIMMDC1
NDUFV2	PLCB1
NDUFV2	NDUFA4L2
NDUFV2	RASSF1
NDUFV2	NDUFB11
NDUFV2	NDUFAF4
NDUFV2	NDUFA13
NDUFV2	VAPA
NDUFV2	NDUFA12
NDUFV2	STXBP5L
NDUFV2	NDUFAF1
NDUFV2	GOLT1B
NDUFV2	ZNF175
NDUFV2	NDUFB9
NDUFV2	NDUFS8
NDUFV2	NDUFA4
NDUFV2	NDUFAB1
NDUFV2	NDUFA1
NDUFV2	NDUFS4
NDUFV2	NDUFB5
NDUFV2	NDUFB3
NDUFV2	NDUFC1
NDUFV2	NDUFA2
NDUFV2	NDUFS5
NDUFV2	NDUFS7
NDUFV2	NDUFS2
NDUFV2	NDUFS6
NDUFV2	NDUFB1
NDUFV2	NDUFS3
NDUFV2	NDUFB6
NDUFV2	NDUFA3
NDUFV2	NDUFB4
NDUFV2	NDUFB8
NDUFV2	NDUFB2
NDUFV2	NDUFA7
NDUFV2	NDUFC2
NDUFV2	NDUFA10
NDUFV2	NDUFB10
NDUFV2	FN1
NDUFV2	MT-ND1
NDUFV2	MT-ND2
NDUFV2	MT-ND3
NDUFV2	MT-ND4L
NDUFV2	MT-ND4
NDUFV2	MT-ND5
NDUFV2	MT-ND6
NDUFV2	ALDOA
NDUFV2	ALDOB
NDUFV2	JUN
NDUFV2	UBC
NDUFV2	GZMB
NDUFV2	SLC2A4
NDUFV2	NDUFB7
ETFDH	MINOS1
ETFDH	DNAJA4
ETFDH	PUS7
ETFDH	HSD17B10
ETFDH	MOV10
ETFDH	NXF1
ETFDH	DNAJA2
ETFDH	COQ9
ETFDH	UBC
ETFDH	HSPA1A
ETFDH	HSPA1B
ETFDH	HSPD1
ETFDH	HSPA8
ETFDH	ETFA
ETFDH	HSPA6
ETFDH	DNAJA1
ETFDH	HSPA1L
ETFDH	ETFB
ETFDH	CCT3
ETFDH	HSPA2
ETFDH	SUMO1
COX5A	ATP6V1B2
COX5A	FBL
COX5A	COX7A1
COX5A	COX7B
COX5A	BRD2
COX5A	ATP5A1
COX5A	PDHA2
COX5A	RPL9
COX5A	HSPA1L
COX5A	HSPA4
COX5A	SNCA
COX5A	HSPA9
COX5A	VHL
COX5A	HTT
COX5A	NOP2
COX5A	UQCRFS1
COX5A	ATP5G3
COX5A	ACADVL
COX5A	HSPA2
COX5A	NAP1L1
COX5A	RRP1
COX5A	UBE2G2
COX5A	ACTB
COX5A	RHOA
COX5A	YWHAG
COX5A	RPS28
COX5A	ACTG1
COX5A	UBE2I
COX5A	CSNK2B
COX5A	EEF1A1
COX5A	TUBB4B
COX5A	CYCS
COX5A	MDM2
COX5A	GALK2
COX5A	COX6A2
COX5A	CENPE
COX5A	YWHAH
COX5A	EEF1A2
COX5A	ATP5G2
COX5A	G3BP1
COX5A	TUBB3
COX5A	TUBB2A
COX5A	RRP1B
COX5A	KIF22
COX5A	CUL7
COX5A	KRT31
COX5A	SURF1
COX5A	CLPP
COX5A	TUBB8
COX5A	PDE4DIP
COX5A	KRT40
COX5A	COX6B2
COX5A	COPS6
COX5A	FERMT3
COX5A	NELFCD
COX5A	KDM1B
COX5A	BRIX1
COX5A	COX7B2
COX5A	PTPMT1
COX5A	CHCHD10
COX5A	HSPH1
COX5A	EXOSC8
COX5A	PINX1
COX5A	NMD3
COX5A	DYNLL2
COX5A	OTUB1
COX5A	HSD17B10
COX5A	NAP1L4
COX5A	CCT7
COX5A	TUBB6
COX5A	TUBB2B
COX5A	GNL3
COX5A	NMES1
COX5A	UNK
COX5A	SLC25A31
COX5A	TUBB1
COX5A	OPA3
COX5A	TMBIM4
COX5A	GNL3L
COX5A	GAR1
COX5A	DNAI1
COX5A	SLC25A13
COX5A	NIP7
COX5A	RUVBL2
COX5A	INVS
COX5A	COA3
COX5A	GOLT1B
COX5A	NOC2L
COX5A	RAPGEF2
COX5A	CHCHD2
COX5A	NDUFA4
COX5A	PES1
COX5A	NOP56
COX5A	COX7A2L
COX5A	SYNCRIP
COX5A	COQ9
COX5A	EPM2A
COX5A	NSA2
COX5A	HSPA4L
COX5A	MT-CO1
COX5A	MT-CO2
COX5A	MT-CO3
COX5A	ALDOA
COX5A	TUBB4A
COX5A	ALDOB
COX5A	SLC25A5
COX5A	RPLP1
COX5A	ATP5G1
COX5A	ATP5B
COX5A	TUBB
COX5A	CYC1
COX5A	COX6C
COX5A	CISD3
COX5A	UBC
COX5A	HSPA1A
COX5A	HSPA1B
COX5A	COX8A
COX5A	COX5B
COX5A	HSPD1
COX5A	HSPA8
COX5A	COX6A1
COX5A	SLC25A4
COX5A	SLC25A6
COX5A	COX4I1
COX5A	COX7A2
COX5A	SLC2A4
COX5A	COX6B1
COX5A	ATP6V1B1
COX5A	COX7C
COX5A	PPP3CB
COX5A	HSPA6
MT-CO1	MT-CO2
MT-CO1	MT-CO3
MT-CO1	MT-ATP6
MT-CO1	MT-ND1
MT-CO1	SLC25A5
MT-CO1	ASGR2
MT-CO1	COX6C
MT-CO1	UBC
MT-CO1	COX8A
MT-CO1	COX5B
MT-CO1	COX6A1
MT-CO1	COX4I1
MT-CO1	COX6B1
MT-CO1	UQCRB
MT-CO1	COX7C
MT-CO1	COX5A
MT-CO1	COX7A1
MT-CO1	COX7B
MT-CO1	EDNRA
MT-CO1	NF2
MT-CO1	SNCA
MT-CO1	HOXA1
MT-CO1	LIG4
MT-CO1	MEOX2
MT-CO1	CDC42
MT-CO1	CYCS
MT-CO1	COX6A2
MT-CO1	MCL1
MT-CO1	COX10
MT-CO1	PRDX4
MT-CO1	OXA1L
MT-CO1	SURF1
MT-CO1	HSPB2
MT-CO1	MRPL23
MT-CO1	NDUFA9
MT-CO1	LEXM
MT-CO1	CLEC4G
MT-CO1	COX6B2
MT-CO1	CMC1
MT-CO1	FAM134C
MT-CO1	GADD45GIP1
MT-CO1	COX7B2
MT-CO1	COX14
MT-CO1	TIMM21
MT-CO1	COA1
MT-CO1	P2RY12
MT-CO1	DIABLO
MT-CO1	COA3
MT-CO1	GPR52
MT-CO1	NDUFA4
MT-CO1	COX7A2L
MT-CO1	TIMM23
MT-CO1	NDUFB8
MT-CO1	MT-CYB
