V1	V2
PPOX	HAP1
PPOX	HIST1H3A
PPOX	H3F3A
PPOX	POU5F1
PPOX	SLC25A11
PPOX	PLAUR
PPOX	HNRNPD
PPOX	HIST3H3
PPOX	IMMT
PPOX	STEAP3
PPOX	H3F3C
PPOX	HIST2H3A
PPOX	GLRX5
PPOX	DNAJA4
PPOX	HSPH1
PPOX	COPS5
PPOX	PRMT1
PPOX	SDF4
PPOX	CBWD1
PPOX	SLC25A31
PPOX	WDR76
PPOX	SFXN1
PPOX	NANOG
PPOX	PRMT8
PPOX	ABCB10
PPOX	TMEM14C
PPOX	SUCLA2
PPOX	ISLR
PPOX	DNAJA2
PPOX	ABCB7
PPOX	COQ9
PPOX	NDUFA10
PPOX	HSPA4L
PPOX	TFRC
PPOX	SLC25A5
PPOX	UBC
PPOX	SLC25A4
PPOX	ALAS1
PPOX	ARSA
PPOX	RCC1
PPOX	ALAS2
PPOX	FECH
PPOX	DNAJA1
PPOX	HSPA4
PPOX	CPOX
PPOX	VDAC2
PPOX	THBS3
GUSB	UBC
GUSB	CDK4
GUSB	SLC2A4
GUSB	IDS
GUSB	CES1
GUSB	HNF4A
GUSB	GIT2
GUSB	TAZ
GUSB	TMEM25
GUSB	FBXO6
KL	PIK3R2
KL	FGF10
KL	FLRT2
KL	FRS3
KL	FGF17
KL	NRAS
KL	HRAS
KL	KRAS
KL	WNT1
KL	ATP1A1
KL	FGF1
KL	FGF4
KL	FGF2
KL	UBB
KL	UBC
KL	FGF6
KL	FGFR1
KL	FGF3
KL	FGF5
KL	ATP1A3
KL	PLCG1
KL	FGFR2
KL	FGFR4
KL	FGFR3
KL	CBL
KL	MAPK3
KL	PIK3R1
KL	MAPK1
KL	SHC1
KL	FGF9
KL	WNT5A
KL	PIK3CA
KL	PIK3CB
KL	ATP1A2
KL	FGF8
KL	WNT3
KL	WNT3A
KL	WNT4
KL	RPS27A
KL	UBA52
KL	GRB2
KL	PTPN11
KL	SOS1
KL	GAB1
KL	FRS2
KL	FGF23
KL	FGF22
KL	FGF20
KL	TRPV5
KL	FLRT3
KL	FLRT1
BLVRA	SUMO2
BLVRA	SUMO1
BLVRA	ARF5
BLVRA	MAP2K1
BLVRA	RRAGB
BLVRA	LNX1
BLVRA	RTN4IP1
BLVRA	OSBPL6
BLVRA	OCIAD1
BLVRA	PCYOX1
BLVRA	TBX20
BLVRA	TLN1
BLVRA	SNX5
BLVRA	DDHD2
BLVRA	NTRK1
BLVRA	HMOX1
BLVRA	UBC
BLVRA	MAPK3
BLVRA	MAPK1
BLVRA	THBS3
UGT1A9	UGT2B11
UGT1A9	UGT2B17
UGT1A9	UGT2B4
UGT1A9	RAP2A
UGT1A9	UGT2B7
UGT1A9	UGT1A6
UGT1A9	HNF1A
UGT1A9	UGT1A1
UGT1A9	UGT1A4
UGT1A9	ATP6V0C
UGT1A9	UGT1A3
UGT1A9	UGT1A5
UGT1A9	HNF4A
UGT1A9	PPP5C
UGT1A9	RAP2B
UGT1A9	ENPEP
UGT1A9	UGT2A3
UGT1A9	DYNLL2
UGT1A9	UGT2B28
UGT1A9	UGT1A7
UGT1A9	UGT1A10
UGT1A9	UGT1A8
UGT1A9	ONECUT1
UGT1A9	RAP2C
UGT1A9	UGT2A1
UGT1A5	HARS2
UGT1A5	PPP5C
UGT1A5	RAP2B
UGT1A5	ENPEP
UGT1A5	UGT2A3
UGT1A5	DYNLL2
UGT1A5	UGT2B28
UGT1A5	UGT1A7
UGT1A5	UGT1A10
UGT1A5	ONECUT1
UGT1A5	RAP2C
UGT1A5	UGT2A1
UGT1A5	UGT1A9
UGT1A5	UGT2B11
UGT1A5	UGT2B17
UGT1A5	UGT2B4
UGT1A5	RAP2A
UGT1A5	HARS
UGT1A5	UGT2B7
UGT1A5	UGT1A6
UGT1A5	HNF1A
UGT1A5	UGT1A1
UGT1A5	UGT1A4
UGT1A5	ATP6V0C
UGT1A5	UGT1A3
UGT3A1	CDCA5
UGT1A8	ONECUT1
UGT1A8	RAP2C
UGT1A8	UGT1A9
UGT1A8	RAP2A
UGT1A8	UGT2B7
UGT1A8	UGT1A6
UGT1A8	HNF1A
UGT1A8	UGT1A1
UGT1A8	UGT1A4
UGT1A8	ATP6V0C
UGT1A8	UGT1A3
UGT1A8	PPP5C
UGT1A8	RAP2B
UGT1A8	ENPEP
UGT1A8	DYNLL2
UGT1A8	UGT1A7
UGT1A8	UGT1A10
UGT1A3	UGT1A5
UGT1A3	PPP5C
UGT1A3	RAP2B
UGT1A3	ENPEP
UGT1A3	UGT2A3
UGT1A3	DYNLL2
UGT1A3	UGT2B28
UGT1A3	UGT1A7
UGT1A3	UGT1A10
UGT1A3	UGT1A8
UGT1A3	ONECUT1
UGT1A3	RAP2C
UGT1A3	UGT2A1
UGT1A3	UGT1A9
UGT1A3	UGT2B11
UGT1A3	UGT2B17
UGT1A3	UGT2B4
UGT1A3	RAP2A
UGT1A3	UGT2B7
UGT1A3	UGT1A6
UGT1A3	HNF1A
UGT1A3	UGT1A1
UGT1A3	UGT1A4
UGT1A3	ATP6V0C
UGT1A1	UGT1A4
UGT1A1	ATP6V0C
UGT1A1	UGT1A3
UGT1A1	UGT1A5
UGT1A1	PPP5C
UGT1A1	RAP2B
UGT1A1	COPZ1
UGT1A1	ENPEP
UGT1A1	SEC23B
UGT1A1	UGT2A3
UGT1A1	DYNLL2
UGT1A1	UGT2B28
UGT1A1	UGT1A7
UGT1A1	UGT1A10
UGT1A1	UGT1A8
UGT1A1	ONECUT1
UGT1A1	RAP2C
UGT1A1	UGT2A1
UGT1A1	B3GALT1
UGT1A1	UGT1A9
UGT1A1	UGDH
UGT1A1	UGT2B11
UGT1A1	UGT2B17
UGT1A1	UGT2B4
UGT1A1	RAP2A
UGT1A1	UGT2B7
UGT1A1	UGT1A6
UGT1A1	HNF1A
UGT1A6	HNF1A
UGT1A6	UGT1A1
UGT1A6	UGT1A4
UGT1A6	ATP6V0C
UGT1A6	UGT1A3
UGT1A6	UGT1A5
UGT1A6	HARS2
UGT1A6	PPP5C
UGT1A6	RAP2B
UGT1A6	ENPEP
UGT1A6	UGT2A3
UGT1A6	DYNLL2
UGT1A6	UGT2B28
UGT1A6	UGT1A7
UGT1A6	UGT1A10
UGT1A6	UGT1A8
UGT1A6	ONECUT1
UGT1A6	RAP2C
UGT1A6	UGT2A1
UGT1A6	UGT1A9
UGT1A6	UGT2B11
UGT1A6	UGT2B17
UGT1A6	UGT2B4
UGT1A6	RAP2A
UGT1A6	HARS
UGT1A6	UGT2B7
UGT1A7	UGT1A10
UGT1A7	UGT1A8
UGT1A7	ONECUT1
UGT1A7	RAP2C
UGT1A7	UGT2A1
