V1	V2
HSD17B3	RPL3
HSD17B3	DDOST
HSD17B3	MLH1
HSD17B3	EIF2S3
HSD17B3	RPL35
HSD17B3	VDAC2
HSD17B3	RPL5
HSD17B3	EIF2B2
HSD17B3	SMARCA2
HSD17B3	HSPA2
HSD17B3	ACTB
HSD17B3	DSTN
HSD17B3	ACTR3
HSD17B3	RPS3A
HSD17B3	RPL27
HSD17B3	SEC61A1
HSD17B3	RPS7
HSD17B3	NCS1
HSD17B3	RPS8
HSD17B3	CNBP
HSD17B3	RPS4X
HSD17B3	RPL23A
HSD17B3	HIST1H4A
HSD17B3	RPL30
HSD17B3	RPL10A
HSD17B3	SEC11A
HSD17B3	EEF1A1
HSD17B3	HIST1H3A
HSD17B3	H3F3A
HSD17B3	RPL18A
HSD17B3	TOP2B
HSD17B3	EEF1A2
HSD17B3	EIF2B5
HSD17B3	EIF2B1
HSD17B3	USP10
HSD17B3	SEPT2
HSD17B3	HERC3
HSD17B3	TMED2
HSD17B3	SMAD2
HSD17B3	MSMO1
HSD17B3	SEPT7
HSD17B3	HIST3H3
HSD17B3	SLC35G1
HSD17B3	ALG11
HSD17B3	SLC36A2
HSD17B3	SLC36A3
HSD17B3	TECRL
HSD17B3	H3F3C
HSD17B3	CORO6
HSD17B3	HACD2
HSD17B3	SLC36A4
HSD17B3	HIST2H3A
HSD17B3	SLC36A1
HSD17B3	TMED4
HSD17B3	SCD5
HSD17B3	TAX1BP1
HSD17B3	YIPF7
HSD17B3	RPS4Y2
HSD17B3	DNAJA4
HSD17B3	ZCCHC13
HSD17B3	PIGC
HSD17B3	TM9SF4
HSD17B3	PIGK
HSD17B3	CORO2A
HSD17B3	RPL3L
HSD17B3	YIPF5
HSD17B3	DLC1
HSD17B3	ATP6V0B
HSD17B3	HIST1H4G
HSD17B3	SEPT5
HSD17B3	TM9SF2
HSD17B3	SLC29A1
HSD17B3	PRMT1
HSD17B3	CORO1B
HSD17B3	ALG1
HSD17B3	TMED9
HSD17B3	SEC11C
HSD17B3	EPT1
HSD17B3	SEC61A2
HSD17B3	PRMT8
HSD17B3	EIF2B3
HSD17B3	SACM1L
HSD17B3	ACER3
HSD17B3	TECR
HSD17B3	ACTR3B
HSD17B3	MLH3
HSD17B3	EIF2B4
HSD17B3	POMT2
HSD17B3	CORO1C
HSD17B3	ABCG2
HSD17B3	CORO2B
HSD17B3	RUVBL1
HSD17B3	VDAC3
HSD17B3	CFL2
HSD17B3	RPL36
HSD17B3	ARFGEF2
HSD17B3	ARFGEF1
HSD17B3	HACD1
HSD17B3	PSMD14
HSD17B3	SCD
HSD17B3	ARPC2
HSD17B3	BUB1
HSD17B3	DNAJA2
HSD17B3	SC5D
HSD17B3	SOAT2
HSD17B3	PIGN
HSD17B3	HMGCR
HSD17B3	ERBB2
HSD17B3	RPLP0
HSD17B3	RPS17
HSD17B3	POTEI
HSD17B3	UBC
HSD17B3	HSPA1A
HSD17B3	HSPA1B
HSD17B3	HSPA8
HSD17B3	SLC2A3
HSD17B3	PYGB
HSD17B3	TOP2A
HSD17B3	CDH1
HSD17B3	BRAF
HSD17B3	ATP6V1B1
HSD17B3	HSPA6
HSD17B3	RPL35A
HSD17B3	RPL7
HSD17B3	ATP6V1B2
HSD17B3	VDAC1
HSD17B3	RPS4Y1
HSD17B3	MCC
HSD17B3	CFL1
HSD17B3	RPL12
HSD17B3	CORO1A
HSD17B3	DNAJA1
HSD17B3	HSPA1L
HSD17B3	CTNNA1
HSD17B3	SOAT1
HSD17B3	RPL4
HSD17B1	TAF1
HSD17B1	PTEN
HSD17B11	BRF2
HSD17B11	FBXO6
HSD17B11	GSTK1
HSD17B11	UBD
HSD17B11	PTP4A3
HSD17B11	EED
HSD17B11	NTRK1
HSD17B11	JUN
HSD17B11	UBC
HSD17B11	PEX19
HSD17B11	HMGA2
HSD17B11	ELAVL1
GSTM3	GSTM2
GSTM3	MPG
GSTM3	HLA-C
GSTM3	GSTM5
GSTM3	PSEN1
GSTM3	HMGA2
GSTM3	SUMO2
GSTM3	YWHAG
GSTM3	GRB2
GSTM3	GSTO1
GSTM3	ECT2L
GSTM3	GSTM4
GSTM3	YWHAH
GSTM3	RBL2
GSTM3	PAK2
GSTM3	SLBP
GSTM3	PLS1
GSTM3	GSTA3
GSTM3	GSTA5
GSTM3	GSTCD
GSTM3	HNRNPLL
GSTM3	FAM120B
GSTM3	PPP1R13B
GSTM3	HSD17B10
GSTM3	MGST2
GSTM3	SH3GL2
GSTM3	GNB1L
GSTM3	ATG5
GSTM3	GSTO2
GSTM3	MOV10
GSTM3	LANCL2
GSTM3	KLHL42
GSTM3	NXF1
GSTM3	TPX2
GSTM3	GSTK1
GSTM3	TRAF6
GSTM3	UCHL5
GSTM3	MGST3
GSTM3	GSTA4
GSTM3	GSTZ1
GSTM3	BAG3
GSTM3	GH1
GSTM3	ESR1
GSTM3	ENO1
GSTM3	GSTP1
GSTM3	GSTM1
GSTM3	GSTT2
GSTM3	GSTT2B
GSTM3	UBC
GSTM3	MGST1
GSTM3	TFE3
GSTM5	PSEN1
GSTM5	HMGA2
GSTM5	HSPA2
GSTM5	ACTB
GSTM5	YWHAG
GSTM5	ACTG1
GSTM5	CCT2
GSTM5	GSTO1
GSTM5	GSTM4
GSTM5	YWHAH
GSTM5	KCNMA1
GSTM5	GSTA3
GSTM5	GSTA5
GSTM5	ARFGAP1
GSTM5	GSTCD
GSTM5	MAP3K5
GSTM5	HSD17B10
GSTM5	MGST2
GSTM5	GSTO2
GSTM5	AMOTL2
GSTM5	GSTK1
GSTM5	MGST3
