V1	V2
DECR2	CALML5
DECR2	LIMA1
DECR2	CORO1C
DECR2	FLNB
DECR2	RNASEH2A
DECR2	APP
DECR2	UBC
DECR2	RCC1
DECR2	TAF1
DECR2	POLR2A
DECR2	CALML3
DECR2	MYH9
DECR2	MYH11
DECR2	PEX5
DECR2	CALM1
DECR2	PPP2CB
DECR2	EP300
DECR2	SESTD1
DECR2	CALML6
DECR2	NEDD4L
DECR1	IMMT
DECR1	KTN1
DECR1	C10orf12
DECR1	GEMIN5
DECR1	ECSIT
DECR1	EXOSC5
DECR1	NXF1
DECR1	BAIAP2
DECR1	NOP56
DECR1	HGS
DECR1	CREB3
DECR1	CCDC22
DECR1	NDUFA10
DECR1	PTTG1
DECR1	AK1
DECR1	FN1
DECR1	ESR1
DECR1	NTRK1
DECR1	APP
DECR1	NPM1
DECR1	UBC
DECR1	ITGA4
DECR1	SLC2A4
DECR1	RCC1
DECR1	VCAM1
DECR1	RPL10
DECR1	SHMT2
DECR1	NF2
DECR1	RPL35
DECR1	JAK3
DECR1	MSH6
DECR1	KIF11
DECR1	NLRP5
DECR1	SUMO2
DECR1	MDM2
DECR1	PRKCE
DECR1	ESPL1
HADHB	SUMO3
HADHB	GABARAPL2
HADHB	MAX
HADHB	SUMO2
HADHB	GRB2
HADHB	YWHAZ
HADHB	YBX1
HADHB	NFKB2
HADHB	PRKCE
HADHB	MAP3K1
HADHB	SQSTM1
HADHB	COX17
HADHB	GRB7
HADHB	KPNB1
HADHB	CUL7
HADHB	FASTKD3
HADHB	IQCB1
HADHB	HSPB2
HADHB	SMN1
HADHB	PAN2
HADHB	TNNI3K
HADHB	MEX3C
HADHB	EDC4
HADHB	SLC39A4
HADHB	SMARCD3
HADHB	HUWE1
HADHB	KSR1
HADHB	TMEFF1
HADHB	CHCHD4
HADHB	LEO1
HADHB	RTF1
HADHB	SMARCD2
HADHB	TNPO1
HADHB	IGSF8
HADHB	LRRC46
HADHB	SMARCD1
HADHB	NAF1
HADHB	HSD17B10
HADHB	ATG101
HADHB	DDA1
HADHB	MAP1LC3C
HADHB	MAP1LC3B
HADHB	GABARAPL1
HADHB	MAP1LC3A
HADHB	SYNDIG1
HADHB	MED4
HADHB	FBXO6
HADHB	MED23
HADHB	PPP6R1
HADHB	TIMM8B
HADHB	RIPK2
HADHB	SMAD6
HADHB	DUX1
HADHB	PARK2
HADHB	RPS6KA5
HADHB	GABARAP
HADHB	EGFR
HADHB	MYC
HADHB	TK1
HADHB	NTRK1
HADHB	TP53
HADHB	JUN
HADHB	ADRB2
HADHB	MGP
HADHB	UBC
HADHB	LAMP1
HADHB	SKI
HADHB	CDH1
HADHB	LAMP2
HADHB	PRKAR2A
HADHB	SLC2A4
HADHB	ATF2
HADHB	KCNA6
HADHB	VCL
HADHB	RCC1
HADHB	CSNK2A2
HADHB	ANXA7
HADHB	TAF1
HADHB	TUBG1
HADHB	CDK2
HADHB	PSMA3
HADHB	YWHAQ
HADHB	MAPK3
HADHB	MAPK1
HADHB	PRKAR2B
HADHB	YWHAB
HADHB	GRK5
HADHB	CTNNB1
HADHB	CDKN1A
HADHB	PEX19
HADHB	HADHA
HADHB	HNF4A
HADHB	LIMS1
HADHB	NES
HADHB	MCM2
HADHB	SUOX
ACAA2	MTIF2
ACAA2	HINT1
ACAA2	GDI2
ACAA2	SUMO2
ACAA2	GSTO1
ACAA2	KCNMA1
ACAA2	FASTKD3
ACAA2	IQCB1
ACAA2	RGN
ACAA2	HSPB2
ACAA2	PREPL
ACAA2	RPGRIP1L
ACAA2	ATL3
ACAA2	ARMC6
ACAA2	ATL2
ACAA2	ATL1
ACAA2	HSD17B10
ACAA2	TRMT61B
ACAA2	TKTL2
ACAA2	GSTO2
ACAA2	ISYNA1
ACAA2	CNTNAP2
ACAA2	TERT
ACAA2	LAMTOR5
ACAA2	CALU
ACAA2	NPHP4
ACAA2	ALDOA
ACAA2	NTRK1
ACAA2	ALDOB
ACAA2	APP
ACAA2	ENO1
ACAA2	ANXA6
ACAA2	ENO2
ACAA2	DLD
ACAA2	UBC
ACAA2	SLC2A4
ACAA2	UCHL3
ACAA2	NME1
ACAA2	NME2
ACAA2	MSN
ACAA2	FKBP2
ACAA2	CALR
ACAA2	TKT
ACAA2	GDI1
ACAA2	STIP1
ACAA2	MDH2
ACAA2	HNF4A
ACAA1	UBC
ACAA1	MTHFD2
ACAA1	SLC2A4
ACAA1	DNAJA1
ACAA1	HSPA4
ACAA1	EIF1AX
ACAA1	PEX5
ACAA1	HMGA2
ACAA1	PRKAA2
ACAA1	WDR5
ACAA1	ECH1
ACAA1	C6orf226
ACAA1	TXNDC11
ACAA1	WDR5B
ACAA1	DNAJA4
ACAA1	HSPH1
ACAA1	TRAPPC9
ACAA1	PFDN4
ACAA1	RAB21
ACAA1	PEX7
ACAA1	HAT1
ACAA1	DNAJA2
ACAA1	COQ9
ACAA1	HSPA4L
ACAA1	HSP90AB1
ACOX3	WBSCR22
ACOX3	FKBP6
ACOX3	MYC
ACOX3	HOXD4
ACOX3	HOXC4
ACOX3	UBC
ACOX3	SLC2A4
ACOX3	HOXB4
ACOX3	TAF1
ACOX3	HNF4A
ACOX3	PEX5
ACOX3	RBM5
ACOX3	MAX
ACOX3	SKP1
ACOX3	RBM10
ACOX3	HOXA4
ACOX3	HIBCH
ACOX3	TMEM150A
ACOX3	MICU2
ACOX3	SMURF2
ACOX3	VTA1
ACOX3	SLC39A9
ACOX1	CAMK4
ACOX1	HIST2H2AC
ACOX1	TYSND1
ACOX1	NAA35
ACOX1	MBNL2
ACOX1	HIST2H2AA3
ACOX1	PNCK
ACOX1	C4orf22
ACOX1	HIST3H2A
ACOX1	DTX2
ACOX1	LONP2
ACOX1	DTX1
ACOX1	PDSS2
ACOX1	CAMK1D
ACOX1	HIST2H2AB
ACOX1	PEX5L
ACOX1	CDK20
ACOX1	ACBD7
ACOX1	PNMA1
ACOX1	NPRL2
ACOX1	CACTIN
ACOX1	CCT6B
ACOX1	TOPBP1
ACOX1	HSPH1
ACOX1	STAM
ACOX1	HIST1H2AC
ACOX1	PPWD1
ACOX1	SEH1L
ACOX1	DNAJA3
ACOX1	HIST1H2AH
ACOX1	CAMK1G
ACOX1	HIST1H2AA
ACOX1	HSD17B10
ACOX1	HIST1H2AJ
ACOX1	H2AFJ
ACOX1	NOC4L
ACOX1	CRNKL1
ACOX1	GABARAPL1
ACOX1	DHX35
ACOX1	EXOC1
ACOX1	HMGXB4
ACOX1	MAD2L2
ACOX1	FEM1B
ACOX1	DDX19B
ACOX1	DTX4
ACOX1	MRPS17
ACOX1	EIF4E1B
ACOX1	DDX3X
ACOX1	XPO1
ACOX1	PSMD3
ACOX1	PRPF3
ACOX1	FOXS1
ACOX1	NEMF
ACOX1	EIF4E2
ACOX1	ECI2
ACOX1	STAM2
ACOX1	ALDH1A2
ACOX1	GFPT2
ACOX1	HSPA4L
ACOX1	ALDH1A1
ACOX1	OTC
ACOX1	RAF1
ACOX1	GAPDH
ACOX1	HIST1H2AB
ACOX1	ALDH2
ACOX1	RPLP2
ACOX1	RPLP0
ACOX1	EIF4E
ACOX1	GALT
ACOX1	HSP90AB1
ACOX1	GSTA1
ACOX1	ENO2
ACOX1	HIST1H2AG
ACOX1	H2AFB1
ACOX1	H2AFB2
ACOX1	UBC
ACOX1	HSPA1A
ACOX1	HSPA1B
ACOX1	HSPD1
ACOX1	HSPA8
ACOX1	PSKH1
ACOX1	CDK4
ACOX1	EEF2
ACOX1	ENO3
ACOX1	SLC2A4
ACOX1	ATP6V1B1
ACOX1	H2AFX
ACOX1	HSPA6
ACOX1	PRKACA
ACOX1	EN2
ACOX1	HIST1H2AD
ACOX1	ATP6V1B2
ACOX1	TAF1
ACOX1	SCP2
ACOX1	UBA1
ACOX1	PRKACG
ACOX1	PRKACB
ACOX1	FBLN1
ACOX1	AHCY
ACOX1	PSMB4
ACOX1	ALDH1B1
ACOX1	HSPA4
ACOX1	RPL4
ACOX1	HSPA9
ACOX1	CCT6A
ACOX1	HNF4A
ACOX1	PSMC4
ACOX1	ALDH1A3
ACOX1	MCM2
ACOX1	PEX5
ACOX1	CCT8
ACOX1	HSD17B4
ACOX1	PRKX
ACOX1	RBM5
ACOX1	PPP5C
ACOX1	NUDT6
ACOX1	PRKAA2
ACOX1	HSPA2
ACOX1	UBE2N
ACOX1	RPL27
ACOX1	ISL1
ACOX1	LYZ
ACOX1	RPS18
ACOX1	UBE2D2
ACOX1	RPL10A
ACOX1	RPS27A
ACOX1	UBA52
ACOX1	FBLN2
ACOX1	RBM10
ACOX1	CDKL1
ACOX1	CDK6
ACOX1	CDK5
ACOX1	GALK2
ACOX1	EN1
ACOX1	GFPT1
ACOX1	PPID
ACOX1	UBE2V1
ACOX1	DYRK1A
ACOX1	CAMK1
HADH	HSD17B10
HADH	UBA5
HADH	MOV10
HADH	THUMPD1
HADH	NXF1
HADH	ALDOA
HADH	NTRK1
HADH	ALDOB
HADH	APP
HADH	ADH1A
HADH	UBC
HADH	PRKCSH
HADH	SLC2A4
HADH	MAPK3
HADH	HNF4A
HADH	STAT1
HADH	CLK1
HADH	MDM2
ECHS1	HLA-B
ECHS1	PSMC2
ECHS1	VHL
ECHS1	STAT3
ECHS1	BAG6
ECHS1	VCP
ECHS1	CTBP2
ECHS1	CLDN12
ECHS1	TMEM33
ECHS1	GABARAPL2
ECHS1	SUMO2
ECHS1	YPEL5
ECHS1	GRB2
ECHS1	YWHAZ
ECHS1	SKP1
ECHS1	UBE2I
ECHS1	MDM2
ECHS1	IFRD2
ECHS1	PAK2
ECHS1	MAD2L1
ECHS1	CTBP1
ECHS1	CAMK2G
ECHS1	CAMK2D
ECHS1	GRAP
ECHS1	NACA
ECHS1	IKBKE
ECHS1	CUL7
ECHS1	FASTKD3
ECHS1	PPP2R5A
ECHS1	PTGES3
ECHS1	HERC1
ECHS1	TAF12
ECHS1	PPP2R5E
ECHS1	LRRK1
ECHS1	LGALS9B
ECHS1	LRRK2
ECHS1	TRAPPC3L
ECHS1	CYHR1
ECHS1	DEF8
ECHS1	FERMT3
ECHS1	SLC26A11
ECHS1	HOMER1
ECHS1	CBWD2
ECHS1	ATPAF2
ECHS1	NEDD1
ECHS1	OSR1
ECHS1	SLC35F5
ECHS1	TRIM63
ECHS1	FERMT2
ECHS1	ABHD14B
ECHS1	PGLYRP2
ECHS1	PARK7
ECHS1	FERMT1
ECHS1	ABHD14A
ECHS1	DDA1
ECHS1	GTPBP2
ECHS1	ITPA
ECHS1	UBA5
ECHS1	NACA2
ECHS1	ING2
ECHS1	ATG5
ECHS1	SMURF2
ECHS1	MOV10
ECHS1	ISYNA1
ECHS1	HOMER2
ECHS1	NXF1
ECHS1	FTSJ1
ECHS1	ING1
ECHS1	TNIK
ECHS1	PRKAB1
ECHS1	USP15
ECHS1	TRAF6
ECHS1	TIMM22
ECHS1	UCHL5
ECHS1	SIRT4
ECHS1	LGALS9
ECHS1	IFRD1
ECHS1	RIPK2
ECHS1	TRAPPC3
ECHS1	SYNCRIP
ECHS1	EIF1B
ECHS1	PPM1B
ECHS1	YEATS4
ECHS1	SERPINA1
ECHS1	GH1
ECHS1	NTRK1
ECHS1	CYP2E1
ECHS1	CAPN1
ECHS1	JMJD7
ECHS1	UBC
ECHS1	EPB41
ECHS1	DBT
ECHS1	COX4I1
ECHS1	SLC2A4
ECHS1	TIMP2
ECHS1	TFE3
ECHS1	UBA1
ECHS1	MCC
ECHS1	EEF1D
