gene1	gene	score
BTD	UBC	0.155
UBC	RGPD1	0.155
UBC	RGPD2	0.155
UBC	PGA3	0.155
UBC	PGA5	0.155
UBC	HNRNPCL4	0.155
UBC	HSPA1A	0.155
UBC	HSPA1B	0.155
UBC	U2AF1L5	0.155
UBC	CBSL	0.155
UBC	GLI2	0.155
UBC	GLI3	0.155
UBC	RAP2A	0.155
UBC	TROVE2	0.155
UBC	MYB	0.155
UBC	AR	0.155
UBC	RARA	0.155
UBC	RRAS	0.155
UBC	HLA-C	0.155
UBC	HIST1H1E	0.155
UBC	DLAT	0.155
UBC	PTPRF	0.155
UBC	TXN	0.155
UBC	COX5B	0.155
UBC	MAPT	0.155
UBC	PRKAR1A	0.155
UBC	ALPPL2	0.155
UBC	KIT	0.155
UBC	FGF6	0.155
UBC	ESD	0.155
UBC	HSPD1	0.155
UBC	GHR	0.155
UBC	IRF1	0.155
UBC	HSPA5	0.155
UBC	LAMC1	0.155
UBC	MYH3	0.155
UBC	HSPA8	0.155
UBC	SLC2A1	0.155
UBC	SLC2A3	0.155
UBC	UMPS	0.155
UBC	PDHB	0.155
UBC	PYGB	0.155
UBC	PYGM	0.155
UBC	RALA	0.155
UBC	RALB	0.155
UBC	BCR	0.155
UBC	PIM1	0.155
UBC	FGFR1	0.155
UBC	TOP1	0.155
UBC	TOP2A	0.155
UBC	G6PD	0.155
UBC	UBL4A	0.155
UBC	VDR	0.155
UBC	FGF3	0.155
UBC	GNAT1	0.155
UBC	PC	0.155
UBC	DMD	0.155
UBC	MTHFD1	0.155
UBC	IGF2R	0.155
UBC	ADH5	0.155
UBC	PSKH1	0.155
UBC	CDK4	0.155
UBC	PRPS2	0.155
UBC	ODC1	0.155
UBC	PABPC1	0.155
UBC	PCNA	0.155
UBC	FGF5	0.155
UBC	KRT3	0.155
UBC	HARS	0.155
UBC	SLC25A4	0.155
UBC	SLC25A6	0.155
UBC	IMPDH2	0.155
UBC	TPR	0.155
UBC	CKB	0.155
UBC	SKI	0.155
UBC	SKIL	0.155
UBC	ACTN1	0.155
UBC	CDH1	0.155
UBC	MYH1	0.155
UBC	MYH7	0.155
UBC	SRC	0.155
UBC	PEPD	0.155
UBC	XRCC6	0.155
UBC	XRCC5	0.155
UBC	UNG	0.155
UBC	COX4I1	0.155
UBC	IFITM1	0.155
UBC	ALAS1	0.155
UBC	RNH1	0.155
UBC	CYBA	0.155
UBC	MYH8	0.155
UBC	CFTR	0.155
UBC	NCAM1	0.155
UBC	ATP1A3	0.155
UBC	EEF2	0.155
UBC	KRT10	0.155
UBC	KRT5	0.155
UBC	PDIA4	0.155
UBC	TPT1	0.155
UBC	ALAD	0.155
UBC	F3	0.155
UBC	HLA-E	0.155
UBC	HLA-DRB1	0.155
UBC	LCP1	0.155
UBC	PLS3	0.155
UBC	APEH	0.155
UBC	ETFA	0.155
UBC	GYS1	0.155
UBC	PRKAR2A	0.155
UBC	ENO3	0.155
UBC	GTF2F2	0.155
UBC	MTHFD2	0.155
UBC	CTSE	0.155
UBC	MIF	0.155
UBC	PRKCSH	0.155
UBC	FDPS	0.155
UBC	TRIM27	0.155
UBC	COX7A2	0.155
UBC	AKR1A1	0.155
UBC	PKM	0.155
UBC	HSP90B1	0.155
UBC	CCNB1	0.155
UBC	MYL6B	0.155
UBC	SLC2A4	0.155
UBC	SNRPB	0.155
UBC	IDE	0.155
UBC	COX6B1	0.155
UBC	POU2F1	0.155
UBC	HNRNPL	0.155
UBC	DARS	0.155
UBC	IDO1	0.155
UBC	ETS1	0.155
UBC	JUP	0.155
UBC	ETS2	0.155
UBC	BRAF	0.155
UBC	GLUL	0.155
UBC	AKR1B1	0.155
UBC	RAC2	0.155
UBC	GSPT1	0.155
UBC	MYOD1	0.155
UBC	PGAM2	0.155
UBC	IFNGR1	0.155
UBC	EZR	0.155
UBC	ATP6V1B1	0.155
UBC	UCHL3	0.155
UBC	VAV1	0.155
UBC	CD46	0.155
UBC	NME1	0.155
UBC	NQO1	0.155
UBC	HIVEP1	0.155
UBC	RPS2	0.155
UBC	TCF4	0.155
UBC	TCF3	0.155
UBC	DSP	0.155
UBC	RPA2	0.155
UBC	CD44	0.155
UBC	NQO2	0.155
UBC	H2AFX	0.155
UBC	PFKFB1	0.155
UBC	CBR1	0.155
UBC	CREB1	0.155
UBC	GLB1	0.155
UBC	PPP3CB	0.155
UBC	HIST1H1B	0.155
UBC	HIST1H1D	0.155
UBC	HIST1H1C	0.155
UBC	POR	0.155
UBC	MGMT	0.155
UBC	GNB3	0.155
UBC	ATP2A2	0.155
UBC	STMN1	0.155
UBC	YBX3	0.155
UBC	ZKSCAN1	0.155
UBC	ZNF28	0.155
UBC	HSPA6	0.155
UBC	HMGA1	0.155
UBC	TMEM11	0.155
UBC	GOT1	0.155
UBC	IFNAR1	0.155
UBC	PRKCA	0.155
UBC	JUNB	0.155
UBC	GJA1	0.155
UBC	UBTF	0.155
UBC	PRKACA	0.155
UBC	CAPN2	0.155
UBC	DES	0.155
UBC	CEBPB	0.155
UBC	CTPS1	0.155
UBC	DDX5	0.155
UBC	PFKL	0.155
UBC	PSMC3	0.155
UBC	TCP1	0.155
UBC	ERCC2	0.155
UBC	RPL35A	0.155
UBC	ITGB5	0.155
UBC	ARF4	0.155
UBC	RPL7	0.155
UBC	VCL	0.155
UBC	SON	0.155
UBC	RPL17	0.155
UBC	PGAM1	0.155
UBC	RCC1	0.155
UBC	SDC1	0.155
UBC	ATF1	0.155
UBC	ATF4	0.155
UBC	ATF6	0.155
UBC	LIG1	0.155
UBC	XRCC1	0.155
UBC	KRT15	0.155
UBC	PAM	0.155
UBC	CDH2	0.155
UBC	GNAZ	0.155
UBC	GNAT2	0.155
UBC	MYL12A	0.155
UBC	PLCG1	0.155
UBC	NCL	0.155
UBC	HK1	0.155
UBC	POLR2C	0.155
UBC	POLR2E	0.155
UBC	TNFRSF1A	0.155
UBC	ERCC3	0.155
UBC	TRIM21	0.155
UBC	EIF2AK2	0.155
UBC	SRM	0.155
UBC	SLC9A1	0.155
UBC	CSNK2A2	0.155
UBC	NFKB1	0.155
UBC	ATP2B1	0.155
UBC	EIF2S2	0.155
UBC	ANXA7	0.155
UBC	TBP	0.155
UBC	CCNA2	0.155
UBC	BTF3	0.155
UBC	RAB3B	0.155
UBC	RAB5A	0.155
UBC	RAB6A	0.155
UBC	PSMB1	0.155
UBC	M6PR	0.155
UBC	HIST1H2AD	0.155
UBC	LMNB1	0.155
UBC	BCL3	0.155
UBC	IMPDH1	0.155
UBC	PTMS	0.155
UBC	CD247	0.155
UBC	PRPS1L1	0.155
UBC	CDK11B	0.155
UBC	GSTM3	0.155
UBC	ATP6V1B2	0.155
UBC	ATP6V1C1	0.155
UBC	FLNA	0.155
UBC	NF1	0.155
UBC	MAOA	0.155
UBC	ACO1	0.155
UBC	SYT1	0.155
UBC	TNFAIP3	0.155
UBC	TAF1	0.155
UBC	GPD1	0.155
UBC	FGF7	0.155
UBC	VDAC1	0.155
UBC	FGFR2	0.155
UBC	ERBB3	0.155
UBC	SDHB	0.155
UBC	COMT	0.155
UBC	TGM2	0.155
UBC	OSBP	0.155
UBC	PCMT1	0.155
UBC	FBL	0.155
UBC	RPS4Y1	0.155
UBC	GART	0.155
UBC	PAICS	0.155
UBC	SCP2	0.155
UBC	UBA1	0.155
UBC	NME2	0.155
UBC	FGFR4	0.155
UBC	HIST1H1T	0.155
UBC	HNRNPA2B1	0.155
UBC	CBL	0.155
UBC	PRKACB	0.155
UBC	UQCRC2	0.155
UBC	FECH	0.155
UBC	XPA	0.155
UBC	AMPD1	0.155
UBC	TCEA1	0.155
UBC	SFPQ	0.155
UBC	TUBG1	0.155
UBC	PPIB	0.155
UBC	WARS	0.155
UBC	RPS3	0.155
