V1	V2
HADHB	SUMO3
HADHB	GABARAPL2
HADHB	MAX
HADHB	SUMO2
HADHB	GRB2
HADHB	YWHAZ
HADHB	YBX1
HADHB	NFKB2
HADHB	PRKCE
HADHB	MAP3K1
HADHB	SQSTM1
HADHB	COX17
HADHB	GRB7
HADHB	KPNB1
HADHB	CUL7
HADHB	FASTKD3
HADHB	IQCB1
HADHB	HSPB2
HADHB	SMN1
HADHB	PAN2
HADHB	TNNI3K
HADHB	MEX3C
HADHB	EDC4
HADHB	SLC39A4
HADHB	SMARCD3
HADHB	HUWE1
HADHB	KSR1
HADHB	TMEFF1
HADHB	CHCHD4
HADHB	LEO1
HADHB	RTF1
HADHB	SMARCD2
HADHB	TNPO1
HADHB	IGSF8
HADHB	LRRC46
HADHB	SMARCD1
HADHB	NAF1
HADHB	HSD17B10
HADHB	ATG101
HADHB	DDA1
HADHB	MAP1LC3C
HADHB	MAP1LC3B
HADHB	GABARAPL1
HADHB	MAP1LC3A
HADHB	SYNDIG1
HADHB	MED4
HADHB	FBXO6
HADHB	MED23
HADHB	PPP6R1
HADHB	TIMM8B
HADHB	RIPK2
HADHB	SMAD6
HADHB	DUX1
HADHB	PARK2
HADHB	RPS6KA5
HADHB	GABARAP
HADHB	EGFR
HADHB	MYC
HADHB	TK1
HADHB	NTRK1
HADHB	TP53
HADHB	JUN
HADHB	ADRB2
HADHB	MGP
HADHB	UBC
HADHB	LAMP1
HADHB	SKI
HADHB	CDH1
HADHB	LAMP2
HADHB	PRKAR2A
HADHB	SLC2A4
HADHB	ATF2
HADHB	KCNA6
HADHB	VCL
HADHB	RCC1
HADHB	CSNK2A2
HADHB	ANXA7
HADHB	TAF1
HADHB	TUBG1
HADHB	CDK2
HADHB	PSMA3
HADHB	YWHAQ
HADHB	MAPK3
HADHB	MAPK1
HADHB	PRKAR2B
HADHB	YWHAB
HADHB	GRK5
HADHB	CTNNB1
HADHB	CDKN1A
HADHB	PEX19
HADHB	HADHA
HADHB	HNF4A
HADHB	LIMS1
HADHB	NES
HADHB	MCM2
HADHB	SUOX
ACAA2	MTIF2
ACAA2	HINT1
ACAA2	GDI2
ACAA2	SUMO2
ACAA2	GSTO1
ACAA2	KCNMA1
ACAA2	FASTKD3
ACAA2	IQCB1
ACAA2	RGN
ACAA2	HSPB2
ACAA2	PREPL
ACAA2	RPGRIP1L
ACAA2	ATL3
ACAA2	ARMC6
ACAA2	ATL2
ACAA2	ATL1
ACAA2	HSD17B10
ACAA2	TRMT61B
ACAA2	TKTL2
ACAA2	GSTO2
ACAA2	ISYNA1
ACAA2	CNTNAP2
ACAA2	TERT
ACAA2	LAMTOR5
ACAA2	CALU
ACAA2	NPHP4
ACAA2	ALDOA
ACAA2	NTRK1
ACAA2	ALDOB
ACAA2	APP
ACAA2	ENO1
ACAA2	ANXA6
ACAA2	ENO2
ACAA2	DLD
ACAA2	UBC
ACAA2	SLC2A4
ACAA2	UCHL3
ACAA2	NME1
ACAA2	NME2
ACAA2	MSN
ACAA2	FKBP2
ACAA2	CALR
ACAA2	TKT
ACAA2	GDI1
ACAA2	STIP1
ACAA2	MDH2
ACAA2	HNF4A
ACAA1	UBC
ACAA1	MTHFD2
ACAA1	SLC2A4
ACAA1	DNAJA1
ACAA1	HSPA4
ACAA1	EIF1AX
ACAA1	PEX5
ACAA1	HMGA2
ACAA1	PRKAA2
ACAA1	WDR5
ACAA1	ECH1
ACAA1	C6orf226
ACAA1	TXNDC11
ACAA1	WDR5B
ACAA1	DNAJA4
ACAA1	HSPH1
ACAA1	TRAPPC9
ACAA1	PFDN4
