gene1	gene	score
MPI	UBC	1
PFKFB3	UBC	1
AKR1B1	AKR1C4	1
AKR1B1	AKR1C3	1
AKR1B1	AKR1D1	1
AKR1B1	AKR1C2	1
AKR1B1	AKR1C1	1
AKR1B1	KCNAB2	1
AKR1B1	KCNAB1	1
AKR1B1	KCNAB3	1
AKR1B1	AKR7A2	1
AKR1B1	AKR1B10	1
AKR1B1	AKR7A3	1
AKR1B1	UBC	1
AKR1B1	AKR1A1	1
ALDOA	UBC	1
ALDOC	UBC	1
ALDOB	UBC	1
GMPPB	PSMD14	1
GMPPB	UBC	1
GMPPB	HSPA1B	1
GMPPB	HSPA5	1
GMPPB	HSPA8	1
GMPPB	HSPA6	1
GMPPB	MAT2A	1
GMPPB	HSPA2	1
GMPPB	PSMD4	1
GMPPB	SUMO3	1
GMPPB	SUMO2	1
GMPPB	SUMO1	1
GMPPB	MAT1A	1
GMPPB	SUMO4	1
GMPPB	GMPPA	1
TSTA3	UBC	1
SORD	UBC	1
FBP2	UBC	1
FBP1	UBC	1
GCK	NUP214	1
GCK	NUP62	1
GCK	NUP153	1
GCK	RANBP2	1
GCK	NUP98	1
GCK	NUP107	1
GCK	RAE1	1
GCK	NUP160	1
GCK	GCKR	1
GCK	NUP188	1
GCK	NUP54	1
GCK	NUP93	1
GCK	NUP43	1
GCK	NUP37	1
GCK	NUP35	1
GCK	NUP210	1
GCK	NUP133	1
GCK	NUP205	1
GCK	SEH1L	1
GCK	POM121	1
GCK	NUP88	1
GCK	NDC1	1
GCK	NUP58	1
GCK	NUP85	1
GCK	AAAS	1
GCK	NUP50	1
GCK	POM121C	1
GCK	NUPL2	1
GCK	NUP155	1
GCK	UBC	1
GCK	TPR	1
HK1	UBC	1
HK2	UBC	1
NOL9	PELP1	1
NOL9	WDR18	1
NOL9	WDR12	1
NOL9	SENP3	1
NOL9	TEX10	1
NOL9	LAS1L	1
NOL9	PES1	1
NOL9	UBC	1
NOL9	BOP1	1
PMM2	UBC	1
PMM2	SUMO2	1
PMM1	UBC	1
PFKFB1	PRKACA	1
PFKFB1	PRKACG	1
PFKFB1	PRKACB	1
PFKFB1	PPP2R5D	1
PFKFB1	UBC	1
PFKFB2	UBC	1
TIGAR	UBC	1
FBP2	HIST1H4A	0.499
FBP1	HIST1H4A	0.495
FBP2	MLST8	0.45
FBP2	RPTOR	0.449
FBP1	RPTOR	0.447
FBP1	MLST8	0.447
ALDOB	PRNP	0.446
FBP2	MTOR	0.445
FBP1	MTOR	0.443
GMDS	TSTA3	0.413
TSTA3	GMDS	0.413
GMDS	TNKS	0.412
HK2	TIGAR	0.407
TIGAR	HK2	0.407
HK1	VDAC1	0.401
HK3	PEA15	0.395
ALDOB	SLC12A1	0.393
FBP1	HSPA8	0.391
HK2	PEA15	0.391
ALDOA	PPM1E	0.384
ALDOB	PPM1E	0.384
KHK	PRPS1	0.384
FBP2	HSPA2	0.383
GCK	MIDN	0.383
FBP2	HSPA1B	0.382
FBP2	HSPA6	0.382
FBP2	HSPA1L	0.382
FBP2	HSPA8	0.381
FBP1	ACTN3	0.38
FBP1	HSPA1B	0.379
