V1	V2
GLB1	LGALS3
GLB1	TNFRSF1A
GLB1	M6PR
GLB1	DNAJB2
GLB1	PLK1
GLB1	VCP
GLB1	ABCE1
GLB1	YPEL5
GLB1	CSNK2B
GLB1	MEPCE
GLB1	MARS2
GLB1	NEU1
GLB1	USP42
GLB1	FBXO6
GLB1	CTNNBIP1
GLB1	VAPA
GLB1	TFIP11
GLB1	DNAJB4
GLB1	ATP6AP2
GLB1	FOS
GLB1	TK1
GLB1	VIM
GLB1	UBC
GLB1	CTSA
GLB1	H2AFX
ENGASE	ACTR6
ENGASE	EGFR
ENGASE	UBB
ENGASE	UBC
ENGASE	GYS1
ENGASE	GYS2
ENGASE	RPS27A
ENGASE	UBA52
GNS	NCK1
GNS	TAF1
GNS	MSN
GNS	HNF4A
GNS	CCNG1
GNS	PRKAA2
GNS	ABCE1
GNS	MAX
GNS	GRB2
GNS	PRKAA1
GNS	PARD6B
GNS	FBXO6
GNS	KIF2A
GNS	CEP152
GNS	FGFR1OP
GNS	ABL1
GNS	MYC
GNS	FYN
GNS	UBC
GNS	SRC
GNS	SLC2A4
NEU2	PEX14
NEU2	ZWINT
NEU2	NTRK1
NEU2	MCM2
NEU2	PEX5
NEU2	TFAP4
NEU2	KEAP1
NEU2	CWF19L2
NEU2	PYHIN1
NEU2	NOTCH2NL
NEU2	ALKBH3
NEU2	KIAA1671
NEU2	FAM217B
NEU2	NOTCH3
NEU2	NOSIP
NEU4	RBPMS
NEU4	MDFI
NEU4	RHOXF2
NEU4	PLSCR1
NEU4	NTRK1
NEU4	TCF4
NEU4	PSMA3
NEU4	AP2B1
NEU4	DLG4
NEU4	TRIP6
NEU1	FBXO6
NEU1	VAPA
NEU1	HDAC5
NEU1	UBC
NEU1	CTSA
NEU1	GLB1
NEU1	KCNA2
NEU1	JUNB
NEU1	RCC1
NEU1	KCNA4
NEU1	GALNS
NEU1	LIG4
NEU1	EEF1A1
NEU1	E2F4
NEU3	KLK5
NEU3	NTRK1
NEU3	UBC
NEU3	GRB2
NEU3	CAV1
NEU3	KLK11
AGA	HNF4A
AGA	HBB
AGA	HBA1
AGA	RBL2
AGA	ZER1
AGA	FBXO6
AGA	MOB4
AGA	ALB
FUCA2	FBXO6
FUCA2	UBC
FUCA2	MEOX2
FUCA2	CUL3
FUCA1	APP
FUCA1	SLC2A4
FUCA1	VCL
FUCA1	VAV2
FUCA1	CUL3
FUCA1	PAXIP1
FUCA1	MARK2
FUCA1	BARD1
FUCA1	USP21
HEXA	HEXB
HEXA	SLC2A4
HEXA	H2AFX
HEXA	GM2A
HEXA	HNF4A
HEXA	CRK
HEXA	BAG6
HEXA	ST13
HEXA	PPP5C
HEXA	YPEL5
HEXA	GRB2
HEXA	TUBA1B
HEXA	TUBA4A
HEXA	EIF4EBP1
HEXA	EIF4EBP2
HEXA	TUBA3C
HEXA	HNRNPD
HEXA	IQCB1
HEXA	TUBA3E
HEXA	NAPRT
HEXA	TUBA1A
HEXA	SGTB
HEXA	CEP170P1
HEXA	FBXO6
HEXA	USP22
HEXA	FAN1
HEXA	SYNCRIP
HEXA	EIF4EBP3
HEXA	ABL1
HEXA	FYN
HEXB	UBC
HEXB	SLC2A4
HEXB	GM2A
HEXB	NUP214
HEXB	ST13
HEXB	PPP5C
HEXB	ABCE1
HEXB	GRB2
HEXB	CSNK2B
HEXB	TUBA1B
HEXB	TUBA4A
HEXB	EIF4EBP1
HEXB	EIF4EBP2
HEXB	TUBA3C
HEXB	IQCB1
HEXB	KIF19
HEXB	TUBA3E
HEXB	NAPRT
HEXB	TUBA1A
HEXB	TGS1
HEXB	SMC6
HEXB	TSNAX
HEXB	VCPKMT
HEXB	FBXO6
HEXB	BACH1
HEXB	EIF4EBP3
HEXB	SOD1
HEXB	HEXA
GALNS	MTNR1A
GALNS	MAX
GALNS	NAAA
GALNS	PLAUR
GALNS	PTPRK
GALNS	TAZ
GALNS	DNASE2B
GALNS	NEU1
GALNS	DPEP2
GALNS	ISLR
GALNS	ARSA
GALNS	IDS
NAGA	CCNA2
NAGA	CDK2
NAGA	AKT2
NAGA	GK
NAGA	CTNNB1
NAGA	HNF4A
NAGA	CCNH
NAGA	MAX
NAGA	SKP1
NAGA	SUPT4H1
NAGA	CCNA1
NAGA	CDK3
NAGA	CDK6
NAGA	CDK5
NAGA	CUL2
NAGA	CUL3
NAGA	TAZ
NAGA	MPPE1
NAGA	SLC8B1
NAGA	SIRT2
NAGA	ULK2
NAGA	CDK20
NAGA	SCCPDH
NAGA	ING5
NAGA	KLHL5
NAGA	KLHL4
NAGA	KLHL1
NAGA	FBXO6
NAGA	PAK7
NAGA	ING4
NAGA	AKT3
NAGA	PLK4
NAGA	MAN2B1
NAGA	CHEK1
NAGA	TLX3
NAGA	NUDT21
NAGA	ORC4
NAGA	ULK1
NAGA	CCNK
NAGA	PAK4
NAGA	MYC
NAGA	APP
NAGA	UBC
NAGA	CDK4
NAGA	SLC2A4
