V1	V2
IDO2	DNAJA4
IDO2	STK26
IDO2	STK24
IDO2	STK25
IDO2	SOCS3
IDO2	DNAJA2
IDO2	UBC
IDO2	RCC1
IDO2	CDK2
IDO2	DNAJA1
IDO2	STK3
ALOX12B	B3GALNT1
ALOX12B	GPANK1
ALOX12B	NFKB1
ALOX12B	TGM1
ALOX12B	KIR3DS1
ALOX12B	DPPA4
ALOX12B	CCDC51
ALOX12B	GMCL1
ALOX12B	ALOXE3
ALOX12B	MBD2
ALOX12B	MBD1
OXCT1	SUMO2
OXCT1	DLG4
OXCT1	MDM2
OXCT1	C1QBP
OXCT1	TFCP2
OXCT1	IQCB1
OXCT1	CLPP
OXCT1	RPGRIP1L
OXCT1	PRSS35
OXCT1	PTPMT1
OXCT1	C7orf55
OXCT1	OXCT2
OXCT1	PAK7
OXCT1	NTN3
OXCT1	NDUFS3
OXCT1	NTN1
OXCT1	NTRK1
OXCT1	UBC
OXCT1	PRKAR1B
OXCT1	HPD
OXCT1	PSEN1
OXCT1	NDUFV1
OXCT2	ECHDC1
OXCT2	NFS1
OXCT2	NME4
OXCT2	PMPCB
OXCT2	BCKDHA
OXCT2	PRKAR1B
OXCT2	OXCT1
OXCT2	ATP5E
OXCT2	DLG4
OXCT2	C1QBP
OXCT2	ECH1
OXCT2	RPGRIP1L
OXCT2	RHOU
OXCT2	MCCC1
DLD	H2AFZ
DLD	UBC
DLD	HSPA1A
DLD	HSPA1B
DLD	DLAT
DLD	PRKAR1A
DLD	HSPD1
DLD	HSPA5
DLD	HSPA8
DLD	PDHB
DLD	DBT
DLD	PYGB
DLD	PYGM
DLD	PC
DLD	PABPC1
DLD	PCNA
DLD	SLC25A4
DLD	SLC25A6
DLD	IMPDH2
DLD	BCKDHA
DLD	EEF2
DLD	PDIA4
DLD	TPT1
DLD	GYS1
DLD	PRKAR2A
DLD	ENO3
DLD	FDPS
DLD	PKM
DLD	SLC2A4
DLD	IDE
DLD	PGAM2
DLD	ATP6V1B1
DLD	ATF2
DLD	UCHL3
DLD	NME1
DLD	HSPA6
DLD	GOT1
