gene	node_type
GDA	gene
GUK1	gene
FHIT	gene
ENPP4	gene
GUCY2F	gene
NPR2	gene
NPR1	gene
GUCY2C	gene
GUCY2D	gene
GUCY1A1	gene
GUCY1B1	gene
GUCY1B2	gene
GUCY1A2	gene
NME4	gene
NME2	gene
NME6	gene
C371H6.2	gene
NME3	gene
NME1-NME2	gene
NME2P1	gene
NME7	gene
NME1	gene
ADCY1	gene
HEL-S-172MP	gene
ADCY8	gene
HEL-S-7A	gene
ADCY3	gene
ADCY9	gene
ADCY10	gene
ADCY2	gene
ADCY6	gene
ADCY7	gene
ADCY5	gene
ADCY4	gene
ALLC	gene
AK2	gene
AK6	gene
HPRT1	gene
PNPT1	gene
MTAP	gene
MTAP-ANRIL FUSION	gene
HEL-S-156AN	gene
PNP	gene
POLD1	gene
POLG	gene
POLA1	gene
U38	gene
POLE	gene
POLE1	gene
POLL	gene
DKFZP434F222	gene
POLM	gene
POLH	gene
POLI	gene
POLK	gene
REV3L	gene
POLN	gene
POLQ	gene
POLE2	gene
POLE3	gene
POLE4	gene
POLG2	gene
TYMP	gene
APRT	gene
ADA	gene
ADA2	gene
PPAT	gene
DCK	gene
AK3	gene
PDE6B	gene
PDE5A	gene
PDE9A	gene
PDE6C	gene
PDE6A	gene
PDE6H	gene
PDE6G	gene
POLR2B	gene
POLRMT	gene
POLR1A	gene
DKFZP686D10173	gene
POLR3B	gene
POLR1B	gene
POLR3A	gene
MPO	gene
PXDN	gene
EPX	gene
LPO	gene
PXDNL	gene
DGK	gene
DGUOK	gene
DNM1L	gene
DNM1	gene
DNM3	gene
DNM2	gene
OPA1	gene
AMPD2	gene
AMPD1	gene
AMPD3	gene
NUDT2	gene
EIF5B	gene
NT5C3	gene
NT5E	gene
NT5C3A	gene
NT5C2	gene
NT5C1B	gene
NT5C1A	gene
RR2M	gene
RRM2B	gene
RRM1	gene
RRM2	gene
PDE3A	gene
PDE1A	gene
PDE1B	gene
PDE2A	gene
PDE3B	gene
PKM	gene
PKM2	gene
HEL-S-30	gene
PKLR	gene
ADSS	gene
ADSSL1	gene
ADSL	gene
PFAS	gene
GMPS	gene
ENTPD8	gene
ENTPD3	gene
ENTPD1	gene
MTPAP	gene
PAPOLG	gene
PAPOLA	gene
PAPOLB	gene
TENT5D	gene
TENT5C	gene
TENT2	gene
CANT1	gene
ENTPD4	gene
ENTPD6	gene
ADK	gene
GMPR2	gene
GMPR	gene
IMPDH1	gene
DKFZP781N0678	gene
IMPDH	gene
IMPDH2	gene
C371H6.2	PPI
HEL-S-172MP	PPI
HEL-S-7A	PPI
MTAP-ANRIL FUSION	PPI
HEL-S-156AN	PPI
DKFZP434F222	PPI
DKFZP686D10173	PPI
DGK	PPI
DKFZP781N0678	PPI
UBC	PPI
NPPC	PPI
NPPA	PPI
GUCY1A3	PPI
GUCY1B3	PPI
STRAP	PPI
GNAS	PPI
GNAT3	PPI
GNAI2	PPI
GNAI3	PPI
GNAZ	PPI
GNAL	PPI
GNAI1	PPI
SUMO2	PPI
RPS14	PPI
ERCC5	PPI
GTF2H1	PPI
RPA3	PPI
RFC4	PPI
RFC2	PPI
RFC1	PPI
POLR2I	PPI
FEN1	PPI
RFC5	PPI
RFC3	PPI
POLD2	PPI
PRIM1	PPI
PRIM2	PPI
LIG3	PPI
CDK7	PPI
DNA2	PPI
CCNH	PPI
MNAT1	PPI
POLR2H	PPI
POLR2J	PPI
POLR2K	PPI
POLR2F	PPI
POLR2G	PPI
POLR2L	PPI
RBX1	PPI
RPS27A	PPI
UBA52	PPI
UBE2B	PPI
ERCC6	PPI
EP300	PPI
ERCC8	PPI
CUL4A	PPI
CUL4B	PPI
GTF2H2	PPI
GTF2H3	PPI
POLA2	PPI
POLD3	PPI
DDB1	PPI
UVSSA	PPI
GTF2H5	PPI
CHD1L	PPI
DDB2	PPI
GTF2H4	PPI
ERCC4	PPI
USP7	PPI
ZNF830	PPI
XAB2	PPI
POLD4	PPI
RAD18	PPI
DTL	PPI
ISY1	PPI
PRPF19	PPI
PPIE	PPI
POLR2D	PPI
AQR	PPI
HMGN1	PPI
POLB	PPI
ERCC1	PPI
PARP1	PPI
UBB	PPI
PCNA	PPI
RPA2	PPI
ERCC2	PPI
LIG1	PPI
XRCC1	PPI
POLR2C	PPI
POLR2E	PPI
ERCC3	PPI
XPA	PPI
TCEA1	PPI
POLR2A	PPI
RPA1	PPI
APEX1	PPI
MCM4	PPI
GINS1	PPI
GINS4	PPI
CDC45	PPI
WDHD1	PPI
HIST2H2BE	PPI
HIST2H2BF	PPI
H2BFWT	PPI
HIST3H2BB	PPI
HIST1H2BH	PPI
HIST1H2BA	PPI
HIST1H2BN	PPI
HIST1H2BM	PPI
HIST1H2BL	PPI
HIST1H2BK	PPI
HIST1H2BJ	PPI
HIST1H2BO	PPI
HIST1H2BB	PPI
