V1	V2
NANP	ATP6V0A1
NANP	GORASP2
NANP	ATP6V0A4
NANP	CDKN2AIP
NANP	VAPA
NANP	ATP6V0A2
NANP	PCDHB15
NANP	CTDNEP1
NANP	BAG3
NANP	PML
NANP	MLH1
NANP	STXBP1
NANP	RSBN1
NANP	RSBN1L
GLB1	LGALS3
GLB1	TNFRSF1A
GLB1	M6PR
GLB1	DNAJB2
GLB1	PLK1
GLB1	VCP
GLB1	ABCE1
GLB1	YPEL5
GLB1	CSNK2B
GLB1	MEPCE
GLB1	MARS2
GLB1	NEU1
GLB1	USP42
GLB1	FBXO6
GLB1	CTNNBIP1
GLB1	VAPA
GLB1	TFIP11
GLB1	DNAJB4
GLB1	ATP6AP2
GLB1	FOS
GLB1	TK1
GLB1	VIM
GLB1	UBC
GLB1	CTSA
GLB1	H2AFX
NEU2	PEX14
NEU2	ZWINT
NEU2	NTRK1
NEU2	MCM2
NEU2	PEX5
NEU2	TFAP4
NEU2	KEAP1
NEU2	CWF19L2
NEU2	PYHIN1
NEU2	NOTCH2NL
NEU2	ALKBH3
NEU2	KIAA1671
NEU2	FAM217B
NEU2	NOTCH3
NEU2	NOSIP
NEU4	RBPMS
NEU4	MDFI
NEU4	RHOXF2
NEU4	PLSCR1
NEU4	NTRK1
NEU4	TCF4
NEU4	PSMA3
NEU4	AP2B1
NEU4	DLG4
NEU4	TRIP6
NEU1	FBXO6
NEU1	VAPA
NEU1	HDAC5
NEU1	UBC
NEU1	CTSA
NEU1	GLB1
NEU1	KCNA2
NEU1	JUNB
NEU1	RCC1
NEU1	KCNA4
NEU1	GALNS
NEU1	LIG4
NEU1	EEF1A1
NEU1	E2F4
NEU3	KLK5
NEU3	NTRK1
NEU3	UBC
NEU3	GRB2
NEU3	CAV1
NEU3	KLK11
CHPT1	TMEM171
CHPT1	BSCL2
CHPT1	GINM1
CHPT1	KLK11
CHPT1	ERGIC3
CHPT1	GPR52
CHPT1	ITGB1
CHPT1	UBC
CHPT1	CD1B
CHPT1	SLAMF1
CHPT1	ELAVL1
CHPT1	FAM189A2
CHPT1	TCTN3
IMPA1	PGM1
IMPA1	HSPA9
IMPA1	MCM2
IMPA1	VCP
IMPA1	SUMO3
IMPA1	POLE2
IMPA1	SUMO2
IMPA1	CNBP
IMPA1	SUMO1
IMPA1	POLE
IMPA1	PGM5
IMPA1	ELAVL1
IMPA1	SUMO4
IMPA1	ABHD13
IMPA1	ZCCHC13
IMPA1	WDR89
IMPA1	PGLYRP2
IMPA1	NXF2
IMPA1	NXF5
IMPA1	NXF3
IMPA1	POLR3B
IMPA1	NXF1
IMPA1	E2F3
IMPA1	IMPA2
IMPA1	CLUH
IMPA1	EED
IMPA1	RPS6KA5
IMPA1	PGLS
IMPA1	S100B
IMPA1	NTRK1
IMPA1	CALB1
IMPA1	HSP90AB1
IMPA1	UBC
IMPA1	TXN
IMPA1	HSPD1
IMPA1	RCC1
IMPA1	TAF1
INPP5F	TAF1
INPP5F	YWHAB
IMPA2	CLUH
IMPA2	RPS6KA5
IMPA2	PGLS
IMPA2	HSP90AB1
IMPA2	UBC
IMPA2	TXN
IMPA2	HSPD1
IMPA2	CTPS1
IMPA2	RCC1
IMPA2	IMPA1
IMPA2	GDI1
IMPA2	PGM1
IMPA2	HSPA9
IMPA2	CCT6A
IMPA2	MCM2
IMPA2	GDI2
IMPA2	VCP
IMPA2	POLE2
IMPA2	CNBP
IMPA2	HSF2
IMPA2	POLE
IMPA2	HERPUD1
IMPA2	PGM5
IMPA2	ABHD13
IMPA2	UBA3
IMPA2	ZCCHC13
IMPA2	TNFRSF14
IMPA2	DYNLL2
IMPA2	WDR89
IMPA2	PGLYRP2
IMPA2	SPACA1
IMPA2	CTPS2
IMPA2	POLR3B
IMPA2	A4GNT
ST3GAL3	MUC21
ST3GAL3	MUC17
ST3GAL3	MUC6
ST3GAL3	MUC19
ST3GAL3	MUC20
ST3GAL3	MUC15
ST3GAL3	MUC7
ST3GAL3	MUC16
ST3GAL3	MUCL1
ST3GAL3	MUC4
ST3GAL3	OMD
ST3GAL3	MUC3B
ST3GAL3	MUC13
ST3GAL3	MUC5B
ST3GAL3	MUC12
ST3GAL3	ZBTB5
ST3GAL3	SCAMP2
ST3GAL3	KERA
ST3GAL3	TTR
ST3GAL3	MUC1
ST3GAL3	ACAN
ST3GAL3	OGN
ST3GAL3	TAF1
ST3GAL3	LUM
ST3GAL3	PRELP
ST3GAL3	RPL8
ST3GAL3	ACTG1
ST3GAL3	MUC5AC
ST3GAL3	MUC3A
ST3GAL3	MUC2
ST3GAL3	FMOD
ST6GALNAC3	SAAL1
ST6GALNAC3	PKP3
ST6GALNAC3	SELENBP1
ST6GALNAC3	PTCH1
ST6GALNAC3	CAMK1
ST6GALNAC3	PON2
ST6GALNAC3	DSG4
ST6GALNAC4	MUC5B
ST6GALNAC4	MOV10
ST6GALNAC4	NXF1
ST6GALNAC4	MUC12
ST6GALNAC4	BAG3
ST6GALNAC4	MYC
ST6GALNAC4	MUC1
ST6GALNAC4	MAX
ST6GALNAC4	MUC5AC
ST6GALNAC4	MUC3A
ST6GALNAC4	MUC2
ST6GALNAC4	MUC21
ST6GALNAC4	MUC17
ST6GALNAC4	MUC6
ST6GALNAC4	MUC19
ST6GALNAC4	MUC20
ST6GALNAC4	MUC15
ST6GALNAC4	MUC7
ST6GALNAC4	SPATA20
ST6GALNAC4	MUC16
ST6GALNAC4	MUCL1
ST6GALNAC4	MUC4
ST6GALNAC4	MUC3B
ST6GALNAC4	MUC13
ST3GAL1	MUC21
ST3GAL1	MUC17
ST3GAL1	MUC6
ST3GAL1	MUC19
ST3GAL1	MUC20
ST3GAL1	MUC15
ST3GAL1	MUC7
ST3GAL1	MUC16
ST3GAL1	MUCL1
ST3GAL1	MUC4
ST3GAL1	OMD
ST3GAL1	MUC3B
ST3GAL1	MUC13
ST3GAL1	MUC5B
ST3GAL1	MUC12
ST3GAL1	KERA
ST3GAL1	GSTA1
ST3GAL1	MUC1
ST3GAL1	ACAN
ST3GAL1	OGN
ST3GAL1	LUM
ST3GAL1	PRELP
ST3GAL1	MUC5AC
ST3GAL1	MUC3A
ST3GAL1	MUC2
ST3GAL1	FMOD
ST3GAL2	MUC21
ST3GAL2	MUC17
ST3GAL2	MUC6
ST3GAL2	MUC19
ST3GAL2	MUC20
ST3GAL2	MUC15
ST3GAL2	MUC7
ST3GAL2	MUC16
ST3GAL2	MUCL1
ST3GAL2	MUC4
ST3GAL2	OMD
ST3GAL2	MUC3B
ST3GAL2	MUC13
ST3GAL2	MUC5B
ST3GAL2	MUC12
ST3GAL2	KERA
ST3GAL2	ENO2
ST3GAL2	MUC1
ST3GAL2	ACAN
ST3GAL2	OGN
ST3GAL2	LUM
ST3GAL2	PRELP
ST3GAL2	MUC5AC
ST3GAL2	MUC3A
ST3GAL2	MUC2
ST3GAL2	FMOD
HEXA	HEXB
HEXA	SLC2A4
HEXA	H2AFX
HEXA	GM2A
HEXA	HNF4A
HEXA	CRK
HEXA	BAG6
HEXA	ST13
HEXA	PPP5C
HEXA	YPEL5
HEXA	GRB2
HEXA	TUBA1B
HEXA	TUBA4A
HEXA	EIF4EBP1
HEXA	EIF4EBP2
HEXA	TUBA3C
HEXA	HNRNPD
HEXA	IQCB1
HEXA	TUBA3E
HEXA	NAPRT
HEXA	TUBA1A
HEXA	SGTB
HEXA	CEP170P1
HEXA	FBXO6
HEXA	USP22
HEXA	FAN1
HEXA	SYNCRIP
HEXA	EIF4EBP3
HEXA	ABL1
HEXA	FYN
HEXB	UBC
HEXB	SLC2A4
HEXB	GM2A
HEXB	NUP214
HEXB	ST13
HEXB	PPP5C
HEXB	ABCE1
HEXB	GRB2
HEXB	CSNK2B
HEXB	TUBA1B
HEXB	TUBA4A
HEXB	EIF4EBP1
HEXB	EIF4EBP2
HEXB	TUBA3C
HEXB	IQCB1
HEXB	KIF19
HEXB	TUBA3E
HEXB	NAPRT
HEXB	TUBA1A
HEXB	TGS1
HEXB	SMC6
HEXB	TSNAX
HEXB	VCPKMT
HEXB	FBXO6
HEXB	BACH1
HEXB	EIF4EBP3
HEXB	SOD1
HEXB	HEXA
NAGPA	ZHX2
NAGPA	DEGS1
NAGPA	AP2A1
NAGPA	MYC
NAGPA	TAF1
NAGPA	EPS15
NAGPA	MAX
NAGPA	E2F1
NAGPA	AP2M1
NAGPA	SLAMF7
RENBP	ZBED1
CDIPT	SURF4
CDIPT	DDX3Y
CDIPT	CLN5
CDIPT	EED
CDIPT	SEC14L2
CDIPT	RTN3
CDIPT	HSPA4L
CDIPT	STAU1
CDIPT	EGFR
CDIPT	APP
CDIPT	RPLP1
CDIPT	KRT18
CDIPT	KRT8
CDIPT	HSP90AA1
CDIPT	HSP90AB1
CDIPT	KRT19
CDIPT	UBC
CDIPT	HSPA1A
CDIPT	HSPA1B
CDIPT	HSPA8
CDIPT	UBL4A
CDIPT	LCP1
CDIPT	SLC2A4
CDIPT	POR
CDIPT	ATP2A2
CDIPT	HSPA6
CDIPT	TNFRSF1A
CDIPT	TNFRSF1B
CDIPT	HSPA1L
CDIPT	HSPA4
CDIPT	NOS2
CDIPT	ATP6V1A
CDIPT	HNF4A
CDIPT	CAPZA2
CDIPT	TMED10
CDIPT	HSPA2
CDIPT	CSE1L
CDIPT	UBE2G2
CDIPT	DST
CDIPT	ORC1
CDIPT	ILK
CDIPT	SERINC3
CDIPT	IQCB1
CDIPT	CYP51A1
CDIPT	TIMM50
CDIPT	NHSL1
CDIPT	SAMD1
CDIPT	SARM1
CDIPT	CYFIP1
CDIPT	TMED4
CDIPT	DHDDS
CDIPT	NLRX1
CDIPT	SERINC5
CDIPT	CCDC155
CDIPT	ARFGAP1
CDIPT	PCSK9
CDIPT	HIPK4
CDIPT	BRK1
CDIPT	WASF1
CDIPT	HSPH1
CDIPT	MYO18A
CDIPT	CYFIP2
