V1	V2
GLA	UBC
GLA	HNF1A
GLA	TAF1
GLA	GK
GLA	CTNNB1
GLA	HNF4A
GLA	SUPT4H1
GLA	OTUD4
GLA	RC3H1
GLA	SCCPDH
GLA	ING5
GLA	RC3H2
GLA	FBXO6
GLA	ONECUT1
GLA	ING4
GLA	MAN2B1
GLA	TERT
GLA	TLX3
GLA	GABARAP
NAGA	CCNA2
NAGA	CDK2
NAGA	AKT2
NAGA	GK
NAGA	CTNNB1
NAGA	HNF4A
NAGA	CCNH
NAGA	MAX
NAGA	SKP1
NAGA	SUPT4H1
NAGA	CCNA1
NAGA	CDK3
NAGA	CDK6
NAGA	CDK5
NAGA	CUL2
NAGA	CUL3
NAGA	TAZ
NAGA	MPPE1
NAGA	SLC8B1
NAGA	SIRT2
NAGA	ULK2
NAGA	CDK20
NAGA	SCCPDH
NAGA	ING5
NAGA	KLHL5
NAGA	KLHL4
NAGA	KLHL1
NAGA	FBXO6
NAGA	PAK7
NAGA	ING4
NAGA	AKT3
NAGA	PLK4
NAGA	MAN2B1
NAGA	CHEK1
NAGA	TLX3
NAGA	NUDT21
NAGA	ORC4
NAGA	ULK1
NAGA	CCNK
NAGA	PAK4
NAGA	MYC
NAGA	APP
NAGA	UBC
NAGA	CDK4
NAGA	SLC2A4
ST3GAL1	MUC21
ST3GAL1	MUC17
ST3GAL1	MUC6
ST3GAL1	MUC19
ST3GAL1	MUC20
ST3GAL1	MUC15
ST3GAL1	MUC7
ST3GAL1	MUC16
ST3GAL1	MUCL1
ST3GAL1	MUC4
ST3GAL1	OMD
ST3GAL1	MUC3B
ST3GAL1	MUC13
ST3GAL1	MUC5B
ST3GAL1	MUC12
ST3GAL1	KERA
ST3GAL1	GSTA1
ST3GAL1	MUC1
ST3GAL1	ACAN
ST3GAL1	OGN
ST3GAL1	LUM
ST3GAL1	PRELP
ST3GAL1	MUC5AC
ST3GAL1	MUC3A
ST3GAL1	MUC2
ST3GAL1	FMOD
ST3GAL2	MUC21
ST3GAL2	MUC17
ST3GAL2	MUC6
ST3GAL2	MUC19
ST3GAL2	MUC20
ST3GAL2	MUC15
ST3GAL2	MUC7
ST3GAL2	MUC16
ST3GAL2	MUCL1
ST3GAL2	MUC4
ST3GAL2	OMD
ST3GAL2	MUC3B
ST3GAL2	MUC13
ST3GAL2	MUC5B
ST3GAL2	MUC12
ST3GAL2	KERA
ST3GAL2	ENO2
ST3GAL2	MUC1
ST3GAL2	ACAN
ST3GAL2	OGN
ST3GAL2	LUM
ST3GAL2	PRELP
ST3GAL2	MUC5AC
ST3GAL2	MUC3A
ST3GAL2	MUC2
ST3GAL2	FMOD
HEXA	HEXB
HEXA	SLC2A4
HEXA	H2AFX
HEXA	GM2A
HEXA	HNF4A
HEXA	CRK
HEXA	BAG6
HEXA	ST13
HEXA	PPP5C
HEXA	YPEL5
HEXA	GRB2
HEXA	TUBA1B
HEXA	TUBA4A
HEXA	EIF4EBP1
HEXA	EIF4EBP2
HEXA	TUBA3C
HEXA	HNRNPD
HEXA	IQCB1
HEXA	TUBA3E
HEXA	NAPRT
HEXA	TUBA1A
HEXA	SGTB
HEXA	CEP170P1
HEXA	FBXO6
HEXA	USP22
HEXA	FAN1
HEXA	SYNCRIP
HEXA	EIF4EBP3
HEXA	ABL1
HEXA	FYN
HEXB	UBC
HEXB	SLC2A4
HEXB	GM2A
HEXB	NUP214
HEXB	ST13
HEXB	PPP5C
HEXB	ABCE1
HEXB	GRB2
HEXB	CSNK2B
HEXB	TUBA1B
HEXB	TUBA4A
HEXB	EIF4EBP1
HEXB	EIF4EBP2
HEXB	TUBA3C
HEXB	IQCB1
HEXB	KIF19
HEXB	TUBA3E
HEXB	NAPRT
HEXB	TUBA1A
HEXB	TGS1
HEXB	SMC6
HEXB	TSNAX
HEXB	VCPKMT
HEXB	FBXO6
HEXB	BACH1
HEXB	EIF4EBP3
HEXB	SOD1
HEXB	HEXA
B3GALNT1	DUSP14
B3GALNT1	CST4
B3GALNT1	CST1
B3GALNT1	AMY1A
B3GALNT1	CST2
B3GALNT1	TGM1
B3GALNT1	LOR
B3GALNT1	NMU
B3GALNT1	SELENBP1
B3GALNT1	CST6
B3GALNT1	ASPRV1
B3GALNT1	KPRP
B3GALNT1	DSG4
B3GALNT1	CSGALNACT2
B3GALNT1	LRRC15
B3GALNT1	FAM3C
B3GALNT1	ZG16B
B3GALNT1	CDC6
B3GALNT1	FUT8
B3GALNT1	ALOXE3
B3GALNT1	RNASE7
B3GALNT1	S100A14
B3GALNT1	PKP3
B3GALNT1	ALOX12B
