V1	V2
PTEN	RPS20
PTEN	RPL27
PTEN	PPP1CA
PTEN	CALM1
PTEN	RPS15A
PTEN	RPS13
PTEN	RPS4X
PTEN	RPS6
PTEN	RPL23
PTEN	UBE2D2
PTEN	RPS25
PTEN	RPS26
PTEN	RPL31
PTEN	RPL10A
PTEN	RPS27A
PTEN	UBA52
PTEN	GNAI1
PTEN	SUMO1
PTEN	RPL38
PTEN	SKP1
PTEN	UBE2I
PTEN	UBE2L3
PTEN	TUBA1B
PTEN	TUBB4B
PTEN	CSNK2A1
PTEN	HBA1
PTEN	DLG4
PTEN	XIAP
PTEN	FOXO4
PTEN	SLC25A3
PTEN	HNRNPU
PTEN	MDM2
PTEN	SPTBN1
PTEN	AKAP12
PTEN	CAV1
PTEN	CENPC
PTEN	PTK2
PTEN	GRIN1
PTEN	EEF1A2
PTEN	RAD51
PTEN	PRDX1
PTEN	PPP3CA
PTEN	DLG1
PTEN	IL24
PTEN	ACACA
PTEN	USP4
PTEN	SNTB2
PTEN	ROCK1
PTEN	TUBB3
PTEN	CUL4B
PTEN	TUBA3C
PTEN	SPTAN1
PTEN	TUBB2A
PTEN	LRP8
PTEN	PTK2B
PTEN	USP10
PTEN	MVP
PTEN	CASP8
PTEN	SUZ12
PTEN	PLEC
PTEN	PPP2R4
PTEN	SLC9A3R2
PTEN	PTPN14
PTEN	ELAVL1
PTEN	EZH2
PTEN	PKN2
PTEN	DDB1
PTEN	DBN1
PTEN	AMHR2
PTEN	DUSP7
PTEN	ECSCR
PTEN	AMOT
PTEN	USP39
PTEN	OTUD3
PTEN	MAGI3
PTEN	ZNF787
PTEN	SUMO4
PTEN	TTBK2
PTEN	MAST2
PTEN	RPL22L1
PTEN	MPRIP
PTEN	COPS6
PTEN	SETX
PTEN	CCDC186
PTEN	BRAP
PTEN	MAGI2
PTEN	TMEFF1
PTEN	ADGRF3
PTEN	DBF4B
PTEN	TCEB3C
PTEN	HAVCR2
PTEN	DCAF11
PTEN	RAPGEF4
PTEN	BAP1
PTEN	ANP32B
PTEN	P3H4
PTEN	KAT2B
PTEN	USP13
PTEN	USP7
PTEN	MED12
PTEN	FBXW7
PTEN	PBK
PTEN	ZFR
PTEN	BIRC8
PTEN	QRFPR
PTEN	UHRF2
PTEN	PPP1R10
PTEN	MCCC1
PTEN	C16orf13
PTEN	PARK7
PTEN	GFI1
PTEN	TUBA1C
PTEN	PELO
PTEN	NDFIP1
PTEN	TRMO
PTEN	UTP14A
PTEN	PINK1
PTEN	SHARPIN
PTEN	WWP1
PTEN	TNKS2
PTEN	SMURF2
PTEN	GNB4
PTEN	BEX1
PTEN	MCCC2
PTEN	SMURF1
PTEN	NCKAP5L
PTEN	SERINC1
PTEN	RNF146
PTEN	DCAF13
PTEN	NDFIP2
PTEN	KBTBD4
PTEN	MYOF
PTEN	ITSN2
PTEN	GLTSCR2
PTEN	CCDC180
PTEN	RCC2
PTEN	MTRR
PTEN	LIMA1
PTEN	OSGIN1
PTEN	ANAPC7
PTEN	ANAPC5
PTEN	ANAPC4
PTEN	FZR1
PTEN	G3BP2
PTEN	ARHGAP26
PTEN	STUB1
PTEN	ZFR2
PTEN	CAMK2A
PTEN	MAST1
PTEN	POLDIP2
PTEN	NCOA3
PTEN	MYO1C
PTEN	WWP2
PTEN	PIK3CD
PTEN	GFRA2
PTEN	SDCBP
PTEN	ACACB
PTEN	IRS4
PTEN	SLC9A3R1
PTEN	MYL12B
PTEN	MDM4
PTEN	SPOP
PTEN	MYO1B
PTEN	MAST3
PTEN	PPL
PTEN	FLNB
PTEN	GPC4
PTEN	MYO1D
PTEN	TNKS
PTEN	MPZL1
PTEN	LATS1
PTEN	CCNE2
PTEN	IGHG3
PTEN	KRT14
PTEN	ESR1
PTEN	ANG
PTEN	TP53
PTEN	GNAI2
PTEN	HIST1H2AB
PTEN	CHGB
PTEN	S100A8
PTEN	SLC25A5
PTEN	PCCA
PTEN	PCCB
PTEN	RPLP2
PTEN	RPLP0
PTEN	S100A9
PTEN	LDHB
PTEN	ANXA2
PTEN	TUBB
PTEN	HSP90AA1
PTEN	YES1
PTEN	HSP90AB1
PTEN	RPS17
PTEN	CXCL1
PTEN	LGALS1
PTEN	PDGFRB
PTEN	UBB
PTEN	UBC
PTEN	HSPA1A
PTEN	HSPA1B
PTEN	AR
PTEN	TXN
PTEN	HSPD1
PTEN	HSPA8
PTEN	DBT
PTEN	PC
PTEN	BCKDHA
PTEN	CDH1
PTEN	EEF2
PTEN	MTHFD2
PTEN	HSD17B1
PTEN	NCF1
PTEN	PKM
PTEN	ETS1
PTEN	JUP
PTEN	NME1
PTEN	RPS2
PTEN	DSP
PTEN	PDGFRA
PTEN	HSPA6
PTEN	ARF4
PTEN	RPL7
PTEN	EGR1
PTEN	SDC1
PTEN	MYL12A
PTEN	CSNK2A2
PTEN	UBA1
PTEN	CBL
PTEN	RPS3
PTEN	CFL1
PTEN	EIF4B
PTEN	ATP5A1
PTEN	RPL13
PTEN	GSTM2
PTEN	SSFA2
PTEN	RPL12
PTEN	CDC27
PTEN	SDC4
PTEN	DNAJA1
PTEN	AKT1
PTEN	STIP1
PTEN	HSPA1L
PTEN	GPC1
PTEN	CTNNB1
PTEN	BMI1
PTEN	FBN2
PTEN	IRS1
PTEN	MYH10
PTEN	ATP5C1
PTEN	RPL13A
PTEN	USP8
PTEN	PIK3CB
PTEN	RPS27
PTEN	FRK
PTEN	CRKL
PTEN	RPL27A
PTEN	RPS9
PTEN	NEDD4
PTEN	UTRN
PTEN	PXN
PTEN	FASN
PTEN	TUFM
PTEN	RPL14
PTEN	SSR4
PTEN	MAP2K6
PTEN	SMTN
PTEN	HSPA2
PTEN	EPHB1
PTEN	SUMO3
PTEN	WNT4
PTEN	INHBE
TPTE2	LGR4
TPTE2	LYN
TPTE2	BRCA1
INPP4A	NTRK1
INPP4A	UBC
INPP4A	CD81
INPP4A	SMAD1
INPP4B	UBC
INPP4B	ELAVL1
INPP4B	NEDD8
INPP4B	PYCARD
OXSM	NDUFAB1
OXSM	XPO1
OXSM	DNAJA2
OXSM	ATP5H
OXSM	APP
OXSM	COX5B
OXSM	JUNB
OXSM	ATP5J
OXSM	ATP5F1
OXSM	DNAJA1
OXSM	SOX2
OXSM	UBE2N
OXSM	GTF2B
OXSM	UBE2NL
OXSM	DNAJA4
OXSM	ATF6B
IMPA1	PGM1
IMPA1	HSPA9
IMPA1	MCM2
IMPA1	VCP
IMPA1	SUMO3
IMPA1	POLE2
IMPA1	SUMO2
IMPA1	CNBP
IMPA1	SUMO1
IMPA1	POLE
IMPA1	PGM5
IMPA1	ELAVL1
IMPA1	SUMO4
IMPA1	ABHD13
IMPA1	ZCCHC13
IMPA1	WDR89
IMPA1	PGLYRP2
IMPA1	NXF2
IMPA1	NXF5
IMPA1	NXF3
IMPA1	POLR3B
IMPA1	NXF1
IMPA1	E2F3
IMPA1	IMPA2
IMPA1	CLUH
IMPA1	EED
IMPA1	RPS6KA5
IMPA1	PGLS
IMPA1	S100B
IMPA1	NTRK1
IMPA1	CALB1
IMPA1	HSP90AB1
IMPA1	UBC
IMPA1	TXN
IMPA1	HSPD1
IMPA1	RCC1
IMPA1	TAF1
INPP5F	TAF1
INPP5F	YWHAB
IMPA2	CLUH
IMPA2	RPS6KA5
IMPA2	PGLS
IMPA2	HSP90AB1
IMPA2	UBC
IMPA2	TXN
IMPA2	HSPD1
IMPA2	CTPS1
IMPA2	RCC1
IMPA2	IMPA1
IMPA2	GDI1
IMPA2	PGM1
IMPA2	HSPA9
IMPA2	CCT6A
IMPA2	MCM2
IMPA2	GDI2
IMPA2	VCP
IMPA2	POLE2
IMPA2	CNBP
IMPA2	HSF2
IMPA2	POLE
IMPA2	HERPUD1
IMPA2	PGM5
IMPA2	ABHD13
IMPA2	UBA3
IMPA2	ZCCHC13
IMPA2	TNFRSF14
IMPA2	DYNLL2
IMPA2	WDR89
IMPA2	PGLYRP2
IMPA2	SPACA1
IMPA2	CTPS2
IMPA2	POLR3B
IMPA2	A4GNT
PLCD3	SYNPO
PLCD3	LRRC46
PLCD3	EAF1
PLCD3	CORO1C
PLCD3	NOVA2
PLCD3	CASQ2
PLCD3	UBC
PLCD3	SKIL
PLCD3	NOVA1
PLCZ1	SERPINA12
PLCZ1	HBD
PLCZ1	SEMG1
PLCZ1	HAL
PLCZ1	KLK7
PLCZ1	CST6
PLCH1	MTA3
PLCH1	FBXW11
PLCH1	EGFR
PLCH1	UBC
PLCB1	TOMM22
PLCB1	OLA1
PLCB1	LYAR
PLCB1	EIF3K
PLCB1	NXF1
PLCB1	SRP68
PLCB1	STOML2
PLCB1	CA14
PLCB1	VDAC3
PLCB1	CHTOP
PLCB1	TLN1
PLCB1	CNOT1
PLCB1	GNAT3
PLCB1	NACA
PLCB1	KRIT1
PLCB1	DDX3X
PLCB1	KPNA4
PLCB1	NTN3
PLCB1	NME4
PLCB1	SLC9A3R1
PLCB1	U2SURP
PLCB1	HMGB3
PLCB1	DDX3Y
PLCB1	CA12
PLCB1	SYNCRIP
PLCB1	HIST1H2BK
PLCB1	NDUFS3
PLCB1	RBMXL2
PLCB1	SF3B1
PLCB1	NPM3
PLCB1	EIF3G
PLCB1	ATP5H
PLCB1	AHSA1
PLCB1	NTN1
PLCB1	GNA14
PLCB1	MBD3
PLCB1	ACTL6A
PLCB1	CA1
PLCB1	CA2
PLCB1	ALDOA
PLCB1	GNAI2
PLCB1	HIST1H2AB
PLCB1	ALDOB
PLCB1	SLC25A5
PLCB1	EIF2S1
PLCB1	RPLP1
PLCB1	RPLP2
PLCB1	SSB
PLCB1	GPI
PLCB1	NPM1
PLCB1	TPM3
PLCB1	HIST1H2BJ
PLCB1	HNRNPC
PLCB1	HMBS
PLCB1	RPS17
PLCB1	GNAI3
PLCB1	ANXA5
PLCB1	HMGB1
PLCB1	GNAO1
PLCB1	HNRNPA1
PLCB1	H2AFZ
PLCB1	HIST1H2AG
PLCB1	UBC
PLCB1	GNAT1
PLCB1	SLC25A4
PLCB1	TPR
PLCB1	TPT1
PLCB1	PGAM2
PLCB1	NME1
PLCB1	H2AFX
PLCB1	ARF4
PLCB1	RPL17
PLCB1	PGAM1
PLCB1	GNAZ
PLCB1	GNAT2
PLCB1	NDUFV2
PLCB1	CSNK2A2
PLCB1	BTF3
PLCB1	HIST1H2AD
PLCB1	LMNB1
PLCB1	HNF1A
PLCB1	FLNA
PLCB1	NME2
PLCB1	HIST1H2BO
PLCB1	CFL1
PLCB1	EIF4B
PLCB1	RRM1
PLCB1	ATP5F1
PLCB1	ATP5A1
PLCB1	HMGB2
PLCB1	YWHAQ
PLCB1	RPL10
PLCB1	APEX1
PLCB1	GNA11
PLCB1	PRDX6
PLCB1	GNA15
PLCB1	UQCRC1
PLCB1	YWHAB
PLCB1	PRDX2
PLCB1	RPL9
PLCB1	HIST1H2BB
PLCB1	MCM7
PLCB1	CA5A
PLCB1	CA8
PLCB1	RPL4
PLCB1	PPP1CC
PLCB1	RBMX
PLCB1	HSPA9
PLCB1	RPL3
PLCB1	MDH2
PLCB1	TMPO
PLCB1	PTGER3
PLCB1	CA7
PLCB1	VDAC2
PLCB1	RANGAP1
PLCB1	RPS10
PLCB1	RPL29
PLCB1	GNAQ
PLCB1	RPL14
PLCB1	SMARCA4
PLCB1	SSR4
PLCB1	HNRNPA3
PLCB1	KPNA2
PLCB1	PPP5C
PLCB1	SUB1
PLCB1	CTBP2
PLCB1	PCBP4
PLCB1	HIST1H2BD
PLCB1	GNG2
PLCB1	TPI1
PLCB1	RPS20
PLCB1	CDC42
PLCB1	ARF3
PLCB1	RPL15
PLCB1	RPL27
PLCB1	SUMO2
PLCB1	HNRNPK
PLCB1	PPP1CA
PLCB1	RPS15A
PLCB1	RPS23
PLCB1	SNRPD1
PLCB1	SNRPD2
PLCB1	SNRPD3
PLCB1	HIST1H2BC
PLCB1	RAN
PLCB1	RPS15
PLCB1	RPS24
PLCB1	GNB1
PLCB1	RPL30
PLCB1	RPL31
PLCB1	RPL32
PLCB1	PPIA
PLCB1	GNAI1
PLCB1	YWHAZ
