V1	V2
SUCLG2	ITCH
SUCLG2	IPO9
SUCLG2	HSD17B10
SUCLG2	CCT7
SUCLG2	LDHAL6B
SUCLG2	WWP1
SUCLG2	ECT2
SUCLG2	ARL8B
SUCLG2	SUCLA2
SUCLG2	RPS6KB2
SUCLG2	DNAJC12
SUCLG2	INO80
SUCLG2	VPS4A
SUCLG2	NFS1
SUCLG2	SIRT4
SUCLG2	KPNA7
SUCLG2	DDX39A
SUCLG2	WWP2
SUCLG2	PIK3C2A
SUCLG2	PSMD14
SUCLG2	KPNA4
SUCLG2	PIK3C2B
SUCLG2	RIOK3
SUCLG2	ATP2A1
SUCLG2	MSI1
SUCLG2	NARS
SUCLG2	DNAJA2
SUCLG2	CTSV
SUCLG2	VPS4B
SUCLG2	GFPT2
SUCLG2	USP19
SUCLG2	AHSA1
SUCLG2	LDHA
SUCLG2	AK1
SUCLG2	MYC
SUCLG2	RPN1
SUCLG2	RPN2
SUCLG2	LIPF
SUCLG2	LDHB
SUCLG2	CTSD
SUCLG2	CTSL
SUCLG2	APRT
SUCLG2	EPRS
SUCLG2	LDHC
SUCLG2	UBC
SUCLG2	ACADM
SUCLG2	PC
SUCLG2	ETFA
SUCLG2	PRKCSH
SUCLG2	HSP90B1
SUCLG2	ATP2A2
SUCLG2	CD247
SUCLG2	UQCRC2
SUCLG2	WARS
SUCLG2	RPS6KB1
SUCLG2	CAD
SUCLG2	CANX
SUCLG2	PPP2R1A
SUCLG2	PPP2R1B
SUCLG2	TSPO
SUCLG2	DNAJA1
SUCLG2	ARRB2
SUCLG2	MCM7
SUCLG2	PSMC2
SUCLG2	ATP5C1
SUCLG2	LIPA
SUCLG2	ATP6V1A
SUCLG2	CCT6A
SUCLG2	CSK
SUCLG2	SSR2
SUCLG2	VDAC2
SUCLG2	RABIF
SUCLG2	FASN
SUCLG2	CCT3
SUCLG2	ARRB1
SUCLG2	TUFM
SUCLG2	SARS
SUCLG2	IDH3A
SUCLG2	CCT8
SUCLG2	CCT4
SUCLG2	RAB5C
SUCLG2	RAB7A
SUCLG2	SSR4
SUCLG2	GPR143
SUCLG2	KPNA2
SUCLG2	SUCLG1
SUCLG2	COPB1
SUCLG2	CLTCL1
SUCLG2	SEC13
SUCLG2	NPEPPS
SUCLG2	TMEM33
SUCLG2	RAB2A
SUCLG2	RAB5B
SUCLG2	ABCE1
SUCLG2	SUMO2
SUCLG2	PSMC1
SUCLG2	PSMC5
SUCLG2	RAB1A
SUCLG2	UBE2I
SUCLG2	NOMO3
SUCLG2	ARF1
SUCLG2	SLC25A3
SUCLG2	CLTC
SUCLG2	MDM2
SUCLG2	GFPT1
SUCLG2	DMWD
SUCLG2	KCNMA1
SUCLG2	SGCG
SUCLG2	CUL3
SUCLG2	DDX39B
SUCLG2	GALE
SUCLG2	MESDC2
SUCLG2	FASTKD3
SUCLG2	ZNF146
SUCLG2	NOMO1
SUCLG2	PTGES3
SUCLG2	NEDD8
SUCLG2	HSD17B12
SUCLG2	NOMO2
SUCLG2	NUP210L
SUCLG2	LIPN
SUCLG2	LIPK
SUCLG2	LIPM
SUCLG2	LIPJ
SUCLG2	EDC4
SUCLG2	LDHAL6A
SUCLG2	GALNT11
SUCLG2	NUP210
SUCLG2	DNAJA4
SUCLG2	CCT6B
SUCLG2	ATP2A3
SUCLG2	ARL8A
SUCLG2	FAF2
SUCLG2	MSI2
SUCLA2	MAD2L2
SUCLA2	NFS1
SUCLA2	PTCH2
SUCLA2	SIRT4
SUCLA2	UBXN8
SUCLA2	DDX39A
SUCLA2	PSMD14
SUCLA2	ATP2A1
SUCLA2	DNAJA2
SUCLA2	CTSV
SUCLA2	COQ9
SUCLA2	GFPT2
SUCLA2	AHSA1
SUCLA2	LDHA
SUCLA2	EGFR
SUCLA2	NTRK1
SUCLA2	RPN1
SUCLA2	RPN2
SUCLA2	LDHB
SUCLA2	CTSD
SUCLA2	CTSL
SUCLA2	LDHC
SUCLA2	UBC
SUCLA2	ACADM
SUCLA2	CDK4
SUCLA2	ETFA
SUCLA2	HSP90B1
SUCLA2	RPA2
SUCLA2	ATP2A2
SUCLA2	TAF1
SUCLA2	ALAS2
SUCLA2	UQCRC2
SUCLA2	FECH
SUCLA2	CDK2
SUCLA2	CANX
SUCLA2	PPP2R1A
SUCLA2	PPP2R1B
SUCLA2	TSPO
SUCLA2	DNAJA1
SUCLA2	PSMC2
SUCLA2	ATP5C1
SUCLA2	CPOX
SUCLA2	ATP6V1A
SUCLA2	DDOST
SUCLA2	CCT6A
SUCLA2	HNF4A
SUCLA2	RPS5
SUCLA2	MTNR1A
SUCLA2	CSNK1D
SUCLA2	CCT3
SUCLA2	TUFM
SUCLA2	SARS
SUCLA2	IDH3A
SUCLA2	PPOX
SUCLA2	CCT8
SUCLA2	RAB5C
SUCLA2	SSR4
SUCLA2	SUCLG1
SUCLA2	COPB1
SUCLA2	NPEPPS
SUCLA2	TMEM33
SUCLA2	RAB2A
SUCLA2	RAB5B
SUCLA2	SUMO2
SUCLA2	RAB11A
SUCLA2	RAB1A
SUCLA2	SKP1
SUCLA2	NOMO3
SUCLA2	DLG4
SUCLA2	CDK3
SUCLA2	CDK6
SUCLA2	CDK5
SUCLA2	E2F1
SUCLA2	GFPT1
