V1	V2
CBS	GCK
CBS	GLRX
CBS	MAP2K2
CBS	ATP5C1
CBS	ATP6V1E1
CBS	LONP1
CBS	PGM1
CBS	DLST
CBS	ATP6V1A
CBS	HSPA9
CBS	MDH2
CBS	EIF2S3
CBS	HNF4A
CBS	GARS
CBS	IARS
CBS	RBM34
CBS	PSMC4
CBS	VDAC2
CBS	NOP2
CBS	NEDD4
CBS	STT3A
CBS	ALDH1A3
CBS	PSMD8
CBS	CSNK1A1
CBS	CSNK1D
CBS	CCT3
CBS	AARS
CBS	SARS
CBS	CSNK1E
CBS	EIF2B2
CBS	IDH3A
CBS	CCT8
CBS	CCT4
CBS	FXR2
CBS	RAB5C
CBS	SMARCA2
CBS	AKR1D1
CBS	PGD
CBS	KPNA1
CBS	AKR1C2
CBS	PPP5C
CBS	COPA
CBS	CLTCL1
CBS	SEC24C
CBS	PRKAG1
CBS	HSPA2
CBS	BCAT1
CBS	AK2
CBS	GYS2
CBS	HMGCS2
CBS	PSMD4
CBS	CSE1L
CBS	VCP
CBS	NAP1L1
CBS	ADK
CBS	SEC13
CBS	SNU13
CBS	NPEPPS
CBS	SUMO3
CBS	EIF3B
CBS	RRP1
CBS	EIF6
CBS	UBASH3A
CBS	NUP107
CBS	HIST1H2BD
CBS	ACTB
CBS	EIF4A1
CBS	DSTN
CBS	RAB5B
CBS	CKS1B
CBS	ACTR2
CBS	ABCE1
CBS	RHOA
CBS	VBP1
CBS	SUMO2
CBS	NUTF2
CBS	PSMC5
CBS	YWHAE
CBS	ETF1
CBS	PPP2CB
CBS	ACTA2
CBS	RHOB
CBS	HIST1H4A
CBS	HIST1H2BC
CBS	RAN
CBS	PPIA
CBS	FKBP1A
CBS	RPS27A
CBS	UBA52
CBS	SUMO1
CBS	SKP1
CBS	EIF5A
CBS	ACTG1
CBS	ACTG2
CBS	UBE2I
CBS	PPP2CA
CBS	CSNK2B
CBS	ACTC1
CBS	EEF1A1
CBS	FKBP1B
CBS	ACTA1
CBS	TUBA1B
CBS	TUBA4A
CBS	TUBB4B
CBS	CSNK2A1
CBS	CCT2
CBS	ARF1
CBS	MAT1A
CBS	CLTC
CBS	GALK2
CBS	HMGCS1
CBS	PFKP
CBS	OGDH
CBS	CEBPZ
CBS	AKR1C1
CBS	EEF1A2
CBS	GFPT1
CBS	EHHADH
CBS	PMPCA
CBS	EIF2B5
CBS	PRDX4
CBS	NME3
CBS	PABPC4
CBS	TUBB3
CBS	PIN1
CBS	TUBA3C
CBS	GNL2
CBS	TUBB2A
CBS	BYSL
CBS	BOP1
CBS	EIF3A
CBS	EIF2B1
CBS	EIF4A2
CBS	PLS1
CBS	TRIP12
CBS	RRP1B
CBS	BMS1
CBS	SEPT2
CBS	KARS
CBS	PGM5
CBS	PPA1
CBS	PUM3
CBS	SEC23A
CBS	SEC23B
CBS	SKIV2L
CBS	NEDD8
CBS	SEPT7
CBS	CRY1
CBS	HIST2H2BE
CBS	CYP51A1
CBS	UGP2
CBS	TSR1
CBS	TUBB8
CBS	CRY2
CBS	PABPC1L
CBS	EARS2
CBS	PABPC1L2A
CBS	PITRM1
CBS	RRP12
CBS	HIST2H2BF
CBS	SUMO4
CBS	EIF5AL1
CBS	TUBA3E
CBS	DHRS11
CBS	TUBA1A
CBS	SUPT6H
CBS	RRM2B
CBS	THNSL2
CBS	GPSM1
CBS	ZDHHC17
CBS	HID1
CBS	SEPT12
CBS	XRN1
CBS	PGAM4
CBS	NUP93
CBS	HIST3H2BB
CBS	GUF1
CBS	D2HGDH
CBS	AADAT
CBS	ATP6V1C2
CBS	DDX55
CBS	THOC2
CBS	GRPEL2
CBS	STT3B
CBS	DDX54
CBS	BRIX1
CBS	IPO4
CBS	NOC3L
CBS	DNAJA4
CBS	PRPF31
CBS	HSPH1
CBS	GCN1
CBS	PMM1
CBS	HIST1H2BH
CBS	ZNF622
CBS	ATP6V1E2
CBS	HIST1H2BA
CBS	NMD3
CBS	PABPC5
CBS	SEH1L
CBS	OTUB1
CBS	DDX27
CBS	WDYHV1
CBS	ERO1A
CBS	AKR1E2
CBS	BTF3L4
CBS	CNDP1
CBS	CNDP2
CBS	RPL10L
CBS	CNOT6L
CBS	NEDD4L
CBS	RANBP9
CBS	PSMD1
CBS	PFDN5
CBS	HIST1H4G
CBS	EIF3C
CBS	SEPT5
CBS	NAP1L4
CBS	ACO2
CBS	CCT7
CBS	HIST1H2BN
CBS	HIST1H2BM
CBS	HIST1H2BL
CBS	AGPAT1
CBS	TUBB6
CBS	NTMT1
CBS	KATNB1
CBS	TUBB2B
CBS	GNL3
CBS	RIOK2
CBS	ACAT2
CBS	NIFK
CBS	GTPBP4
CBS	WDR12
CBS	DDX24
CBS	EIF5A2
CBS	NACA2
CBS	LSG1
CBS	NAT10
CBS	SLC25A31
CBS	TKTL2
CBS	ATG5
CBS	PPA2
CBS	PABPC3
CBS	TUBB1
CBS	HEATR1
CBS	NOL6
CBS	RPF2
CBS	RPF1
CBS	POLR1B
CBS	GRPEL1
CBS	GPN1
CBS	VTA1
CBS	ISYNA1
CBS	PPAN
CBS	PFDN4
CBS	SEC31B
CBS	UTP3
CBS	ACSS2
CBS	SAR1A
CBS	EIF2B3
CBS	CTPS2
CBS	GLRX2
CBS	OLA1
CBS	MDN1
CBS	ACSS1
CBS	GNL3L
CBS	DDX18
CBS	SDAD1
CBS	NLE1
CBS	RBM28
CBS	TUBA8
CBS	DDX56
CBS	CNOT2
CBS	NXF1
CBS	DAXX
CBS	CNOT8
CBS	SEC63
CBS	RSL24D1
CBS	EIF2B4
CBS	CNOT7
CBS	MRTO4
CBS	ACSL6
CBS	ACSL5
CBS	OGDHL
CBS	CNOT6
CBS	NAP1L2
CBS	PSMD13
CBS	PPIE
CBS	SMC3
CBS	NIP7
CBS	RUVBL2
CBS	RUVBL1
CBS	VDAC3
CBS	CFL2
CBS	FARSA
CBS	POLR1D
CBS	NOC2L
CBS	AFG3L2
CBS	ATP6V1D
CBS	COL4A3BP
CBS	GMPPB
CBS	SAR1B
CBS	ARFGEF2
CBS	ARFGEF1
CBS	PIAS3
CBS	TARSL2
CBS	CNOT1
CBS	TUBAL3
CBS	EIF4E1B
CBS	EIF3CL
CBS	AKR1B15
CBS	PSMD11
CBS	CBX4
CBS	IPO5
CBS	DNM1L
CBS	PSMD14
CBS	ZNF593
CBS	PES1
CBS	NOP56
CBS	PPP6C
CBS	NME4
CBS	PRMT5
CBS	HGS
CBS	XPO1
CBS	PFAS
CBS	AGPAT2
CBS	KPNA5
CBS	WDR46
CBS	PMM2
CBS	NVL
CBS	BCAT2
CBS	PRPF4
CBS	PRPF3
CBS	NARS
CBS	AKR1B10
CBS	ACSL4
CBS	RANBP6
CBS	EIF4E2
CBS	HIST1H2BK
CBS	DNAJA2
CBS	CLUH
CBS	CS
CBS	PMPCB
CBS	SNRNP200
CBS	UTP20
CBS	PIAS1
CBS	CLPX
CBS	ALDH1A2
CBS	GFPT2
CBS	SEC24D
CBS	PRPF6
CBS	SEC31A
CBS	GABARAP
CBS	IPO7
CBS	NSA2
CBS	SEC24A
CBS	SEC24B
CBS	ACSL3
CBS	POLR1A
CBS	HSPA4L
CBS	ALDH1A1
CBS	SOD1
CBS	OTC
CBS	GOT2
CBS	ASS1
CBS	OAT
CBS	TUBB4A
CBS	GAPDH
CBS	NTRK1
CBS	ALDH2
CBS	SLC25A5
CBS	RPLP2
CBS	ATP5B
CBS	EIF4E
CBS	ENO1
CBS	PYGL
CBS	GPI
CBS	HIST1H2BJ
CBS	P4HB
CBS	TUBB
CBS	BPGM
CBS	HSP90AA1
CBS	FH
CBS	RHOC
CBS	PFKM
CBS	HSP90AB1
CBS	PDHA1
CBS	ENO2
CBS	DLD
CBS	UBC
CBS	HSPA1A
CBS	HSPA1B
CBS	CBSL
CBS	DLAT
CBS	PRKAR1A
CBS	HSPD1
CBS	HSPA5
CBS	HSPA8
CBS	PYGB
CBS	PYGM
CBS	PC
CBS	MTHFD1
CBS	PABPC1
CBS	PCNA
CBS	SLC25A4
CBS	SLC25A6
CBS	IMPDH2
CBS	TPR
CBS	EEF2
CBS	PDIA4
CBS	TPT1
CBS	LCP1
CBS	PLS3
CBS	GYS1
CBS	PRKAR2A
CBS	ENO3
CBS	FDPS
CBS	AKR1A1
CBS	CCNB1
CBS	IDE
CBS	DARS
CBS	PGAM2
CBS	ATP6V1B1
CBS	NME1
CBS	HSPA6
CBS	GOT1
CBS	AKR1C4
CBS	PRKACA
CBS	CTPS1
CBS	PFKL
CBS	PSMC3
CBS	RPL7
CBS	PGAM1
CBS	HK1
CBS	SRM
CBS	CSNK2A2
CBS	BTF3
CBS	RAB5A
CBS	IMPDH1
CBS	ATP6V1B2
CBS	ATP6V1C1
CBS	VDAC1
CBS	FBL
CBS	GART
CBS	UBA1
CBS	NME2
CBS	PRKACG
CBS	PRKACB
CBS	AHCY
CBS	HIST1H2BO
CBS	CFL1
CBS	RRM1
CBS	EEF1B2
CBS	ACAT1
CBS	CCNC
CBS	CDK2
CBS	ATP5A1
CBS	PSMA1
CBS	TARS
CBS	VARS
CBS	EEF1G
CBS	MAPK3
CBS	RPL10
CBS	CAD
CBS	MAPK1
CBS	TKT
CBS	PDHA2
CBS	PRDX5
CBS	PRDX3
CBS	PDIA3
CBS	PPP2R1A
CBS	PPP2R1B
CBS	PPIF
CBS	GCH1
CBS	ALDH1B1
CBS	POLR2B
CBS	MAT2A
CBS	PRKAR1B
CBS	PRKAR2B
CBS	RRM2
CBS	DNAJA1
CBS	UQCRC1
CBS	ATIC
CBS	STIP1
CBS	PRDX2
CBS	CTH
CBS	ACSL1
CBS	CKS2
CBS	HIST1H2BB
CBS	HSPA1L
CBS	HSPA4
CBS	MPI
CBS	NF2
CBS	RFC2
CBSL	PRKAR1A
CBSL	CDK2
CBSL	PSMA1
CBSL	NF2
CBSL	CBS
CBSL	HNF4A
CBSL	FXR2
CBSL	PRKAG1
CBSL	UBASH3A
CBSL	SUMO1
CBSL	UBE2I
CBSL	EHHADH
CBSL	PIN1
CBSL	NEDD8
CBSL	UGP2
CBSL	GPSM1
CBSL	ZDHHC17
CBSL	HID1
CBSL	OTUB1
CBSL	RANBP9
CBSL	VTA1
CBSL	TUBA8
CBSL	DAXX
CBSL	COL4A3BP
CBSL	PIAS3
CBSL	CBX4
CBSL	HGS
CBSL	PIAS1
CBSL	NTRK1
CBSL	UBC
CTH	HSPA1L
CTH	HSPA4
CTH	MPI
CTH	CBS
CTH	GCK
CTH	PGM1
CTH	HSPA9
CTH	MDH2
CTH	GARS
CTH	IARS
CTH	RANGAP1
CTH	ALDH1A3
CTH	AARS
CTH	IDH3A
CTH	AKR1D1
CTH	PGD
CTH	AKR1C2
CTH	CLTCL1
CTH	HSPA2
CTH	BCAT1
CTH	CSE1L
CTH	VCP
CTH	ADK
CTH	NPEPPS
CTH	SUMO3
CTH	EIF4A1
CTH	SUMO2
CTH	YWHAE
CTH	YWHAZ
CTH	SUMO1
CTH	EIF5A
CTH	TUBB4B
CTH	CLTC
CTH	GALK2
CTH	PFKP
CTH	AKR1C1
CTH	PPAT
CTH	PABPC4
CTH	TUBB3
CTH	TUBB2A
CTH	EIF4A2
CTH	PLS1
CTH	KARS
CTH	PGM5
CTH	PPA1
CTH	TOMM20
CTH	ELAVL1
CTH	UGP2
CTH	TUBB8
CTH	PABPC1L
CTH	PABPC1L2A
CTH	SUMO4
CTH	TANGO2
CTH	EIF5AL1
CTH	TOMM20L
CTH	FOXI2
CTH	THNSL2
CTH	SEPT12
CTH	DCP1B
CTH	SLC25A41
CTH	AADAT
CTH	PRPF31
CTH	HSPH1
CTH	PABPC5
CTH	AURKB
CTH	WDYHV1
CTH	AKR1E2
CTH	GUCD1
CTH	ACO2
CTH	FSD1
CTH	TUBB6
CTH	TUBB2B
CTH	ACAT2
CTH	EIF5A2
CTH	SDCBP2
CTH	ATG5
CTH	SLC25A32
CTH	PPA2
CTH	PABPC3
CTH	TUBB1
CTH	C12orf10
CTH	ACSS2
CTH	OLA1
CTH	ACSS1
CTH	ZSCAN32
CTH	NDUFAF4
CTH	SEC63
CTH	AURKC
CTH	PSAT1
CTH	AKR1B15
CTH	KPNA3
CTH	KPNA4
CTH	DVL2
CTH	PRMT5
CTH	XPO1
CTH	PFAS
CTH	BCAT2
CTH	PRPF4
CTH	PRPF3
CTH	NARS
CTH	AKR1B10
CTH	CLUH
CTH	CS
CTH	SNRNP200
CTH	ALDH1A2
CTH	PRPF6
CTH	HSPA4L
CTH	RECK
CTH	ALDH1A1
CTH	SOD1
CTH	TUBB4A
CTH	GAPDH
CTH	ALDH2
CTH	PYGL
CTH	GPI
CTH	P4HB
CTH	TUBB
CTH	HSP90AA1
CTH	PFKM
CTH	HSP90AB1
CTH	ENO2
CTH	UBC
CTH	HSPA1A
CTH	HSPA1B
CTH	HSPD1
CTH	HSPA5
CTH	HSPA8
CTH	PYGB
CTH	PYGM
CTH	PC
CTH	MTHFD1
CTH	PABPC1
CTH	EEF2
CTH	PDIA4
CTH	LCP1
CTH	PLS3
CTH	ENO3
CTH	FDPS
CTH	AKR1A1
CTH	DARS
CTH	ATP6V1B1
CTH	HSPA6
CTH	AKR1C4
CTH	PFKL
CTH	RCC1
CTH	HK1
CTH	ATP6V1B2
CTH	TAF1
CTH	UBA1
CTH	AHCY
CTH	ACAT1
CTH	ATP5A1
CTH	VARS
CTH	EEF1G
CTH	PDIA3
CTH	ALDH1B1
CTH	ATIC
LDHC	UBC
LDHC	RAP2A
LDHC	ACADM
LDHC	COL11A1
LDHC	CKB
LDHC	ETFA
LDHC	PRKCSH
LDHC	PKM
LDHC	HSP90B1
LDHC	SLC2A4
LDHC	PGAM2
LDHC	ATP2A2
LDHC	CKMT2
LDHC	ARF4
LDHC	PGAM1
LDHC	COL5A1
LDHC	UQCRC2
LDHC	KDELR1
LDHC	ATP5A1
LDHC	COL5A3
LDHC	MAPK3
LDHC	ATP6V0C
LDHC	MAPK1
LDHC	TSPO
LDHC	DNAJA1
LDHC	KDELR2
LDHC	PSMC2
LDHC	ATP5C1
LDHC	BRCA1
LDHC	ATP6V1A
LDHC	DDOST
LDHC	CCT6A
LDHC	HTT
LDHC	SSR2
LDHC	SYK
LDHC	VDAC2
LDHC	CCT3
LDHC	LIG4
LDHC	RAB5C
LDHC	SSR4
LDHC	CLTCL1
LDHC	SEC13
LDHC	SUMO3
LDHC	TMEM33
LDHC	RAB2A
LDHC	RAB5B
LDHC	RAP1B
LDHC	RAP2B
LDHC	SUMO2
LDHC	PSMC5
LDHC	RAB1A
LDHC	RAP1A
LDHC	SUMO1
LDHC	DYNLL1
LDHC	DLG4
LDHC	SRPK2
LDHC	ARF1
LDHC	ARF5
LDHC	CLTC
LDHC	CENPC
LDHC	KDSR
LDHC	RBL2
LDHC	KCNMA1
LDHC	MAPK7
LDHC	GRIN2B
LDHC	DDX39B
LDHC	GALE
LDHC	HSD17B12
LDHC	SUMO4
LDHC	LDHAL6A
LDHC	PGAM4
LDHC	DNAJA4
LDHC	CCT6B
LDHC	ATP2A3
LDHC	TRIM63
LDHC	ARL8A
LDHC	SUCLG2
LDHC	HSD17B10
LDHC	LDHAL6B
LDHC	ARL8B
LDHC	TECR
