V1	V2
HNMT	TPMT
HNMT	TERF1
HNMT	CAMK2D
HNMT	TINF2
HNMT	POT1
HNMT	ONECUT1
HNMT	INMT
HNMT	TPM1
HNMT	PNMT
HNMT	HNF1A
HNMT	COMT
HNMT	NNMT
HNMT	HNF4A
HNMT	CLK1
CNDP1	CNDP2
CNDP1	PRMT1
CNDP1	AGPAT1
CNDP1	ACAT2
CNDP1	SLC25A31
CNDP1	PIGM
CNDP1	ACSS2
CNDP1	PRMT8
CNDP1	ACSS1
CNDP1	ABCF3
CNDP1	PFDN2
CNDP1	ARFGEF2
CNDP1	ARFGEF1
CNDP1	POTEF
CNDP1	WRB
CNDP1	PSMD14
CNDP1	AGPAT2
CNDP1	ALDH1A2
CNDP1	GFPT2
CNDP1	OTC
CNDP1	HLA-DRB1
CNDP1	OAT
CNDP1	APP
CNDP1	ALDH2
CNDP1	SLC25A5
CNDP1	HSP90AA1
CNDP1	FH
CNDP1	RHOC
CNDP1	HSP90AB1
CNDP1	UBC
CNDP1	HSPD1
CNDP1	PC
CNDP1	SLC25A4
CNDP1	SLC25A6
CNDP1	COX7A2
CNDP1	SLC25A16
CNDP1	HK1
CNDP1	RAB3B
CNDP1	ACAT1
CNDP1	DDX6
CNDP1	VARS
CNDP1	ALDH1B1
CNDP1	MAT2A
CNDP1	PRDX2
CNDP1	CBS
CNDP1	GCK
CNDP1	CAP2
CNDP1	IDH3A
CNDP1	CCT4
CNDP1	CSE1L
CNDP1	NPEPPS
CNDP1	ACTB
CNDP1	RHOA
CNDP1	YWHAE
CNDP1	ACTA2
CNDP1	RHOB
CNDP1	ACTG1
CNDP1	ACTG2
CNDP1	ACTC1
CNDP1	ACTA1
CNDP1	ARF5
CNDP1	MAT1A
CNDP1	CAP1
CNDP1	GFPT1
CNDP1	PRDX4
CNDP1	MANEA
CNDP1	SCD5
CNDP1	D2HGDH
CNDP1	AADAT
CNDP1	IPO4
CNDP1	GCN1
MAOA	HNF4A
MAOA	RNF180
MAOA	NDRG1
MAOA	SIRT1
MAOA	COQ9
MAOA	UBC
MAOB	DLG4
MAOB	HSPB2
MAOB	RNF180
MAOB	SIRT1
MAOB	SRPK1
MAOB	UBC
MAOB	NFYB
DHDDS	FOXP4
DHDDS	ZCCHC13
DHDDS	HSPH1
DHDDS	NUS1
DHDDS	NAF1
DHDDS	AGPAT1
DHDDS	TUBB6
DHDDS	TUBB2B
DHDDS	TUBB1
DHDDS	TUBA8
DHDDS	SLC27A6
DHDDS	SLC27A5
