V1	V2
PANK4	CHEK2
PANK4	LDHA
PANK4	EGFR
PANK4	NTRK1
PANK4	LDHB
PANK4	HSP90AB1
PANK4	UBC
PANK4	HSPA1A
PANK4	HSPA1B
PANK4	MYBL2
PANK4	HSPA8
PANK4	HSPA6
PANK4	RCC1
PANK4	HSPA1L
PANK4	GARS
PANK4	HSPA2
PANK4	FOXA3
PANK4	UBE2G2
PANK4	RPL37A
PANK4	TUBA1B
PANK4	PEA15
PANK4	NEDD8
PANK4	CDK20
PANK4	NUP133
PANK4	GCC1
PANK2	QRICH2
PANK2	DHX36
PANK2	TACC3
PANK2	RASGRF2
PANK2	CHEK2
PANK2	HSP90AB1
PANK2	UBC
PANK2	HSPA1A
PANK2	HSPA1B
PANK2	HSPA8
PANK2	HSPA6
PANK2	RCC1
PANK2	VDAC1
PANK2	YWHAQ
PANK2	HSPA1L
PANK2	GARS
PANK2	HSPA2
PANK2	UBE2G2
PANK2	RPL37A
PANK2	YWHAG
PANK2	YWHAE
PANK2	YWHAZ
PANK2	ZNF526
PANK2	LXN
PANK3	CHEK2
PANK3	HSP90AB1
PANK3	UBC
PANK3	HSPA1A
PANK3	HSPA1B
PANK3	HSPA8
PANK3	HSPA6
PANK3	RCC1
PANK3	HSPA1L
PANK3	GARS
PANK3	HSPA2
PANK3	UBE2G2
PANK3	RPL37A
PANK3	ELAVL1
PANK1	CHEK2
PANK1	HSP90AB1
PANK1	UBC
PANK1	HSPA1A
PANK1	HSPA1B
PANK1	HSPA8
PANK1	HSPA6
PANK1	RCC1
PANK1	TAF1
PANK1	YWHAQ
PANK1	HSPA1L
PANK1	HNF4A
PANK1	GARS
PANK1	HSPA2
PANK1	UBE2G2
PANK1	RPL37A
PANK1	YWHAZ
PANK1	ELAVL1
PANK1	BBS5
ITPA	ARMT1
ITPA	MOV10
ITPA	ISYNA1
ITPA	NXF1
ITPA	RUVBL1
ITPA	MED31
ITPA	VPS4B
ITPA	EGFR
ITPA	ALDOA
ITPA	ALDOB
ITPA	HSP90AB1
ITPA	UBC
ITPA	HSPA1A
ITPA	HSPA1B
ITPA	HSPA8
ITPA	ATP6V1B1
ITPA	NME1
ITPA	TSHR
ITPA	HSPA6
ITPA	ATP6V1B2
ITPA	NME2
ITPA	PPIB
ITPA	MAPK3
ITPA	CAD
ITPA	MAPK1
ITPA	ECHS1
ITPA	SHMT2
ITPA	HSPA1L
ITPA	HSPA2
ITPA	WNT4
ITPA	CNBP
ITPA	ARHGEF7
ITPA	ZCCHC13
ITPA	SERPINB11
NUDT15	CLPSL1
NUDT15	RBL2
NUDT15	E2F4
NUDT15	LCN15
NUDT15	LZTS2
NUDT15	SRD5A3
PPCDC	WDYHV1
PPCDC	TXN2
PPCDC	NTMT1
PPCDC	ZNF232
PPCDC	DVL2
PPCDC	DBI
PPCDC	UBC
PPCDC	PSMA1
PPCDC	GCLM
PPCDC	EIF2B2
PPCDC	PPIG
PPCDC	FOXR1
PPCDC	SREK1IP1
PPCDC	CENPT
PPCS	UBC
PPCS	HSPA1A
PPCS	HSPA1B
PPCS	HSPA8
PPCS	HSPA6
PPCS	HNF1A
PPCS	HSPA1L
PPCS	HNF4A
PPCS	HSPA2
