gene	node_type
SERRS-M	gene
SERRS	gene
SPS2	gene
SELD	gene
SERRS-M	PPI
SERRS	PPI
SPS2	PPI
SELD	PPI
VIR-1	PPI
MP20	PPI
PI3K68D	PPI
CNX99A	PPI
MRP	PPI
CG3008	PPI
BOCA	PPI
CG12264	PPI
CG2064	PPI
CG17765	PPI
UQCR-6.4	PPI
CG18301	PPI
SUCB	PPI
KAP-ALPHA3	PPI
ASPRS	PPI
VPS4	PPI
CG3902	PPI
TER94	PPI
CG33303	PPI
GLT	PPI
FASN1	PPI
R	PPI
TCP-1ZETA	PPI
PAST1	PPI
TCP-1ETA	PPI
BETACOP	PPI
MPCP	PPI
CG8258	PPI
CG9467	PPI
PEN	PPI
BOR	PPI
PP2A-29B	PPI
GLUPRORS	PPI
CG12262	PPI
CCTGAMMA	PPI
OSTDELTA	PPI
SKAP	PPI
L(1)G0156	PPI
CG16817	PPI
CYP12D1-P	PPI
WAL	PPI
PHDP	PPI
CG5525	PPI
EFTUM	PPI
CG1371	PPI
TRPRS	PPI
GFAT2	PPI
CHC	PPI
CG5854	PPI
CG14543	PPI
CG2371	PPI
SMYDA-3	PPI
NULL	PPI
CG6660	PPI
BLM	PPI
CG14667	PPI
ARC42	PPI
CG11839	PPI
MICAL	PPI
R-L	PPI
CG1910	PPI
SRY-BETA	PPI
CLIC	PPI
CG4860	PPI
