gene	node_type
ADE2	gene
CG2867	gene
PRAT2	gene
PRAT	gene
ADE2	PPI
PRAT2	PPI
PRAT	PPI
CG17819	PPI
SPX	PPI
CG9961	PPI
CG5734	PPI
MPS1	PPI
NEJ	PPI
CG3332	PPI
RHOGAP68F	PPI
PAK	PPI
RAC1	PPI
CI	PPI
TRX	PPI
RAB4	PPI
DOCK	PPI
CDC42	PPI
RAC2	PPI
CG4328	PPI
CG11852	PPI
CG18067	PPI
ARF79F	PPI
GSTD1	PPI
SIRT6	PPI
PRL-1	PPI
TSP74F	PPI
CG7548	PPI
CPR72EA	PPI
CDA5	PPI
CG9083	PPI
CG11138	PPI
CAP	PPI
RICTOR	PPI
CAPER	PPI
CINDR	PPI
RPL17	PPI
SIMA	PPI
CG2157	PPI
CG17777	PPI
FUR2	PPI
CG11985	PPI
CG8229	PPI
NINAE	PPI
DRK	PPI
26-29-P	PPI
BSH	PPI
VPS52	PPI
UBA4	PPI
SNF	PPI
MED	PPI
GCC88	PPI
CG17018	PPI
CG3605	PPI
GIG	PPI
PNUTS	PPI
CG8677	PPI
RTET	PPI
SF2	PPI
SMG6	PPI
CG5386	PPI
CENG1A	PPI
CG8841	PPI
CG13806	PPI
BUBR1	PPI
CG6191	PPI
MAD1	PPI
VM26AB	PPI
SRP54	PPI
HIS3.3A	PPI
CG31211	PPI
SPN-A	PPI
CG8929	PPI
CG9776	PPI
SC35	PPI
HEPH	PPI
CYCK	PPI
ENA	PPI
DFD	PPI
FAS2	PPI
CG16892	PPI
SP2637	PPI
CG8541	PPI
PHDP	PPI
CG13510	PPI
CG33109	PPI
DIP-THETA	PPI
CG5731	PPI
CG12723	PPI
CG13625	PPI
JIM	PPI
YELLOW-D	PPI
SEMA1A	PPI
NDC80	PPI
GUS	PPI
MAD2	PPI
RAB21	PPI
RBP6	PPI
CG18745	PPI
CG31204	PPI
CG5708	PPI
PGAM5	PPI
PP1-87B	PPI
CG33969	PPI
MED15	PPI
ASH1	PPI
CLK	PPI
SOX21B	PPI
CYP6A9	PPI
MOD	PPI
DIMM	PPI
CG5568	PPI
UTX	PPI
HSP26	PPI
ASF1	PPI
CG17508	PPI
E5	PPI
MEI-41	PPI
ARM	PPI
HDAC1	PPI
HRB87F	PPI
TWDLE	PPI
CG14451	PPI
CG15861	PPI
CG4911	PPI
CG2865	PPI
HNRNP-K	PPI
ART1	PPI
CLC-B	PPI
HIS3:CG31613	PPI
NP	PPI
ECR	PPI
TENGL3	PPI
ART4	PPI
BRM	PPI
PC	PPI
RPII215	PPI
MEP-1	PPI
DLL	PPI
MI-2	PPI
PSC	PPI
TRR	PPI
SBF	PPI
NPL4	PPI
DROJ2	PPI
CG7296	PPI
PAR-1	PPI
NPC2F	PPI
SEC3	PPI
CG2064	PPI
FRY	PPI
CG1773	PPI
CG5390	PPI
CG8128	PPI
SQU	PPI
KLC	PPI
MRPL14	PPI
CDC45L	PPI
CG6753	PPI
DNAPOL-ALPHA60	PPI
GRP	PPI
CG5860	PPI
PP4-19C	PPI
SPN77BB	PPI
MUS81	PPI
CG18031	PPI
OS9	PPI
CG11777	PPI
RTGEF	PPI
CG7386	PPI
SOL	PPI
HSP60B	PPI
TBC1D5	PPI
PGRP-LA	PPI
GSTE2	PPI
CG5968	PPI
CLC-A	PPI
MTL	PPI
FANCM	PPI
ART7	PPI
CG7182	PPI
ROBO1	PPI
CHER	PPI
SLMB	PPI
CYCC	PPI
E(SPL)MDELTA-HLH	PPI
DBO	PPI
GIT	PPI
LWR	PPI
CG6163	PPI
S6K	PPI
DLG1	PPI
SKP2	PPI
