gene	node_type
MDH1	gene
DMEL\CG10749	gene
MDH2	gene
DMEL\CG10748	gene
CG10748-RA	gene
GOT1	gene
GOT2	gene
GOT2-RA	gene
MDH1	PPI
DMEL\CG10749	PPI
MDH2	PPI
DMEL\CG10748	PPI
GOT1	PPI
GOT2	PPI
GOT2-RA	PPI
CG33213	PPI
LIM1	PPI
CG14499	PPI
ZIF	PPI
PURA	PPI
NULL	PPI
BETAGGT-II	PPI
CG9014	PPI
KDN	PPI
FABP	PPI
REGUCALCIN	PPI
CG2852	PPI
SMT3	PPI
CIB	PPI
PGD	PPI
PHGPX	PPI
PHB2	PPI
RPS15AB	PPI
ADH	PPI
ACTN	PPI
EEF1DELTA	PPI
CG32219	PPI
MF	PPI
GSTS1	PPI
CG5174	PPI
SCP1	PPI
GDI	PPI
MHC	PPI
RTNL1	PPI
CAPT	PPI
SH3BETA	PPI
CG14715	PPI
NLP	PPI
SCU	PPI
PRX2540-2	PPI
TER94	PPI
NACALPHA	PPI
PCNA	PPI
ATPSYNBETA	PPI
TM2	PPI
PGK	PPI
AKAP200	PPI
PGLYM78	PPI
ARGK	PPI
CG3226	PPI
EB1	PPI
EF2	PPI
CG1910	PPI
PROSBETA5	PPI
AWD	PPI
CALR	PPI
BETATUB85D	PPI
CG2862	PPI
FKBP14	PPI
FK506-BP2	PPI
INOS	PPI
CG8036	PPI
MLC2	PPI
HISRS	PPI
IDH	PPI
UP	PPI
HOP	PPI
BACC	PPI
HMGD	PPI
L(1)G0255	PPI
FAS2	PPI
CG10638	PPI
CHD64	PPI
MOE	PPI
DF31	PPI
CG6084	PPI
GAPDH1	PPI
CG11267	PPI
ACON	PPI
RAB11	PPI
CLIC	PPI
CG34172	PPI
CG8993	PPI
ATPSYNCF6	PPI
MLC1	PPI
PDI	PPI
ENO	PPI
ENDOGI	PPI
ALD	PPI
TRX-2	PPI
CG4598	PPI
ANXB10	PPI
EIF-5A	PPI
GPDH	PPI
UCH	PPI
YIP2	PPI
RHOGDI	PPI
CG30382	PPI
TRXR-1	PPI
WUPA	PPI
CG10863	PPI
GSTE6	PPI
GSTO3	PPI
CG1218	PPI
CG7049	PPI
CG11777	PPI
RAE1	PPI
CG18789	PPI
TREH	PPI
ART8	PPI
BTHD	PPI
CG18787	PPI
RPS21	PPI
CG1532	PPI
SOD1	PPI
ARC1	PPI
ALPHA-EST2	PPI
CCS	PPI
WDR82	PPI
STY	PPI
CG1129	PPI
CG7492	PPI
CPR65EA	PPI
CG4998	PPI
CG14806	PPI
NUP93-1	PPI
SAP47	PPI
