V1	V2
RnrS	Tsc1
RnrS	CG9723
RnrS	ktub
RnrS	ft
RnrS	NA
RnrS	msb1l
RnrS	CG15080
RnrS	CG9083
RnrS	koi
RnrS	frm
RnrS	r-l
RnrS	Acp29AB
RnrL	c(3)G
RnrL	CG11275
RnrL	Pex14
Ts	H2.0
dUTPase	dUTPase
dUTPase	Adk2
dUTPase	Act5C
dUTPase	CG5174
dUTPase	regucalcin
dUTPase	FKBP59
dUTPase	capt
dUTPase	vari
dUTPase	Nacalpha
dUTPase	Prx2540-2
dUTPase	PHGPx
dUTPase	RpS27A
dUTPase	CG10638
dUTPase	GstE6
dUTPase	GstO3
dUTPase	Prosalpha7
dUTPase	AnxB10
dUTPase	eEF1delta
dUTPase	NA
dUTPase	Fkbp14
dUTPase	Usp39
dUTPase	CG10576
dUTPase	GV1
dUTPase	Sec5
dUTPase	Eno
dUTPase	Sh3beta
dUTPase	Nlp
awd	Dlc90F
awd	CG13962
awd	CG1986
awd	fabp
awd	Sh3beta
awd	regucalcin
awd	CG14715
awd	cib
awd	Bacc
awd	Nacalpha
awd	dod
awd	chic
awd	CG8036
awd	Pgd
awd	CG1910
awd	TpnC25D
awd	CG15818
awd	CG32100
awd	kdn
awd	capt
awd	Vhl
awd	FK506-bp2
awd	Cyp1
awd	ATPsynbeta
awd	CG6084
awd	scu
awd	Prosalpha4
awd	Rtnl1
awd	Myo10A
awd	Df31
awd	smt3
awd	CG8993
awd	TER94
awd	awd
awd	CG5674
awd	Prx2540-2
awd	Sod1
awd	Ntf-2
awd	Eb1
awd	Hsc70Cb
awd	l(2)37Cb
awd	eIF-5A
awd	PHGPx
awd	Hop
awd	CG16817
awd	Snx3
awd	NA
awd	EF2
awd	Inos
awd	CG5445
awd	DNaseII
awd	Akap200
awd	comm3
awd	RpS21
awd	Ald
awd	Trx-2
awd	Tctp
awd	RhoGDI
awd	AnxB10
awd	Sema1a
awd	Cam
awd	14-3-3epsilon
awd	CG7372
awd	CG30339
awd	CG8117
awd	CG15141
awd	CG5355
awd	CG2852
awd	CG4598
awd	ZIPIC
awd	Jupiter
awd	Calr
awd	Arfrp1
awd	CG10265
awd	scf
awd	yip2
awd	CG2862
awd	CG11267
awd	GstO3
awd	CG7430
awd	Pglym78
awd	Mdh2
awd	CG30382
awd	CG7054
awd	zip
awd	Moe
awd	HmgD
awd	ATPsynCF6
awd	PCNA
awd	CG8891
awd	Eaf6
awd	Pgk
awd	Hsp60A
awd	Fkbp14
awd	PHDP
awd	Act57B
awd	Pdi
awd	Trxr-1
awd	Eno
awd	Uch
awd	EndoGI
awd	Sgf11
awd	CG10638
awd	Mip
awd	Chd64
awd	14-3-3zeta
awd	Nlp
awd	sob
awd	ERp60
awd	eEF1delta
nmdyn-D7	CG9813
nmdyn-D7	Cpr73D
nmdyn-D7	spartin
nmdyn-D7	CG13955
nmdyn-D7	CG17230
