V1	V2
AspRS	CG4853
AspRS	IleRS
AspRS	AIMP2
AspRS	MRP
AspRS	MetRS
AspRS	Cyp12d1-p
AspRS	ArgRS
AspRS	Atg5
AspRS	GluProRS
AspRS	SerRS
AspRS	Pen
AspRS	AIMP1
AspRS	sima
AspRS	Cnx99A
AspRS	GlnRS
AspRS	Pms2
AspRS	Fen1
beta-PheRS	Smn
beta-PheRS	alpha-PheRS
alpha-PheRS	NA
alpha-PheRS	toy
alpha-PheRS	beta-PheRS
alpha-PheRS	Smn
PheRS-m	cep290
PheRS-m	mts
PheRS-m	PSR
PheRS-m	Hsp60A
HisRS	ATPsynbeta
HisRS	Mdh2
HisRS	betaTub85D
AsnRS	S6k
AsnRS	sima
AsnRS	UQCR-C2
AsnRS	Akt1
AsnRS	Sucb
AsnRS	CG1416
AsnRS	Tcp-1zeta
AsnRS	sav
AsnRS	Rpt1
TyrRS	Zasp66
TyrRS	eIF-4B
TyrRS	RpL19
CysRS-m	CG9986
ArgRS-m	Taf12
ArgRS	AspRS
ArgRS	IleRS
ArgRS	GlnRS
ArgRS	AIMP1
ArgRS	MetRS
ArgRS	AIMP2
ArgRS	Hsp23
ArgRS	GluProRS
IleRS	AspRS
IleRS	AIMP1
IleRS	MetRS
IleRS	GlnRS
IleRS	ArgRS
IleRS	betaCOP
IleRS	GluProRS
ValRS-m	l(2)efl
ValRS-m	COX5B
LeuRS-m	NA
LeuRS-m	toy
SerRS-m	vir-1
SerRS-m	Mp20
SerRS	Pi3K68D
SerRS	Cnx99A
SerRS	MRP
SerRS	CG3008
SerRS	boca
SerRS	CG12264
SerRS	CG2064
SerRS	CG17765
SerRS	UQCR-6.4
SerRS	CG18301
SerRS	Sucb
SerRS	Kap-alpha3
SerRS	AspRS
SerRS	Vps4
SerRS	CG3902
SerRS	TER94
SerRS	CG33303
SerRS	Glt
SerRS	FASN1
SerRS	r
SerRS	Tcp-1zeta
SerRS	Past1
SerRS	Tcp-1eta
SerRS	betaCOP
SerRS	Mpcp
SerRS	CG8258
SerRS	CG9467
SerRS	Pen
SerRS	bor
SerRS	Pp2A-29B
SerRS	GluProRS
SerRS	CG12262
SerRS	Cctgamma
SerRS	OstDelta
SerRS	skap
SerRS	l(1)G0156
SerRS	CG16817
SerRS	Cyp12d1-p
SerRS	wal
SerRS	PHDP
SerRS	CG5525
SerRS	EfTuM
SerRS	CG1371
SerRS	TrpRS
SerRS	Gfat2
SerRS	Chc
SerRS	CG5854
MetRS	AspRS
MetRS	IleRS
MetRS	AIMP1
MetRS	AIMP2
MetRS	AIMP3
MetRS	GluProRS
MetRS	Akt1
MetRS	GlnRS
MetRS	ArgRS
MetRS-m	Nost
MetRS-m	Pfdn5
MetRS-m	Ect3
LysRS	cpb
LysRS	wts
LysRS	fj
LysRS	CG8155
ThrRS	Sry-alpha
TrpRS-m	CG17637
TrpRS	Sucb
TrpRS	Rpt4
TrpRS	Cnx99A
TrpRS	Psa
TrpRS	wal
TrpRS	CG33303
TrpRS	Past1
TrpRS	spidey
TrpRS	Aprt
TrpRS	SerRS
TrpRS	CG12262
TrpRS	CG5525
TrpRS	Sec61alpha
TrpRS	Cctgamma
TrpRS	Kr-h2
