V1	V2
Gfat2	Raf
Gfat2	ksr
Gfat2	CG12262
Gfat2	Vps4
Gfat2	CG5854
Gfat2	skap
Gfat2	l(1)G0156
Gfat2	Rpt6
Gfat2	Rpn1
Gfat2	Pp2A-29B
Gfat2	Gp93
Gfat2	MRP
Gfat2	spidey
Gfat2	PCB
Gfat2	Pdk1
Gfat2	CG33303
Gfat2	Cnx99A
Gfat2	OstDelta
Gfat2	cathD
Gfat2	Ranbp9
Gfat2	UQCR-C2
Gfat2	Mcm7
Gfat2	Cp1
Gfat2	Pi3K68D
Gfat2	sima
Gfat2	Sucb
Gfat2	Mec2
Gfat2	Cctgamma
Gfat2	FASN1
Gfat2	Hel25E
Gfat2	CG12264
Gfat2	grk
Gfat2	prc
Gfat2	Akt1
Gfat2	Cyp12d1-p
Gfat2	wal
Gfat2	betaCOP
Gfat2	Chc
Gfat2	r
Gfat2	Rab5
Gfat2	Tcp-1zeta
Gfat2	SerRS
Gfat2	CG1371
Gfat2	SERCA
Gfat2	Vha68-2
Gfat2	Mpcp
Gfat2	CG8258
Gfat2	GluProRS
Gfat2	EfTuM
Gfat2	Rpt1
Gfat1	grk
mmy	rb
mmy	CG6569
mmy	MFS16
nst	step
nst	eIF-4a
nst	beta-Spec
nst	betaggt-II
nst	Rtnl1
nst	Akt1
