gene1	gene	score
ALG13	ALG14	0.666666666666667
ALG14	ALG13	0.444444444444445
ALG13	ALG13	0.333333333333333
DPM1	SAC1	0.333333333333333
ALG13	ALG14	0.222222222222222
ALG1	ALG1	0.222222222222222
ALG7	ALG14	0.222222222222222
ALG5	WBP1	0.222222222222222
ALG5	ERG25	0.222222222222222
DPM1	RPN11	0.222222222222222
WBP1	STT3	0.222222222222222
RPN11	SCL1	0.222222222222222
RPN11	RAD23	0.222222222222222
RPN11	PRE5	0.222222222222222
RPN11	RPN13	0.222222222222222
RPN11	PRE8	0.222222222222222
RPN11	PRE9	0.222222222222222
RPN11	PRE6	0.222222222222222
RPN11	PUP2	0.222222222222222
RPN11	PRE4	0.197530864197531
RPN11	PUP1	0.197530864197531
RPN11	UBI4	0.17283950617284
RPN11	PRE7	0.17283950617284
RPN11	PRE2	0.17283950617284
RPN11	PUP3	0.17283950617284
RPN11	PRE3	0.17283950617284
ALG14	ALG7	0.148148148148148
RPN11	DSK2	0.148148148148148
WBP1	OST4	0.123456790123457
RPN11	ECM29	0.123456790123457
RPN11	SSB2	0.123456790123457
RPN11	NAS6	0.123456790123457
ALG13	ALG13	0.111111111111111
SAC1	DPM1	0.111111111111111
ALG12	MGA2	0.111111111111111
ALG12	JEM1	0.111111111111111
ALG12	VPS5	0.111111111111111
ALG12	ECM10	0.111111111111111
ALG12	SSB1	0.111111111111111
ALG12	SSA2	0.111111111111111
ALG12	KAR2	0.111111111111111
ALG12	SWC5	0.111111111111111
ALG12	SSA1	0.111111111111111
ALG12	GTT1	0.111111111111111
ALG1	ALG2	0.111111111111111
ALG1	IFA38	0.111111111111111
ALG1	VMA21	0.111111111111111
ALG1	BSD2	0.111111111111111
ALG1	GPI8	0.111111111111111
ALG1	WBP1	0.111111111111111
ALG1	PMP2	0.111111111111111
ALG1	SPC1	0.111111111111111
ALG1	MMP1	0.111111111111111
ALG1	GAS3	0.111111111111111
ALG1	FUS1	0.111111111111111
ALG1	PSA1	0.111111111111111
ALG1	PHO88	0.111111111111111
ALG1	YET1	0.111111111111111
ALG1	ELO3	0.111111111111111
ALG1	TSC13	0.111111111111111
ALG1	CAN1	0.111111111111111
ALG1	VMA16	0.111111111111111
ALG1	CHS7	0.111111111111111
ALG1	CSC1	0.111111111111111
ALG1	PHO84	0.111111111111111
ALG1	YDL206W	0.111111111111111
ALG1	PMT7	0.111111111111111
ALG1	NSG1	0.111111111111111
ALG1	TPO1	0.111111111111111
ALG1	FET3	0.111111111111111
ALG1	ELO2	0.111111111111111
ALG1	EMP24	0.111111111111111
ALG1	ERG25	0.111111111111111
ALG1	COS8	0.111111111111111
ALG1	GPI2	0.111111111111111
ALG1	YPL264C	0.111111111111111
ALG1	SAM3	0.111111111111111
ALG1	TPO3	0.111111111111111
ALG1	SSB1	0.111111111111111
ALG1	HSP82	0.111111111111111
ALG1	YHR140W	0.111111111111111
ALG1	SSA1	0.111111111111111
ALG1	ALG11	0.111111111111111
ALG13	ALG7	0.111111111111111
ALG13	ALG13	0.111111111111111
ALG13	ATP14	0.111111111111111
ALG13	SSB2	0.111111111111111
ALG13	SSA2	0.111111111111111
ALG13	SSA1	0.111111111111111
ALG11	MLP2	0.111111111111111
ALG11	PFA5	0.111111111111111
ALG11	STE24	0.111111111111111
ALG11	YET1	0.111111111111111
ALG11	ELO3	0.111111111111111
ALG11	SSB1	0.111111111111111
ALG11	ALG1	0.111111111111111
ALG11	PHO88	0.111111111111111
ALG11	ATP4	0.111111111111111
ALG11	SSA1	0.111111111111111
ALG11	SSA2	0.111111111111111
ALG11	HSP82	0.111111111111111
ALG11	HSP104	0.111111111111111
ALG11	ELO2	0.111111111111111
ALG11	YHR140W	0.111111111111111
ALG11	YOP1	0.111111111111111
ALG11	GPI2	0.111111111111111
ALG11	YRO2	0.111111111111111
ALG11	IFA38	0.111111111111111
ALG11	ANT1	0.111111111111111
ALG11	SSZ1	0.111111111111111
ALG7	ADE4	0.111111111111111
ALG7	ALG7	0.111111111111111
ALG7	SER3	0.111111111111111
ALG7	PHO88	0.111111111111111
ALG7	GTT1	0.111111111111111
ALG7	SDS24	0.111111111111111
ALG7	RPB2	0.111111111111111
ALG7	CNB1	0.111111111111111
ALG7	ALG13	0.111111111111111
ALG7	HMG1	0.111111111111111
ALG5	RNR2	0.111111111111111
ALG5	PMP2	0.111111111111111
ALG5	GAS3	0.111111111111111
ALG5	SWP1	0.111111111111111
ALG5	AGP1	0.111111111111111
ALG5	SAM3	0.111111111111111
ALG5	YRA1	0.111111111111111
ALG5	LAC1	0.111111111111111
ALG5	SPC1	0.111111111111111
ALG5	YPL264C	0.111111111111111
ALG5	ALG5	0.111111111111111
ALG5	SCY1	0.111111111111111
ALG5	GPT2	0.111111111111111
ALG5	FET3	0.111111111111111
ALG5	SSA3	0.111111111111111
ALG5	SCS7	0.111111111111111
ALG5	SGE1	0.111111111111111
ALG5	PMP1	0.111111111111111
ALG5	GPI8	0.111111111111111
ALG5	ERP1	0.111111111111111
ALG5	IGO1	0.111111111111111
ALG5	RSC58	0.111111111111111
ALG5	EPT1	0.111111111111111
ALG5	SSB1	0.111111111111111
ALG5	ARE2	0.111111111111111
ALG5	UBC7	0.111111111111111
ALG5	BSD2	0.111111111111111
ALG5	CAN1	0.111111111111111
ALG5	RER1	0.111111111111111
ALG5	SSA1	0.111111111111111
ALG5	YHR140W	0.111111111111111
ALG5	FYV10	0.111111111111111
ALG5	STT3	0.111111111111111
ALG5	ELO1	0.111111111111111
ALG5	SEC16	0.111111111111111
