gene1	gene	score
OLE1	OLE1	0.444444444444444
OLE1	PHO88	0.222222222222222
OLE1	OLE1	0.197530864197531
OLE1	HSP104	0.111111111111111
OLE1	PPZ1	0.111111111111111
OLE1	RPN11	0.111111111111111
OLE1	ORC1	0.111111111111111
OLE1	SCS2	0.111111111111111
OLE1	ERG5	0.111111111111111
OLE1	MID2	0.111111111111111
OLE1	CAB3	0.111111111111111
OLE1	RPN10	0.111111111111111
OLE1	PMT5	0.111111111111111
OLE1	SAC1	0.111111111111111
OLE1	ERP2	0.111111111111111
OLE1	SPC1	0.111111111111111
OLE1	PTK2	0.111111111111111
OLE1	RPC82	0.111111111111111
OLE1	ERG11	0.111111111111111
OLE1	ELO2	0.111111111111111
OLE1	SNL1	0.111111111111111
OLE1	HSP82	0.111111111111111
OLE1	RPN1	0.111111111111111
OLE1	OCH1	0.111111111111111
OLE1	ERV25	0.111111111111111
OLE1	EMC5	0.111111111111111
OLE1	ILM1	0.111111111111111
OLE1	FUS3	0.111111111111111
OLE1	PHS1	0.111111111111111
OLE1	IFA38	0.111111111111111
OLE1	GPI14	0.111111111111111
OLE1	HRD1	0.111111111111111
OLE1	UBI4	0.111111111111111
OLE1	TPO4	0.111111111111111
OLE1	SSA1	0.111111111111111
OLE1	CMK1	0.111111111111111
PPZ1	SIS2	0.111111111111111
RPN11	SCL1	0.111111111111111
RPN11	RAD23	0.111111111111111
RPN11	PRE5	0.111111111111111
RPN11	RPN13	0.111111111111111
RPN11	PRE8	0.111111111111111
RPN11	PRE9	0.111111111111111
RPN11	PRE6	0.111111111111111
RPN11	PUP2	0.111111111111111
RPN10	RPN9	0.111111111111111
RPN10	RPT1	0.111111111111111
HSP82	TAH1	0.111111111111111
RPN1	UBP6	0.111111111111111
RPN1	RPT4	0.111111111111111
RPN1	RPN5	0.111111111111111
HRD1	CDC48	0.111111111111111
UBI4	DDI1	0.111111111111111
OLE1	PHO88	0.0987654320987654
RPN11	PRE4	0.0987654320987654
RPN11	PUP1	0.0987654320987654
RPN10	RPN12	0.0987654320987654
RPC82	RPO31	0.0987654320987654
HSP82	CNS1	0.0987654320987654
FUS3	DIG2	0.0987654320987654
UBI4	CDC48	0.0987654320987654
SSA1	SUP35	0.0987654320987654
RPN11	UBI4	0.0864197530864198
RPN11	PRE7	0.0864197530864198
RPN11	PRE2	0.0864197530864198
RPN11	PUP3	0.0864197530864198
RPN11	PRE3	0.0864197530864198
ORC1	SIR1	0.0864197530864198
CAB3	VHS3	0.0864197530864198
RPN10	RPN6	0.0864197530864198
RPN10	RAD23	0.0864197530864198
RPC82	MAF1	0.0864197530864198
HSP82	HSP82	0.0864197530864198
HSP82	PPT1	0.0864197530864198
RPN1	RPN6	0.0864197530864198
RPN1	RPN3	0.0864197530864198
FUS3	STE11	0.0864197530864198
HRD1	UBX2	0.0864197530864198
UBI4	VPS27	0.0864197530864198
UBI4	RPN11	0.0864197530864198
UBI4	DOA1	0.0864197530864198
CMK1	CMD1	0.0864197530864198
PHO88	HSP82	0.0740740740740741
RPN11	DSK2	0.0740740740740741
ORC1	CDC6	0.0740740740740741
SCS2	OPI1	0.0740740740740741
RPN10	RPT3	0.0740740740740741
RPN10	RPN7	0.0740740740740741
RPN10	NAS6	0.0740740740740741
RPN10	RPT6	0.0740740740740741
RPN10	RPN5	0.0740740740740741
RPN10	DSK2	0.0740740740740741
ERP2	ERP1	0.0740740740740741
HSP82	YDJ1	0.0740740740740741
HSP82	SSA2	0.0740740740740741
HSP82	SGT1	0.0740740740740741
HSP82	SSA1	0.0740740740740741
RPN1	RPN8	0.0740740740740741
RPN1	RPN9	0.0740740740740741
RPN1	RPN7	0.0740740740740741
RPN1	RPN12	0.0740740740740741
ERV25	ERP1	0.0740740740740741
ERV25	EMP24	0.0740740740740741
FUS3	DIG1	0.0740740740740741
FUS3	MSG5	0.0740740740740741
HRD1	HMG2	0.0740740740740741
SSA1	HSP82	0.0740740740740741
SSA1	FES1	0.0740740740740741
SSA1	STI1	0.0740740740740741
HSP104	SGT2	0.0617283950617284
RPN11	ECM29	0.0617283950617284
RPN11	SSB2	0.0617283950617284
RPN11	NAS6	0.0617283950617284
CAB3	SIS2	0.0617283950617284
RPN10	RPN13	0.0617283950617284
RPN10	RPN2	0.0617283950617284
RPN10	RPN3	0.0617283950617284
ERP2	EMP24	0.0617283950617284
RPC82	RET1	0.0617283950617284
RPC82	RPC31	0.0617283950617284
RPC82	RPC40	0.0617283950617284
HSP82	STE11	0.0617283950617284
HSP82	HCH1	0.0617283950617284
HSP82	SLT2	0.0617283950617284
RPN1	PRE1	0.0617283950617284
RPN1	NAS6	0.0617283950617284
RPN1	SEM1	0.0617283950617284
RPN1	RPN13	0.0617283950617284
RPN1	UBI4	0.0617283950617284
RPN1	HSM3	0.0617283950617284
RPN1	DSK2	0.0617283950617284
HRD1	PRC1	0.0617283950617284
HRD1	DER1	0.0617283950617284
HRD1	YOS9	0.0617283950617284
HRD1	USA1	0.0617283950617284
UBI4	UFD2	0.0617283950617284
UBI4	UBC1	0.0617283950617284
UBI4	RPN1	0.0617283950617284
UBI4	RSP5	0.0617283950617284
UBI4	EDE1	0.0617283950617284
UBI4	VPS9	0.0617283950617284
SSA1	SSB1	0.0617283950617284
SSA1	SGT2	0.0617283950617284
OLE1	HSP104	0.0493827160493827
OLE1	PPZ1	0.0493827160493827
OLE1	RPN11	0.0493827160493827
OLE1	ORC1	0.0493827160493827
OLE1	SCS2	0.0493827160493827
OLE1	ERG5	0.0493827160493827
