V1	V2
PIK1	HHT1
PIK1	HSP82
PIK1	FUS1
PIK1	MLC1
PIK1	GGA2
PIK1	SSB1
PIK1	BMH2
PIK1	GEA2
PIK1	BMH1
PIK1	FRQ1
PIK1	KIC1
PIK1	RCK2
PIK1	YCK2
PIK1	SEC7
PIK1	CMK1
LSB6	ATP14
LSB6	SSB1
LSB6	SSB2
LSB6	HSP78
LSB6	LAS17
LSB6	SSA2
LSB6	SSE1
LSB6	ATG21
LSB6	SSA1
LSB6	ISM1
STT4	JNM1
STT4	STT4
STT4	PKC1
STT4	SSB1
STT4	HCH1
STT4	SCS2
STT4	ARP1
STT4	DYN1
STT4	SAT4
STT4	STE5
STT4	YDJ1
STT4	EFR3
STT4	YPP1
STT4	SFK1
STT4	STD1
STT4	BCK1
STT4	GUT1
STT4	SSC1
STT4	LAS17
STT4	VAM6
STT4	CSE4
STT4	PRP3
STT4	TMA46
STT4	GDS1
FAB1	ATG18
FAB1	VAC14
FAB1	FPR1
FAB1	PHO80
FAB1	SPT7
FAB1	CCT6
FAB1	SSZ1
FAB1	SSB2
FAB1	HSP104
FAB1	CHS3
FAB1	BIK1
FAB1	GIM3
FAB1	PAC1
FAB1	MYO2
FAB1	PIL1
FAB1	LSP1
FAB1	RPN3
FAB1	SIT4
FAB1	PHO85
FAB1	FIG4
FAB1	TAF5
FAB1	PFK1
FAB1	HSP78
FAB1	GIM4
FAB1	CHS5
FAB1	RRP42
FAB1	YCF1
FAB1	SSB1
FAB1	HHF1
FAB1	SIS1
FAB1	YDJ1
FAB1	SKT5
FAB1	BIM1
FAB1	PAC10
FAB1	CLA4
FAB1	KRE1
FAB1	VAM6
FAB1	CDC28
FAB1	SSA1
FAB1	HHT1
FAB1	SSA2
FAB1	HSP82
FAB1	BNI1
FAB1	NUM1
FAB1	NBP2
FAB1	CDC45
FAB1	YKE2
FAB1	DEF1
FAB1	MED7
FAB1	GIM5
FAB1	MDJ1
FAB1	SSE1
FAB1	BRR2
