V1	V2
PGK1	ACT1
PGK1	MLP2
PGK1	YPT7
PGK1	PGK1
PGK1	BUD27
PGK1	ECM10
PGK1	CCT8
PGK1	TFC7
PGK1	PXA2
PGK1	TCB3
PGK1	RFA1
PGK1	GLC7
PGK1	YIG1
PGK1	ZUO1
PGK1	SMT3
PGK1	BCY1
PGK1	RPN11
PGK1	MLP1
PGK1	CDC28
PGK1	MET18
PGK1	ASR1
PGK1	SAC6
PGK1	ECM29
PGK1	CDC43
PGK1	TCO89
PGK1	ERJ5
PGK1	NNT1
PGK1	NAM7
PGK1	LTE1
PGK1	RVB1
PGK1	RPT5
PGK1	GIS2
PGK1	CWC23
PGK1	SSE1
PGK1	CCT3
PGK1	RVB2
PGK1	RLP7
PGK1	UBI4
PGK1	JEM1
PGK1	DHH1
PGK1	IRA2
PGK1	SEC27
PGK1	CCT4
PGK1	NFT1
PGK1	RPF2
PGK1	ACL4
PGK1	JJJ2
PGK1	CCT2
PGK1	GCN5
PGK1	TOM1
PGK1	KAR2
PGK1	MED7
PGK1	BRE5
PGK1	ULP1
PGK1	URN1
PGK1	HSP82
PGK1	LST8
PGK1	DSN1
PGK1	CCT6
PGK1	YCF1
PGK1	HFI1
PGK1	RPN6
PGK1	NMD2
PGK1	SSA1
PGK1	AIM4
PGK1	UBP3
PGK1	YKR104W
PGK1	SSB1
PGK1	SEC63
PGK1	RPN1
PGK1	NUP1
PGK1	MAD2
PGK1	SPF1
PGK1	COP1
PGK1	SPB4
PGK1	RCK1
PGK1	CCP1
PGK1	RPN10
PGK1	HSC82
PGK1	ADE2
PGK1	MCX1
PGK1	UPF3
PGK1	CNS1
PGK1	SPO12
PGK1	CHS1
PGK1	SRB2
PGK1	APJ1
PGK1	SSB2
PGK1	STI1
FBA1	MLP2
FBA1	PEX30
FBA1	SUS1
FBA1	CDC43
FBA1	MMM1
FBA1	ERB1
FBA1	DMC1
FBA1	PEX7
FBA1	ECM10
FBA1	GIM4
FBA1	ATP14
FBA1	SMT3
FBA1	CDC28
