V1	V2
Plcd1	Stat6
Plcd1	Rabl2
Plcg1	Ret
Plcg1	Ntrk2
Plcg1	Isg15
Plcg1	NA
Plcg1	Stk11
Plcg1	Ptk2
Plcg1	Syk
Plcg1	Tec
Plcg1	Ranbp2
Plcg1	Inpp5d
Plcg1	Lepr
Plcg1	Flt1
Plcg1	Pdgfrb
Plcg1	PTPN1
Plcg1	Lcp2
Plcg1	Dab1
Plcg1	Grin1
Plcg1	Sos1
Plcg1	VAV1
Plcg1	RET
Plcg1	Lat
Plcg1	Khdrbs2
Plcg1	Gab1
Plcg1	Themis
Plcg1	Jak2
Plcg1	Epor
Plcg1	Cd22
Plcg1	Insr
Plcg1	Cbl
Plcg1	Ntrk1
Plcg1	Grb2
Plcg1	Kit
Plcg1	Vil1
Plcg1	Khdrbs1
Plcg1	Grin2b
Plcb2	Kpnb1
Plcb2	Lrmp
Plcb2	Calu
Plcb2	Tbc1d15
Plcb2	Lmnb1
Plcb2	Pola1
Plce1	HRAS
Plce1	Ryr2
Plce1	Siah2
Plcb1	Plcb1
Plcb1	Rps20
Plcb1	Cct2
Plcb1	Rpl32
Plcb1	Shank3
Plcb1	Sf3b1
Plcb1	Ssr4
Plcb1	Vdac2
Plcb1	Rpl9
Plcb1	Srsf3
Plcb1	Eif5a
Plcb1	H2afz
Plcb1	Csnk2a1
Plcb1	Smc1a
Plcb1	Slc25a5
Plcb1	Ola1
Plcb1	Lmnb1
Plcb1	Snrpd2
Plcb1	Srsf2
Plcb1	Set
Plcb1	Eif3k
Plcb1	Cnot1
Plcb1	Numa1
Plcb1	D1Pas1
Plcb1	Ndufs3
Plcb1	Tpt1
Plcb1	Stoml2
Plcb1	Rpl31
Plcb1	Eef1a2
Plcb1	Rps24
Plcb1	Slc25a3
Plcb3	Ptpn6
Plcb4	NA
Plcb4	Itpr1
Plcb4	Homer1
Plcg2	Syk
Plcg2	Tal1
Plcg2	Trim27
Plcg2	Inpp5d
Plcg2	Dynlt1a
Plcg2	Zbtb7b
Plcg2	Sos2
Plcg2	Flna
Plcg2	CSF1R
Plcg2	Blnk
Plcg2	Pdcd6ip
Plcg2	Bach2
Plcg2	Gsn
Plcg2	Lcp2
Plcg2	Tox4
Plcg2	NA
Plcg2	Errfi1
Plcg2	Fn1
Plcg2	Phc2
Plcg2	Dvl2
Plcg2	Sptbn1
Plcg2	Fhl2
Plcg2	Sh3kbp1
Plcg2	Epor
Plcg2	Fyn
Plcg2	Cryab
Plcg2	Ndc80
Plcg2	Lyn
Plcg2	Uck1
Plcg2	Blk
Plcg2	Mertk
Plcg2	Cap1
Plcg2	Lime1
Plcg2	Hax1
Plcg2	Btk
Plcg2	Spry2
Plcg2	Epb41l2
Plcg2	Nbr1
Plcg2	Reps1
Pip4k2a	Pip4k2a
Pip4k2a	Git1
Pip4k2a	NA
Pip4k2b	TNFRSF1A
Pip4k2c	CTR9
Pip4k2c	Eed
