V1	V2
OTC	SOD2
OTC	OAT
OTC	TUBB4A
OTC	GAPDH
OTC	HIST1H2AB
OTC	ARG1
OTC	ALDH2
OTC	SLC25A5
OTC	MYL1
OTC	ATP5B
OTC	EIF4E
OTC	PYGL
OTC	GPI
OTC	HIST1H2BJ
OTC	TUBB
OTC	BPGM
OTC	APRT
OTC	HSP90AA1
OTC	GALT
OTC	FH
OTC	RHOC
OTC	PFKM
OTC	HSP90AB1
OTC	PDHA1
OTC	ENO2
OTC	DLD
OTC	HIST1H2AG
OTC	H2AFB1
OTC	H2AFB2
OTC	UBC
OTC	HSPA1A
OTC	HSPA1B
OTC	DLAT
OTC	HSPD1
OTC	HSPA5
OTC	HSPA8
OTC	PYGB
OTC	PYGM
OTC	TOP2A
OTC	PC
OTC	PABPC1
OTC	PCNA
OTC	SLC25A4
OTC	SLC25A6
OTC	EEF2
OTC	TPT1
OTC	GYS1
OTC	ENO3
OTC	PGAM2
OTC	ATP6V1B1
OTC	H2AFX
OTC	HSPA6
OTC	CTPS1
OTC	PFKL
OTC	PSMC3
OTC	TCP1
OTC	ARF4
OTC	PGAM1
OTC	HK1
OTC	POLR2E
OTC	CSNK2A2
OTC	SDS
OTC	HIST1H2AD
OTC	ATP6V1B2
OTC	GPD1
OTC	VDAC1
OTC	GART
OTC	UBA1
OTC	FECH
OTC	XPA
OTC	AHCY
OTC	HIST1H2BO
OTC	CFL1
OTC	ACAT1
OTC	ATP5A1
OTC	VARS
OTC	EEF1G
OTC	RPA1
OTC	CAD
OTC	ERCC5
OTC	PDHA2
OTC	PRDX5
OTC	PRDX3
OTC	PPIF
OTC	GCH1
OTC	ALDH1B1
OTC	POLR2B
OTC	MAT2A
OTC	DNAJA1
OTC	STIP1
OTC	PRDX2
OTC	HIST1H2BB
OTC	MCM4
OTC	MCM7
OTC	SHMT1
OTC	SHMT2
OTC	RFC4
OTC	CBS
OTC	GCK
OTC	COPB2
OTC	ATP5C1
OTC	ATP6V1E1
OTC	PGM1
OTC	DLST
OTC	TALDO1
OTC	ATP6V1A
OTC	HSPA9
OTC	CCT6A
OTC	MLH1
OTC	MDH2
OTC	EIF2S3
OTC	HNF4A
OTC	IARS
OTC	RBM34
OTC	PSMC4
OTC	VDAC2
OTC	NOP2
OTC	NEDD4
OTC	ALDH1A3
OTC	UQCRFS1
OTC	PSMD8
OTC	CCT5
OTC	CCT3
OTC	PSMB3
OTC	PSMB2
OTC	MRE11A
OTC	IDH3A
OTC	CCT8
OTC	CCT4
OTC	IDH3G
OTC	PSMD7
OTC	PGD
OTC	KPNA1
OTC	SUCLG1
OTC	COPA
OTC	CLTCL1
OTC	PRKAA2
OTC	HSPA2
OTC	GYS2
OTC	PSMD4
OTC	VCP
OTC	SEC13
OTC	MARS
OTC	HIST1H2BD
OTC	ARPC4
OTC	ACTB
OTC	PSMA6
OTC	DSTN
OTC	UBE2N
OTC	ACTR3
OTC	ACTR2
OTC	ARF3
OTC	RHOA
OTC	NCS1
OTC	PSMC1
OTC	PSMC5
OTC	YWHAE
OTC	PSMC6
OTC	RAB11A
OTC	ETF1
OTC	ACTA2
OTC	RHOB
OTC	HIST1H4A
OTC	HIST1H2BC
OTC	PPIA
OTC	FKBP1A
OTC	RPS27A
OTC	UBA52
OTC	SKP1
OTC	ACTG1
OTC	ACTG2
OTC	ACTC1
OTC	EEF1A1
OTC	FKBP1B
OTC	ACTA1
OTC	TUBA1B
OTC	TUBA4A
OTC	TUBB4B
OTC	CSNK2A1
OTC	HIST1H3A
OTC	CCT2
OTC	ARG2
OTC	NTHL1
OTC	ARF1
OTC	H3F3A
OTC	MAT1A
OTC	CLTC
OTC	GALK2
OTC	PFKP
OTC	XPC
OTC	TOP2B
OTC	EEF1A2
OTC	GFPT1
OTC	PPID
OTC	SSRP1
OTC	TBL3
OTC	NFX1
OTC	CDC16
OTC	ACACA
OTC	PAK1
OTC	PRDX4
OTC	PAK2
OTC	PSMD2
OTC	PABPC4
OTC	UBE2V1
OTC	TUBB3
OTC	PWP1
OTC	TUBA3C
OTC	TUBB2A
OTC	BOP1
OTC	EIF2B1
OTC	SQLE
OTC	USP10
OTC	ACOX1
OTC	PGM5
OTC	PPA1
OTC	PWP2
