gene1	gene	score
LIAS	GCSH	1
GCSH	DLST	1
GCSH	AMT	1
GCSH	OGDH	1
GCSH	DHTKD1	1
GCSH	LIPT1	1
GCSH	LIPT2	1
GCSH	PDHX	1
GCSH	NDUFAB1	1
GCSH	LIAS	1
GCSH	PDHA1	1
GCSH	DLD	1
GCSH	DLAT	1
GCSH	PDHB	1
GCSH	DBT	1
GCSH	BCKDHA	1
GCSH	BCKDHB	1
GCSH	GLDC	1
LIAS	VPS4B	0.396
VPS4B	UBB	0.396
VPS4B	UBC	0.396
VPS4B	IST1	0.396
VPS4B	RPS27A	0.396
VPS4B	UBA52	0.396
VPS4B	CHMP1B	0.396
VPS4B	VPS37D	0.396
VPS4B	VPS37A	0.396
VPS4B	PDCD6IP	0.396
VPS4B	CHMP7	0.396
VPS4B	CHMP4C	0.396
VPS4B	CHMP6	0.396
VPS4B	NEDD4L	0.396
VPS4B	TSG101	0.396
VPS4B	CHMP4A	0.396
VPS4B	CHMP4B	0.396
VPS4B	VPS37B	0.396
VPS4B	CHMP1A	0.396
VPS4B	VTA1	0.396
VPS4B	CHMP5	0.396
VPS4B	VPS28	0.396
VPS4B	VPS4A	0.396
VPS4B	CHMP2B	0.396
VPS4B	CHMP3	0.396
VPS4B	VPS37C	0.396
VPS4B	CHMP2A	0.396
LIAS	PRMT1	0.179
LIAS	PRMT8	0.179
PRMT1	PRMT8	0.179
PRMT1	TP53	0.179
PRMT1	HNRNPA1	0.179
PRMT1	UBC	0.179
PRMT1	AR	0.179
PRMT1	FBL	0.179
PRMT1	FUS	0.179
PRMT1	BTG1	0.179
PRMT1	HIST1H4A	0.179
PRMT1	BTG2	0.179
PRMT1	KHDRBS1	0.179
PRMT1	EP300	0.179
PRMT1	CARM1	0.179
PRMT8	SYNCRIP	0.179
PRMT8	UBC	0.179
PRMT8	HIST1H4A	0.179
PRMT8	PRMT1	0.179
VPS4B	LIAS	0.156816
LIAS	CNBP	0.156
LIAS	ZCCHC13	0.156
GCSH	GGCT	0.156
CNBP	PABPC4	0.156
CNBP	PABPC1L	0.156
CNBP	PABPC1L2A	0.156
CNBP	PABPC5	0.156
CNBP	PABPC3	0.156
CNBP	UBC	0.156
CNBP	HSPA1A	0.156
CNBP	HSPA1B	0.156
CNBP	HSPA8	0.156
CNBP	PABPC1	0.156
CNBP	HSPA6	0.156
CNBP	HSPA2	0.156
ZCCHC13	PABPC5	0.156
ZCCHC13	PABPC3	0.156
ZCCHC13	HSPA1A	0.156
ZCCHC13	HSPA1B	0.156
ZCCHC13	HSPA8	0.156
ZCCHC13	PABPC1	0.156
ZCCHC13	HSPA6	0.156
ZCCHC13	HSPA2	0.156
ZCCHC13	PABPC4	0.156
ZCCHC13	PABPC1L	0.156
ZCCHC13	PABPC1L2A	0.156
LIAS	LMO2	0.155
GCSH	CNBP	0.155
GCSH	ZCCHC13	0.155
GCSH	MRI1	0.155
LMO2	LDB1	0.155
LMO2	TAL1	0.155
GCSH	PSMB2	0.154
GCSH	NMI	0.154
VPS4B	OSBPL11	0.149292
VPS4B	OSBPL10	0.148896
GCSH	GPN1	0.147
LIAS	MCM2	0.146
MCM2	SUMO2	0.146
MCM2	HIST1H4A	0.146
MCM2	HIST1H3A	0.146
MCM2	H3F3A	0.146
MCM2	SSRP1	0.146
MCM2	RPA4	0.146
MCM2	ORC1	0.146
MCM2	ORC2	0.146
MCM2	ATR	0.146
MCM2	MCM6	0.146
MCM2	GINS1	0.146
MCM2	HIST2H2AC	0.146
MCM2	HIST2H2AA3	0.146
MCM2	HIST2H3A	0.146
MCM2	MCM10	0.146
MCM2	HIST3H2A	0.146
MCM2	HIST2H2AB	0.146
MCM2	ATRIP	0.146
MCM2	HIST1H2AC	0.146
MCM2	HIST1H2BA	0.146
MCM2	HIST1H2AH	0.146
MCM2	HIST1H2AA	0.146
MCM2	CDC6	0.146
MCM2	HIST1H2AJ	0.146
MCM2	GINS4	0.146
MCM2	GINS3	0.146
MCM2	MCMBP	0.146
MCM2	H2AFJ	0.146
MCM2	CDT1	0.146
MCM2	CLSPN	0.146
MCM2	ASF1B	0.146
MCM2	MCM9	0.146
MCM2	ORC3	0.146
MCM2	DBF4	0.146
MCM2	MCM8	0.146
MCM2	FZR1	0.146
MCM2	GINS2	0.146
MCM2	ASF1A	0.146
MCM2	ORC6	0.146
MCM2	CDC7	0.146
MCM2	ORC5	0.146
MCM2	ORC4	0.146
MCM2	CDC45	0.146
MCM2	WDHD1	0.146
MCM2	HIST1H2AB	0.146
MCM2	RB1	0.146
MCM2	HIST1H2AG	0.146
MCM2	UBC	0.146
MCM2	RPA2	0.146
MCM2	H2AFX	0.146
MCM2	HIST1H2AD	0.146
MCM2	CDK2	0.146
MCM2	MCM3	0.146
MCM2	RPA1	0.146
MCM2	MCM4	0.146
MCM2	MCM5	0.146
MCM2	MCM7	0.146
MCM2	RPA3	0.146
MCM2	CDKN1A	0.146
MCM2	CDKN1B	0.146
LIAS	RACK1	0.145
GCSH	ZBTB16	0.145
GCSH	ING5	0.145
RACK1	LARP4B	0.145
RACK1	NSMAF	0.145
RACK1	SMPD3	0.145
RACK1	IKBKG	0.145
RACK1	IKBKB	0.145
RACK1	CHUK	0.145
RACK1	SMPD2	0.145
RACK1	EED	0.145
RACK1	TNF	0.145
RACK1	ITGB1	0.145
RACK1	PRKCB	0.145
RACK1	UBC	0.145
RACK1	AR	0.145
RACK1	TNFRSF1A	0.145
RACK1	CSF2RB	0.145
RACK1	GNB1	0.145
LIAS	HSPA1B	0.143
LIAS	HSPA8	0.143
LIAS	HSPA6	0.143
LIAS	HSPA1L	0.143
LIAS	HSPA2	0.143
GCSH	HSPA1L	0.143
GCSH	HSPA2	0.143
GCSH	HSPA1B	0.143
GCSH	HSPA8	0.143
GCSH	HSPA6	0.143
HSPA1B	AR	0.143
HSPA1B	DLAT	0.143
HSPA1B	PRKAR1A	0.143
HSPA1B	HSPD1	0.143
HSPA1B	HSPA5	0.143
HSPA1B	MYH3	0.143
HSPA1B	HSPA8	0.143
HSPA1B	PABPC1	0.143
HSPA1B	SLC25A4	0.143
HSPA1B	SLC25A6	0.143
HSPA1B	TPR	0.143
HSPA1B	MYH1	0.143
HSPA1B	XRCC6	0.143
HSPA1B	MYH8	0.143
HSPA1B	EEF2	0.143
HSPA1B	PDIA4	0.143
HSPA1B	PRKAR2A	0.143
HSPA1B	ENO3	0.143
HSPA1B	PKM	0.143
HSPA1B	HSP90B1	0.143
HSPA1B	GSPT1	0.143
HSPA1B	ATP6V1B1	0.143
HSPA1B	H2AFX	0.143
HSPA1B	POR	0.143
HSPA1B	HSPA6	0.143
HSPA1B	CTPS1	0.143
HSPA1B	PFKL	0.143
HSPA1B	PSMC3	0.143
HSPA1B	RAB5A	0.143
HSPA1B	HIST1H2AD	0.143
HSPA1B	ATP6V1B2	0.143
HSPA1B	VDAC1	0.143
