gene1	gene	score
GPI	AFG3L2	0.15
GPI	BAG3	0.15
GPI	HMGCR	0.15
PMM2	PSMC3	0.149
PMM2	COMTD1	0.149
PMM1	PSMC3	0.149
PMM1	COMTD1	0.149
MPI	TKTL2	0.149
MPI	TKT	0.149
GMPPB	TUBB	0.149
GMPPB	CSNK2A2	0.149
GMPPB	POLR2B	0.149
GMPPB	CCT4	0.149
GMPPB	PSMD7	0.149
GMPPB	PSMC5	0.149
GMPPB	HIST1H4A	0.149
GMPPB	CSNK2A1	0.149
GMPPB	CLTC	0.149
GMPPB	PRUNE	0.149
GMPPB	DDX23	0.149
GMPPB	RUVBL2	0.149
GMPPB	RUVBL1	0.149
GPI	FUS	0.149
GPI	ERCC4	0.149
