V1	V2
UGP2	TSR1
UGP2	TUBB8
UGP2	PABPC1L
UGP2	EPC2
UGP2	EARS2
UGP2	PABPC1L2A
UGP2	HIST2H2BF
UGP2	DCAF15
UGP2	DIEXF
UGP2	EIF5AL1
UGP2	TUBA3E
UGP2	DARS2
UGP2	DHRS11
UGP2	TUBA1A
UGP2	RRM2B
UGP2	PRUNE
UGP2	ISCA2
UGP2	THNSL2
UGP2	GPSM1
UGP2	SEPT12
UGP2	XRN1
UGP2	PGAM4
UGP2	HIST3H2BB
UGP2	AADAT
UGP2	ATP6V0D2
UGP2	KRI1
UGP2	ATP6V1C2
UGP2	PPTC7
UGP2	GRPEL2
UGP2	IPO4
UGP2	HDAC7
UGP2	DNAJA4
UGP2	PRPF31
UGP2	TTN
UGP2	HSPH1
UGP2	RAD54L
UGP2	KAT2B
UGP2	PMM1
UGP2	KAT5
UGP2	HIST1H2BH
UGP2	ATP6V1E2
UGP2	HIST1H2BA
UGP2	PABPC5
UGP2	DNAJA3
UGP2	AKR1E2
UGP2	BTF3L4
UGP2	NEDD4L
UGP2	MMS19
UGP2	PSMD1
UGP2	HIST1H4G
UGP2	NAP1L4
UGP2	ACO2
UGP2	CCT7
UGP2	HIST1H2BN
UGP2	HIST1H2BM
UGP2	HIST1H2BL
UGP2	TUBB6
UGP2	POLR3C
UGP2	TUBB2B
UGP2	GNL3
UGP2	RIOK2
UGP2	ACAT2
UGP2	UNK
UGP2	WDR12
UGP2	POLR1E
UGP2	SRR
UGP2	EIF5A2
UGP2	NACA2
UGP2	SLC25A31
UGP2	TKTL2
UGP2	POLR3F
UGP2	ATG5
UGP2	EPC1
UGP2	PPA2
UGP2	PABPC3
UGP2	TUBB1
UGP2	POLR1B
UGP2	GRPEL1
UGP2	GPN1
UGP2	ISYNA1
UGP2	UTP3
UGP2	ACSS2
UGP2	CTPS2
UGP2	GLRX2
UGP2	SMC4
UGP2	OLA1
UGP2	ACSS1
UGP2	GNL3L
UGP2	DDX18
UGP2	POLR3B
UGP2	TUBA8
UGP2	DDX56
UGP2	LARS
UGP2	PUF60
UGP2	OGDHL
UGP2	NAP1L2
UGP2	CDC14A
UGP2	PSMD13
UGP2	PPIE
UGP2	NOVA2
UGP2	RUVBL2
UGP2	RUVBL1
UGP2	VDAC3
UGP2	CFL2
UGP2	FARSA
UGP2	STK38L
UGP2	POLR1D
UGP2	NOP58
UGP2	SNX24
UGP2	REXO2
UGP2	TRRAP
UGP2	AFG3L2
UGP2	POLR3H
UGP2	GMPPB
UGP2	TARSL2
UGP2	TUBAL3
UGP2	EIF4E1B
UGP2	AKR1B15
UGP2	PSMD11
UGP2	PSMD12
UGP2	WASL
UGP2	DNM1L
UGP2	PSMD14
UGP2	PES1
UGP2	MPHOSPH10
UGP2	PPP6C
UGP2	NME4
UGP2	PRMT5
UGP2	POLR3A
UGP2	XPO1
UGP2	PFAS
UGP2	KPNA5
UGP2	POLR1C
UGP2	PMM2
UGP2	BCAT2
UGP2	DDX3Y
UGP2	PRPF4
UGP2	PSMD3
UGP2	PRPF3
UGP2	NARS
UGP2	AKR1B10
UGP2	EIF4E2
UGP2	CDC14B
UGP2	HIST1H2BK
UGP2	DNAJA2
UGP2	CLUH
UGP2	CS
UGP2	PMPCB
UGP2	SNRNP200
UGP2	TIPRL
UGP2	GLRX3
UGP2	ALDH1A2
UGP2	GFPT2
UGP2	PRPF6
UGP2	ATE1
UGP2	ARIH2
UGP2	ABCA1
UGP2	POLR1A
UGP2	HSPA4L
UGP2	ALDH1A1
UGP2	SOD1
UGP2	OTC
UGP2	GOT2
UGP2	ASS1
UGP2	OAT
UGP2	TUBB4A
UGP2	GAPDH
UGP2	NTRK1
UGP2	ALDH2
UGP2	SLC25A5
UGP2	ISG15
UGP2	EIF2S1
UGP2	RPLP0
UGP2	ATP5B
UGP2	EIF4E
UGP2	PYGL
UGP2	GPI
UGP2	HIST1H2BJ
UGP2	P4HB
UGP2	TUBB
UGP2	BPGM
UGP2	HSP90AA1
UGP2	LYN
UGP2	PFKM
UGP2	HSP90AB1
UGP2	PDHA1
UGP2	ENO2
UGP2	DLD
UGP2	UBC
UGP2	HSPA1A
UGP2	HSPA1B
UGP2	CBSL
UGP2	DLAT
UGP2	HSPD1
UGP2	HSPA5
UGP2	HSPA8
UGP2	PYGB
UGP2	PYGM
UGP2	PC
UGP2	MTHFD1
UGP2	PABPC1
UGP2	PCNA
UGP2	SLC25A4
UGP2	SLC25A6
UGP2	EEF2
UGP2	PDIA4
UGP2	TPT1
UGP2	LCP1
UGP2	PLS3
UGP2	GYS1
UGP2	ENO3
UGP2	FDPS
UGP2	AKR1A1
UGP2	DARS
UGP2	PGAM2
UGP2	ATP6V1B1
UGP2	NME1
UGP2	HSPA6
UGP2	GOT1
UGP2	AKR1C4
UGP2	CTPS1
UGP2	PFKL
UGP2	ERCC2
UGP2	ARF4
UGP2	PGAM1
UGP2	RCC1
UGP2	LIG1
UGP2	HK1
UGP2	POLR2C
UGP2	POLR2E
UGP2	CSNK2A2
UGP2	EIF2S2
UGP2	BTF3
UGP2	ATP6V1B2
UGP2	ATP6V1C1
UGP2	VDAC1
UGP2	FBL
UGP2	GART
UGP2	UBA1
UGP2	NME2
UGP2	AHCY
UGP2	HIST1H2BO
UGP2	CFL1
UGP2	RRM1
UGP2	ACAT1
UGP2	CDK2
UGP2	ATP5A1
UGP2	DDX6
UGP2	RPL13
UGP2	TARS
UGP2	VARS
UGP2	EEF1G
UGP2	MAPK3
UGP2	CAD
UGP2	MAPK1
UGP2	TKT
UGP2	PDHA2
UGP2	PRDX5
UGP2	PRDX3
UGP2	PDIA3
UGP2	PPP2R1A
UGP2	PPP2R1B
UGP2	PPIF
UGP2	ALDH1B1
UGP2	POLR2B
UGP2	GDI1
UGP2	MAT2A
UGP2	RRM2
UGP2	DNAJA1
UGP2	UQCRC1
UGP2	ATIC
UGP2	PRDX2
UGP2	CTH
UGP2	HIST1H2BB
UGP2	SHMT1
UGP2	SHMT2
UGP2	HSPA1L
UGP2	MPI
UGP2	CBS
UGP2	GCK
UGP2	COPB2
UGP2	GLRX
UGP2	PSMC2
UGP2	MAP2K2
UGP2	ATP5C1
UGP2	ATP6V1E1
UGP2	RPL4
UGP2	LONP1
UGP2	PGM1
UGP2	PPP1CC
UGP2	DLST
UGP2	TALDO1
UGP2	ATP6V1A
UGP2	HSPA9
UGP2	MDH2
UGP2	EIF2S3
UGP2	GARS
UGP2	IARS
UGP2	PSMC4
UGP2	VDAC2
UGP2	NSF
UGP2	RPS5
UGP2	NEDD4
UGP2	ALDH1A3
UGP2	PSMD8
UGP2	CSNK1A1
UGP2	CSNK1D
UGP2	TUFM
UGP2	AARS
UGP2	SARS
UGP2	CSNK1E
UGP2	MCM2
UGP2	IDH3A
UGP2	GDI2
UGP2	CCT8
UGP2	CCT4
UGP2	NOVA1
UGP2	AKR1D1
UGP2	PGD
UGP2	KPNA1
UGP2	AKR1C2
UGP2	CLTCL1
UGP2	HSPA2
UGP2	BCAT1
UGP2	GYS2
UGP2	HMGCS2
UGP2	PSMD4
UGP2	CSE1L
UGP2	VCP
UGP2	NAP1L1
UGP2	ADK
UGP2	SNU13
UGP2	NPEPPS
UGP2	HIST1H2BD
UGP2	ACTB
UGP2	EIF4A1
UGP2	DSTN
UGP2	ACTR2
UGP2	ARF3
UGP2	RPS3A
UGP2	ATP6V0D1
UGP2	NUTF2
UGP2	PPP1CA
UGP2	PPP1CB
UGP2	PSMC5
UGP2	YWHAE
UGP2	RPL7A
UGP2	ACTA2
UGP2	HIST1H4A
UGP2	HIST1H2BC
UGP2	PPIA
UGP2	FKBP1A
UGP2	RPS27A
UGP2	UBA52
UGP2	GRB2
UGP2	EIF5A
UGP2	ACTG1
UGP2	ACTG2
UGP2	ACTC1
UGP2	EEF1A1
UGP2	FKBP1B
UGP2	ACTA1
UGP2	TUBA1B
UGP2	TUBA4A
UGP2	TUBB4B
UGP2	CSNK2A1
UGP2	NOP14
UGP2	CCT2
UGP2	NTHL1
UGP2	ARF1
UGP2	MAT1A
UGP2	CLTC
UGP2	GALK2
UGP2	HMGCS1
UGP2	PFKP
UGP2	OGDH
UGP2	ERCC6
UGP2	AKR1C1
UGP2	EEF1A2
UGP2	GFPT1
UGP2	PPID
UGP2	CPSF1
UGP2	PMPCA
UGP2	ACACA
UGP2	PRDX4
UGP2	PSMD2
UGP2	NME3
UGP2	PABPC4
UGP2	UBE2V1
UGP2	TUBB3
UGP2	TUBA3C
UGP2	TUBB2A
UGP2	BYSL
UGP2	BOP1
UGP2	EIF2B1
UGP2	EIF4A2
UGP2	PLS1
UGP2	USP10
UGP2	PSMD6
UGP2	KARS
UGP2	PGM5
UGP2	PPA1
UGP2	STK38
UGP2	RBBP5
UGP2	PCBP1
UGP2	PPP1R7
UGP2	SEC23A
UGP2	SEC23B
UGP2	UBE2V2
UGP2	HIST2H2BE
GYG2	STBD1
GYG2	EPM2A
GYG2	APP
GYG2	PYGL
GYG2	UBC
GYG2	GAA
GYG2	PSKH1
GYG2	GYS1
GYG2	RCC1
GYG2	GART
GYG2	AGL
GYG2	GYG1
GYG2	GYS2
GYG2	GBE1
GYG2	CAMK1
GYG2	CAMK4
GYG2	PNCK
GYG2	CAMK1D
GYG2	CAMK1G
GYG2	PPP1R3C
GYG2	IKBKG
GYG2	PGRMC1
GYG2	PGRMC2
GYG1	PRKAA2
GYG1	GYS2
GYG1	PPP1CA
GYG1	GBE1
GYG1	MFAP5
GYG1	CAMK1
GYG1	CAMK4
GYG1	PNCK
