V1	V2
B3GALT6	GPC6
B3GALT6	AGRN
B3GALT6	NCAN
B3GALT6	SDC3
B3GALT6	GPC4
B3GALT6	CSPG5
B3GALT6	DCN
B3GALT6	UBC
B3GALT6	VCAN
B3GALT6	SDC1
B3GALT6	BGN
B3GALT6	SDC4
B3GALT6	SDC2
B3GALT6	GPC1
B3GALT6	PEX19
B3GALT6	GPC3
B3GALT6	GPC5
B3GALT6	HSPG2
B3GALT6	CSPG4
B3GALT6	XRN1
B3GALT6	GPC2
B3GALT6	SYNE4
B3GALT6	BCAN
B3GAT2	GPC6
B3GAT2	AGRN
B3GAT2	NCAN
B3GAT2	SDC3
B3GAT2	GPC4
B3GAT2	CSPG5
B3GAT2	DCN
B3GAT2	VCAN
B3GAT2	SDC1
B3GAT2	BGN
B3GAT2	SDC4
B3GAT2	SDC2
B3GAT2	GPC1
B3GAT2	GPC3
B3GAT2	GPC5
B3GAT2	HSPG2
B3GAT2	CSPG4
B3GAT2	GPC2
B3GAT2	BCAN
B3GAT3	CSPG5
B3GAT3	HMGCR
B3GAT3	DCN
B3GAT3	UBC
B3GAT3	VCAN
B3GAT3	SDC1
B3GAT3	BGN
B3GAT3	SDC4
B3GAT3	SDC2
B3GAT3	GPC1
B3GAT3	GPC3
B3GAT3	GPC5
B3GAT3	HSPG2
B3GAT3	E2F1
B3GAT3	CKAP4
B3GAT3	HNRNPD
B3GAT3	COLEC12
B3GAT3	CSPG4
B3GAT3	HEATR3
B3GAT3	NOP9
B3GAT3	DNAAF5
B3GAT3	GPC2
B3GAT3	NLGN2
B3GAT3	PBXIP1
B3GAT3	BCAN
B3GAT3	SEC62
B3GAT3	HAUS7
B3GAT3	WDR13
B3GAT3	JPH1
B3GAT3	KIAA1468
B3GAT3	LEMD3
B3GAT3	GPC6
B3GAT3	GOLIM4
B3GAT3	AGRN
B3GAT3	NCAN
B3GAT3	STX6
B3GAT3	SDC3
B3GAT3	SEC22B
B3GAT3	GPC4
B3GAT1	GPC6
B3GAT1	AGRN
B3GAT1	NCAN
B3GAT1	SDC3
B3GAT1	GPC4
B3GAT1	CSPG5
B3GAT1	DCN
B3GAT1	VCAN
B3GAT1	SDC1
B3GAT1	BGN
B3GAT1	SDC4
B3GAT1	SDC2
B3GAT1	GPC1
B3GAT1	HNF4A
B3GAT1	GPC3
B3GAT1	GPC5
B3GAT1	HSPG2
B3GAT1	CSPG4
B3GAT1	GPC2
B3GAT1	BCAN
B3GAT1	SH3GL1
XYLT1	GPC2
XYLT1	BCAN
XYLT1	ENAM
XYLT1	GPC6
XYLT1	AGRN
XYLT1	NCAN
XYLT1	SDC3
XYLT1	GPC4
XYLT1	CSPG5
XYLT1	ADH1C
XYLT1	MYC
XYLT1	DCN
XYLT1	VCAN
XYLT1	SDC1
XYLT1	BGN
XYLT1	SDC4
XYLT1	SDC2
XYLT1	GPC1
XYLT1	GPC3
XYLT1	GPC5
XYLT1	HSPG2
XYLT1	MEF2A
XYLT1	CSPG4
XYLT2	POMK
XYLT2	ENAM
XYLT2	GPC6
XYLT2	AGRN
XYLT2	NCAN
XYLT2	B4GALT3
XYLT2	SDC3
XYLT2	GPC4
XYLT2	CSPG5
XYLT2	DCN
XYLT2	VCAN
XYLT2	SDC1
XYLT2	BGN
XYLT2	IDS
XYLT2	SDC4
XYLT2	SDC2
XYLT2	GPC1
XYLT2	GPC3
XYLT2	GPC5
XYLT2	HSPG2
XYLT2	TAZ
XYLT2	CSPG4
XYLT2	FAM134C
XYLT2	CAMK1D
XYLT2	GPC2
XYLT2	FOXJ1
XYLT2	BCAN
