V1	V2
CHPF2	GOLT1B
CHPF2	NCAN
CHPF2	CSPG5
CHPF2	DCN
CHPF2	VCAN
CHPF2	BGN
CHPF2	FEN1
CHPF2	PTPN13
CHPF2	CSPG4
CHPF2	BCAN
CHPF2	DPEP2
CHPF2	FBXO6
CSGALNACT1	BCAN
CSGALNACT1	TMUB1
CSGALNACT1	TMX4
CSGALNACT1	GPRC5B
CSGALNACT1	TIMELESS
CSGALNACT1	ARFGEF2
CSGALNACT1	ARFGEF1
CSGALNACT1	SLC30A1
CSGALNACT1	FAM234B
CSGALNACT1	NCAN
CSGALNACT1	CSPG5
CSGALNACT1	DCN
CSGALNACT1	VCAN
CSGALNACT1	BGN
CSGALNACT1	ATP2B3
CSGALNACT1	TMEM214
CSGALNACT1	CSPG4
CSGALNACT1	CSGALNACT2
CSGALNACT2	POGLUT1
CSGALNACT2	CSGALNACT1
CSGALNACT2	LPAR1
CSGALNACT2	BCAN
CSGALNACT2	SLC35A5
CSGALNACT2	GINM1
CSGALNACT2	B3GNT3
CSGALNACT2	NCAN
CSGALNACT2	B3GALNT1
CSGALNACT2	CSPG5
CSGALNACT2	DCN
CSGALNACT2	VCAN
CSGALNACT2	TAF1
CSGALNACT2	BGN
CSGALNACT2	SLC8A3
CSGALNACT2	RBL2
CSGALNACT2	ST3GAL4
CSGALNACT2	E2F4
CSGALNACT2	CSPG4
CSGALNACT2	SYNE4
