V1	V2
GPT2	USP7
GPT2	GPHA2
GPT2	PFDN5
GPT2	NOL10
GPT2	MYO5C
GPT2	BABAM1
GPT2	PFDN2
GPT2	MYH2
GPT2	MYH13
GPT2	MYO5B
GPT2	MYH15
GPT2	USP20
GPT2	MYO5A
GPT2	ATP6V1D
GPT2	MYH4
GPT2	SIRT4
GPT2	MYH7B
GPT2	XPO1
GPT2	PFDN6
GPT2	APP
GPT2	UBC
GPT2	HSPA1A
GPT2	HSPA1B
GPT2	HSPD1
GPT2	MYH3
GPT2	HSPA8
GPT2	MYH1
GPT2	MYH7
GPT2	MYH8
GPT2	HSPA6
GPT2	RCC1
GPT2	HSPA1L
GPT2	MYH9
GPT2	MYH10
GPT2	MYH11
GPT2	SKIV2L2
GPT2	CSNK1D
GPT2	HSPA2
GPT2	RRP1
GPT2	SRP54
GPT2	DCAF7
GPT2	HIST1H3A
GPT2	H3F3A
GPT2	CUL3
GPT2	RRP1B
GPT2	HIST3H3
GPT2	H3F3C
GPT2	TTC27
GPT2	HIST2H3A
GPT2	MYH14
GPT	HSPA1L
GPT	MYH9
GPT	MYH10
GPT	MYH11
GPT	HNF4A
GPT	SKIV2L2
GPT	CSNK1D
GPT	HSPA2
GPT	RRP1
GPT	SRP54
GPT	DCAF7
GPT	HIST1H3A
GPT	H3F3A
GPT	RRP1B
GPT	HIST3H3
GPT	H3F3C
GPT	TTC27
GPT	SASS6
GPT	HIST2H3A
GPT	MYH14
GPT	USP7
GPT	PFDN5
GPT	NOL10
GPT	MYO5C
GPT	PFDN2
GPT	MYH2
GPT	MYH13
GPT	MYO5B
GPT	MYH15
GPT	MYO5A
GPT	ATP6V1D
GPT	MYH4
GPT	MYH7B
GPT	CDC7
GPT	XPO1
GPT	PFDN6
GPT	CAPN1
GPT	UBC
GPT	HSPA1A
GPT	HSPA1B
GPT	HSPD1
GPT	MYH3
GPT	HSPA8
GPT	RALA
GPT	MYH1
GPT	MYH7
GPT	MYH8
GPT	HSPA6
GPT	RCC1
