gene1	gene	score
COQ5	COQ9	0.466
COQ5	ADCK3	0.427
COQ5	COQ4	0.42
COQ9	COQ5	0.217156
COQ9	COQ7	0.21669
COQ9	COQ6	0.21436
COQ9	COQ4	0.213428
COQ4	COQ3	0.20076
COQ5	COQ3	0.193
COQ4	COQ9	0.19236
COQ5	COQ6	0.192
COQ9	ADCK3	0.19106
ADCK3	COQ5	0.182329
ADCK3	COQ3	0.181475
ADCK3	COQ7	0.179767
COQ4	COQ5	0.1764
ADCK3	COQ9	0.17507
COQ5	SURF1	0.174
COQ5	CASK	0.172
CASK	EPB41L2	0.172
CASK	NPHS1	0.172
CASK	UBC	0.172
CASK	EPB41	0.172
CASK	SDC2	0.172
CASK	NRXN1	0.172
CASK	NRXN2	0.172
CASK	APBA1	0.172
CASK	DLG1	0.172
CASK	NLGN4X	0.172
CASK	NLGN1	0.172
CASK	NLGN4Y	0.172
CASK	NLGN2	0.172
CASK	CASKIN1	0.172
CASK	KIRREL	0.172
CASK	LIN7B	0.172
CASK	EPB41L5	0.172
CASK	NRXN3	0.172
CASK	LIN7C	0.172
CASK	NLGN3	0.172
CASK	EPB41L3	0.172
CASK	LIN7A	0.172
COQ2	UBC	0.163
COQ2	COX5B	0.163
UBC	RGPD1	0.163
UBC	RGPD2	0.163
UBC	PGA3	0.163
UBC	PGA5	0.163
UBC	HNRNPCL4	0.163
UBC	HSPA1A	0.163
UBC	HSPA1B	0.163
UBC	U2AF1L5	0.163
UBC	CBSL	0.163
UBC	GLI2	0.163
UBC	GLI3	0.163
UBC	RAP2A	0.163
UBC	TROVE2	0.163
UBC	MYB	0.163
UBC	AR	0.163
UBC	RARA	0.163
UBC	RRAS	0.163
UBC	HLA-C	0.163
UBC	HIST1H1E	0.163
UBC	DLAT	0.163
UBC	PTPRF	0.163
UBC	TXN	0.163
UBC	COX5B	0.163
UBC	MAPT	0.163
UBC	PRKAR1A	0.163
UBC	ALPPL2	0.163
UBC	KIT	0.163
UBC	FGF6	0.163
UBC	ESD	0.163
UBC	HSPD1	0.163
UBC	GHR	0.163
UBC	IRF1	0.163
UBC	HSPA5	0.163
UBC	LAMC1	0.163
UBC	MYH3	0.163
UBC	HSPA8	0.163
UBC	SLC2A1	0.163
UBC	SLC2A3	0.163
UBC	UMPS	0.163
UBC	PDHB	0.163
UBC	PYGB	0.163
UBC	PYGM	0.163
UBC	RALA	0.163
