V1	V2
GNPDA1	HSPE1
GNPDA1	SUMO1
GNPDA1	EWSR1
GNPDA1	ILF2
GNPDA1	FGL2
GNPDA1	GK2
GNPDA1	STK11
GNPDA1	NEDD8
GNPDA1	IDNK
GNPDA1	GNPDA2
GNPDA1	NUDT8
GNPDA1	GFM1
GNPDA1	MED20
GNPDA1	MOV10
GNPDA1	PRTFDC1
GNPDA1	NXF1
GNPDA1	AMDHD2
GNPDA1	TIMM8B
GNPDA1	EIF4E2
GNPDA1	FCHSD2
GNPDA1	PGK1
GNPDA1	GAPDH
GNPDA1	PGK2
GNPDA1	UBC
GNPDA1	MCC
GNPDA1	GK
GNPDA1	MAGEA11
GNPDA2	NUDT8
GNPDA2	GFM1
GNPDA2	AMDHD2
GNPDA2	TIMM8B
GNPDA2	EIF4E2
GNPDA2	FCHSD2
GNPDA2	PGK1
GNPDA2	GAPDH
GNPDA2	PGK2
GNPDA2	UBC
GNPDA2	TRIM27
GNPDA2	GK
GNPDA2	GNPDA1
GNPDA2	HSPE1
GNPDA2	SUMO1
GNPDA2	ILF2
GNPDA2	GK2
GNPDA2	IDNK
GPI	HIST1H2BJ
GPI	P4HB
GPI	TUBB
GPI	BPGM
GPI	HSP90AA1
GPI	GALT
GPI	FH
GPI	PFKM
GPI	HSP90AB1
GPI	PDHA1
GPI	SNRNP70
GPI	ENO2
GPI	DLD
GPI	HIST1H2AG
GPI	H2AFB1
GPI	H2AFB2
GPI	UBC
GPI	HSPA1A
GPI	HSPA1B
GPI	DLAT
GPI	PRKAR1A
GPI	HSPD1
GPI	HSPA5
GPI	HSPA8
GPI	PYGB
GPI	PYGM
GPI	TOP2A
GPI	PC
GPI	MTHFD1
GPI	PSKH1
GPI	PABPC1
GPI	PCNA
GPI	SLC25A4
GPI	SLC25A6
GPI	TPR
GPI	SRC
GPI	EEF2
GPI	PDIA4
GPI	TPT1
GPI	LCP1
GPI	PLS3
GPI	GYS1
GPI	PRKAR2A
GPI	ENO3
GPI	FDPS
GPI	AKR1A1
GPI	CCNB1
GPI	SLC2A4
GPI	COX6B1
GPI	DARS
GPI	GSPT1
GPI	PGAM2
GPI	ATP6V1B1
GPI	NME1
GPI	H2AFX
GPI	PPP3CB
GPI	GNB3
GPI	HSPA6
GPI	GOT1
GPI	AKR1C4
GPI	PRKACA
GPI	CTPS1
GPI	PFKL
GPI	PSMC3
GPI	TCP1
GPI	ERCC2
GPI	ARF4
GPI	RPL7
GPI	PGAM1
GPI	HK1
GPI	POLR2C
GPI	POLR2E
GPI	SRM
GPI	CSNK2A2
GPI	EIF2S2
GPI	SDS
GPI	BTF3
GPI	RAB5A
GPI	RAB6A
GPI	HIST1H2AD
GPI	ATP6V1B2
GPI	ATP6V1C1
GPI	GPD1
GPI	VDAC1
GPI	FBL
GPI	GART
GPI	UBA1
GPI	NME2
GPI	PRKACG
GPI	PRKACB
GPI	FECH
GPI	RPS3
GPI	AHCY
GPI	HIST1H2BO
GPI	CFL1
GPI	ACAT1
GPI	CCNC
GPI	POLR2A
GPI	CDK2
GPI	DNAJB1
GPI	ATP5A1
GPI	DDX6
GPI	TARS
GPI	VARS
GPI	EEF1G
GPI	MAPK3
GPI	ATP6V0C
GPI	CALML3
GPI	RPA1
GPI	CAD
GPI	MAPK1
GPI	TKT
GPI	PDHA2
GPI	PRDX5
GPI	PRDX3
GPI	PDIA3
GPI	PPP2R1A
GPI	PPP2R1B
GPI	PPIF
GPI	GCH1
GPI	ALDH1B1
GPI	POLR2B
GPI	CORO1A
GPI	GDI1
GPI	MAT2A
GPI	PRKAR1B
GPI	PRKAR2B
GPI	RRM2
GPI	DNAJA1
GPI	UQCRC1
GPI	ATIC
GPI	STIP1
GPI	PRDX2
GPI	CTH
GPI	ACSL1
GPI	HIST1H2BB
GPI	MCM4
GPI	MCM7
GPI	SHMT1
GPI	SHMT2
GPI	HSPA1L
GPI	HSPA4
GPI	MPI
GPI	RFC4
GPI	RFC2
GPI	CBS
GPI	GCK
GPI	COPB2
GPI	FUS
GPI	GLRX
GPI	PSMC2
GPI	MAP2K2
GPI	ATP5C1
GPI	ATP6V1E1
GPI	LONP1
GPI	PGM1
GPI	PPP1CC
GPI	DLST
GPI	TAGLN2
GPI	TALDO1
GPI	LIPA
GPI	ATP6V1A
GPI	HSPA9
GPI	EIF4A3
GPI	CAP2
GPI	CCT6A
GPI	MLH1
GPI	MDH2
GPI	RFC5
GPI	RFC3
GPI	EIF2S3
GPI	GARS
GPI	IARS
GPI	EIF1
GPI	RBM34
GPI	RANBP1
GPI	PSMC4
GPI	VDAC2
GPI	RANGAP1
GPI	NOP2
GPI	NEDD4
GPI	ALDH1A3
GPI	UQCRFS1
GPI	ATP5O
GPI	PPP3CC
GPI	PSMD8
GPI	CCT5
GPI	CSNK1A1
GPI	CSNK1D
GPI	CCT3
GPI	PCYT1A
GPI	AARS
GPI	SARS
GPI	CSNK1E
GPI	EIF2B2
GPI	MRE11A
GPI	IDH3A
GPI	GDI2
GPI	CDK7
GPI	CCT8
GPI	CCT4
GPI	PAPOLA
GPI	RAB5C
GPI	IDH3G
GPI	PSMD7
GPI	AKR1D1
GPI	CNN1
GPI	MNAT1
GPI	PGD
GPI	KPNA1
GPI	NCBP2
GPI	MRPL12
GPI	AKR1C2
GPI	PPP5C
GPI	SUCLG1
GPI	COPA
GPI	CLTCL1
GPI	PRKAA2
GPI	HSPA2
GPI	BCAT1
GPI	AK2
GPI	GYS2
GPI	HMGCS2
GPI	PSMD4
GPI	CSE1L
GPI	VCP
GPI	NAP1L1
GPI	ADK
GPI	SNU13
GPI	NPEPPS
GPI	SUMO3
GPI	MARS
GPI	POLE2
GPI	EIF6
GPI	PCBP3
GPI	PCBP4
GPI	HIST1H2BD
GPI	DNAJB13
GPI	ARPC4
GPI	GABARAPL2
GPI	ACTB
GPI	EIF4A1
GPI	DSTN
GPI	SRP54
GPI	RAB5B
GPI	UBE2N
GPI	ACTR3
GPI	ACTR2
GPI	ARF3
GPI	ABCE1
GPI	YPEL3
GPI	RPS3A
GPI	ATP6V0D1
GPI	STXBP1
GPI	SUMO2
GPI	NUTF2
GPI	USP46
GPI	PPP1CA
GPI	PPP1CB
GPI	CALM1
GPI	PSMC1
GPI	PSMC5
GPI	YWHAE
GPI	RPS13
GPI	PSMC6
GPI	PPP2CB
GPI	ACTA2
GPI	HIST1H4A
GPI	HIST1H2BC
GPI	RAN
GPI	GNB1
GPI	RBX1
GPI	GNB2
GPI	PPIA
GPI	FKBP1A
GPI	RPS27A
GPI	UBA52
GPI	AP2B1
GPI	PPP2R2A
GPI	SUMO1
GPI	SKP1
GPI	EIF5A
GPI	ACTG1
GPI	ACTG2
GPI	PPP2CA
GPI	CSNK2B
GPI	ACTC1
GPI	EEF1A1
GPI	FKBP1B
GPI	ACTA1
GPI	TUBA1B
GPI	TUBA4A
