V1	V2
ALG12	TUBB2B
ALG12	TUBB1
ALG12	TUBA8
ALG12	TUBAL3
ALG12	PGK1
ALG12	TUBB4A
ALG12	ENO1
ALG12	GPI
ALG12	PGK2
ALG12	TUBB
ALG12	HSP90AA1
ALG12	HSP90AB1
ALG12	RPSA
ALG12	ENO2
ALG12	UBC
ALG12	HSPA1A
ALG12	HSPA1B
ALG12	HSPA5
ALG12	HSPA8
ALG12	ENO3
ALG12	ATP6V1B1
ALG12	HSPA6
ALG12	RCC1
ALG12	ATP6V1B2
ALG12	HSPA1L
ALG12	RPL4
ALG12	ATP6V1A
ALG12	RPL13A
ALG12	HSPA2
ALG12	CNBP
ALG12	TUBA1B
ALG12	TUBA4A
ALG12	TUBB4B
ALG12	PRDX4
ALG12	TUBB3
ALG12	TUBA3C
ALG12	TUBB2A
ALG12	TUBB8
ALG12	TUBA3E
ALG12	TUBA1A
ALG12	XRN1
ALG12	CCDC155
ALG12	ZCCHC13
ALG12	ACO2
ALG12	TUBB6
ALG1	ALG2
ALG1	MOV10
ALG1	FBXO6
ALG1	FOXD4L1
ALG1	ELOVL5
ALG1	TECR
ALG1	RPS6KB2
ALG1	NXF1
ALG1	FOXD3
ALG1	FOXD2
ALG1	MOCS3
ALG1	BAG3
ALG1	HSP90AB1
ALG1	UBC
ALG1	HSPA1B
ALG1	HSPA8
ALG1	HSPA6
ALG1	TAF1
ALG1	HSPA1L
ALG1	HSD17B3
ALG1	DDOST
ALG1	CPA2
ALG1	HSPA2
ALG1	FOXD4
ALG1	TMED2
ALG1	MSMO1
ALG1	SLC35G1
ALG1	ALG11
ALG1	HSDL1
ALG1	FOXD4L6
ALG1	HSD17B12
ALG1	TECRL
ALG1	FOXD4L3
ALG1	FOXD4L4
ALG1	PIGC
ALG1	PIGK
ALG1	DGCR14
ALG1	MMS19
ALG1	ATP6V0B
ALG11	HSDL1
ALG11	HSD17B12
ALG11	TREML2
ALG11	FAM63B
ALG11	PIGC
ALG11	REEP6
ALG11	HAUS7
ALG11	ALG1
ALG11	ALG2
ALG11	ELOVL5
ALG11	ZMPSTE24
ALG11	HSP90AB1
ALG11	UBC
ALG11	HSPA1A
ALG11	HSPA1B
ALG11	HSPA8
ALG11	TPR
ALG11	HSPA6
ALG11	SMPD1
ALG11	HSPA1L
ALG11	HSD17B3
ALG11	HSPA2
ALG11	UBE2G2
ALG11	TSPAN5
ALG11	REEP5
DPAGT1	TM9SF1
DPAGT1	LSM8
DPAGT1	MYC
DPAGT1	HMGCR
DPAGT1	UBC
DPAGT1	TAF1
DPAGT1	KDELR1
DPAGT1	POLR2B
DPAGT1	KDELR2
DPAGT1	DDOST
DPAGT1	HNF4A
DPAGT1	MAX
DPAGT1	DAD1
DPAGT1	PPP3R1
DPAGT1	PPAT
DPAGT1	RAB40B
DPAGT1	CUL3
DPAGT1	TM9SF4
DPAGT1	MFSD3
DPAGT1	ALG14
DPAGT1	PPP3R2
ALG5	RER1
ALG5	SPINT2
ALG5	SOAT2
ALG5	RB1
ALG5	UBC
ALG5	HSPA1A
ALG5	HSPA1B
ALG5	HSPA8
ALG5	HSPA6
ALG5	TAF1
ALG5	RBL1
ALG5	CD1B
ALG5	RRM2
ALG5	HSPA1L
ALG5	SOAT1
ALG5	DDOST
ALG5	STT3A
ALG5	TMED10
ALG5	HSPA2
ALG5	UBE2G2
ALG5	E2F1
ALG5	RBL2
ALG5	PKD2
ALG5	RRS1
ALG5	TMED2
ALG5	MSMO1
ALG5	E2F4
ALG5	SLC35G1
ALG5	EARS2
ALG5	FA2H
ALG5	MAEA
ALG5	RRM2B
ALG5	TMED4
ALG5	STT3B
ALG5	PIGK
ALG5	EDA
ALG5	NUDT12
ALG5	TMED9
ALG5	EPT1
ALG5	POMK
ALG5	RPF2
ALG5	DDX31
ALG5	ACER3
ALG5	GLTSCR2
ALG5	CACNG4
ALG3	TCTN2
ALG3	RCHY1
ALG3	PBDC1
ALG3	POLR2J2
ALG3	CLDND1
ALG3	KLHL14
ALG3	ERGIC3
ALG3	GPR52
